p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,1.3904188618702102,0.974,0.595,0,0,Cst7
0,1.4864927001438135,0.708,0.352,0,0,Ccl3
0,1.0360527922705072,0.831,0.501,0,0,Lpl
0,1.0148553743820143,0.754,0.457,0,0,Myo1e
0,0.9613563004249828,0.809,0.548,0,0,Axl
0,0.502765186162212,0.641,0.382,0,0,Cd74
0,1.1803183915531066,0.477,0.234,0,0,Clec7a
0,0.9520333592679582,0.926,0.764,0,0,Lgals3bp
0,1.551354698787268,0.996,0.852,0,0,Lyz2
0,1.0777447120250332,0.967,0.824,0,0,Gusb
0,0.9357684810263396,0.977,0.846,0,0,Bcl2a1b
0,0.8267442362718453,0.958,0.852,0,0,Hif1a
0,0.843665999557464,0.971,0.88,0,0,Ly86
0,0.7048314189068385,0.996,0.917,0,0,Gfap
0,0.6561784715458474,0.974,0.901,0,0,Cd68
0,0.7858758503586909,0.999,0.954,0,0,Cd63
0,0.6065920360212131,0.993,0.953,0,0,Sat1
0,0.9672182042676063,0.998,0.97,0,0,Ctsl
0,0.8629620801858384,0.998,0.981,0,0,Uba52
0,1.0903694426423893,1,0.984,0,0,Ctsb
0,0.7769721785957913,0.999,0.985,0,0,Trem2
0,0.48238475112222234,0.999,0.99,0,0,Gns
0,1.0715684168278177,1,0.993,0,0,Hexa
0,0.9089221294020948,1,0.994,0,0,Ftl1
0,0.7693010904138244,1,0.995,0,0,C1qc
0,0.7485220372597716,1,0.995,0,0,Grn
0,0.7354364945573888,1,0.996,0,0,C1qa
0,0.7319836390272627,1,0.998,0,0,Hexb
0,0.749146989966464,1,1,0,0,Cst3
0,0.8625033735254224,1,1,0,0,Ctsd
0,0.6860544721712278,1,1,0,0,Tmsb4x
7.073736367e-315,0.5518456889970427,0.981,0.933,3.3953934562e-312,0,Sgpl1
9.844299104749306e-229,0.5250472663697463,0.547,0.334,4.725263570279667e-226,0,Itgax
1.5082221506582637e-212,0.5663260766893838,0.846,0.712,7.239466323159665e-210,0,Dgkd
5.9108492736738825e-210,0.5820945564844218,0.656,0.459,2.8372076513634635e-207,0,Csf1
9.170181879683353e-207,0.46314847104513746,0.996,0.989,4.40168730224801e-204,0,Cox4i1
4.6982964263067695e-198,0.538709455803966,0.927,0.863,2.255182284627249e-195,0,Arsb
2.433574854207241e-195,0.47136889858114595,0.973,0.929,1.1681159300194757e-192,0,Bhlhe41
6.289600730619322e-185,0.9299760773909385,0.407,0.241,3.0190083506972744e-182,0,Plin2
9.21274180597144e-173,0.4718588727644626,0.911,0.822,4.422116066866291e-170,0,C1qb
1.96443233767326e-161,0.5132922123515986,0.842,0.737,9.429275220831648e-159,0,Acer3
3.196900769497763e-152,0.37190814555668394,0.976,0.944,1.534512369358926e-149,0,Ppt1
