gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
C1qa,0.2612233631229534,0.12522017590502976,1,1,1
Nkg7,0.2677709502371627,-0.485653503012744,1,1,1
Axl,0.27190382953370673,0.3040896122479797,1,1,1
Lum,0.275019534968594,0.005734110564853512,1,1,1
Impdh2,0.2866602478106369,-0.19728528746512497,1,1,1
Adam10,0.28872794218919895,0.07848433612034089,1,1,1
Cxcl10,0.2895287809889453,0.14946150664179814,1,1,1
Dad1,0.29346088343548005,-0.22918831111309368,1,1,1
Mbp,0.29688182380593897,-0.2664701122777595,1,1,1
Ocln,0.2990709527909278,0.10892421026661359,1,1,1
Dcx,0.30059856545504676,-0.319105222222045,1,1,1
Serping1,0.30152687935750777,0.15743117615715635,1,1,1
Hadhb,0.30968214436080677,0.06464173561128916,1,1,1
Osr1,0.3099504629160677,-0.2045344411693557,1,0.667,1
Lap3,0.31142698798290436,0.09955749523775559,1,1,1
Chsy1,0.31176697469602777,-0.13583131046101604,1,1,1
Slc17a7,0.3155693819027807,0.13923326586578888,1,1,1
Oprk1,0.3257067452294043,-0.02181926725058614,1,1,1
Adcy5,0.3285533069411653,0.1555181312687326,1,1,1
Chst1,0.3312106072486023,-0.07952266258830765,1,1,1
Col1a2,0.33217801490920623,-0.2905214752083203,1,1,1
Slc2a1,0.33675412404165633,0.19676817873149455,1,1,1
Gstm1,0.33732532120888065,-0.14200395038665015,1,1,1
Ifitm3,0.33826949290514885,0.492554105603741,1,1,1
Cux2,0.34097894225670555,0.23262707952116424,1,1,1
Cldn5,0.342783965920239,0.20689704609071657,1,1,1
Serpina3a,0.34917477629891935,-0.48639317321108777,0.75,1,1
Ifit2,0.3499429006046653,0.21983576967433693,1,1,1
Gns,0.35042427112622965,0.08922316585424817,1,1,1
Fas,0.35197122228696315,0.046812840994452654,1,1,1
Acat1,0.3524764377810184,-0.09450744611293249,1,1,1
Hsd17b12,0.3531561288183108,-0.11616893394364869,1,1,1
Dpyd,0.35361613911821493,-0.22586771972547992,1,1,1
Me1,0.3555682054951179,0.1169477065327289,1,1,1
Gatm,0.36316437034295906,-0.13493673818496887,1,1,1
Gclc,0.3646223824949256,0.11897573737410827,1,1,1
Ermn,0.36807359504540005,-0.17029159456207021,1,1,1
Rapgef3,0.36936779775589795,-0.24002915085839338,1,1,1
Tlr4,0.37058232497952426,0.06106314460434792,1,1,1
Polr1a,0.37163749074867297,0.14707836369814653,1,1,1
Atp13a5,0.37446654834932114,-0.3046272513343487,1,1,1
B4galt1,0.374720066999879,0.1036560509098492,1,1,1
Glul,0.38248690791705797,-0.10593177760004302,1,1,1
Tgfbr1,0.3834620482006971,-0.14068086006874392,1,1,1
Calb2,0.3843664809258643,-0.23768260674213182,1,1,1
Ldlr,0.38533787610308506,-0.2670050787858502,1,1,1
Cd74,0.39025027511823523,0.589210667524251,1,1,1
Lhx6,0.3925925074279889,-0.31186165354686746,1,1,1
Aif1,0.39333190572002596,0.07437938882927941,1,1,1
Cox10,0.39354440114914263,0.0932572372564151,1,1,1
Pmm1,0.39721117877146045,-0.10684210147282736,1,1,1
Ctsl,0.3989044525781136,0.13238636763509692,1,1,1
Fxyd5,0.40017264968648913,0.07116728975357234,1,1,1
Gpr34,0.40300344337434557,-0.09545520110857364,1,1,1
Abca1,0.40321176197376146,0.13439319690280982,1,1,1
Hbb-bs,0.403902744013198,0.16661940527351826,1,1,1
Pax6,0.4046003096002946,-0.22028838786262028,1,1,1
Aldh1l1,0.40523640630420116,-0.1555309096515054,1,1,1
Ppard,0.4114324867889335,0.10115165671594961,1,1,1
Ccl12,0.4147674497694761,0.27782025562327783,1,1,1
Pah,0.41486863098576376,-0.4734717637383623,0.75,1,1
Cad,0.4162357500766424,-0.19475425958167691,1,1,1
Ido1,0.4167130986648156,-0.006444705133712647,1,1,1
Rxra,0.41864370696148767,-0.21626625441798109,1,1,1
Mertk,0.4192906452739639,0.06617198223485588,1,1,1
Gpat4,0.41987177485381105,0.09427328471150265,1,1,1
Gsr,0.4233851314581172,0.14229239568611574,1,1,1
Vegfa,0.4238111388155527,0.11844288748683152,1,1,1
Maf,0.42520020369109496,-0.10735031553817986,1,1,1
Acsl6,0.4274519130479486,-0.11320820535824971,1,1,1
Khk,0.4303536425057037,0.1250012610476401,1,1,1
Neu1,0.43077223033095147,0.07116675415506357,1,1,1
Itgax,0.430951863188488,0.26071710200325215,1,1,1
Lpl,0.4336122417973927,-0.19521811176270853,1,1,1
Cx3cr1,0.43451962056572535,-0.055686703263390314,1,1,1
Cnr1,0.435725794744186,0.10326536221224547,1,1,1
Lpcat2,0.43802734099173496,0.05578588675519658,1,1,1
Gpx1,0.4381552654191382,0.07844390397796897,1,1,1
Otof,0.44235390435533706,-0.28031736622855075,1,1,1
Cd63,0.4450812027145632,0.1133952149612254,1,1,1
Ptdss1,0.4470599344954744,0.08010201857781096,1,1,1
Apoc1,0.4473110682366431,-0.4346096392214374,1,1,1
Ppt1,0.4496081241820296,0.10708945390054758,1,1,1
Pfkfb3,0.4496373589949786,0.10127204750795205,1,1,1
Cst7,0.4499921408643702,0.24346416641554702,1,1,1
Sc5d,0.4518689471091086,-0.11300099995711355,1,1,1
Atp1b2,0.45672592517452826,-0.13996573942464963,1,1,1
Cst3,0.4608667382511011,-0.10197834150480745,1,1,1
Adamts2,0.46124845248512764,-0.3331220988433967,1,1,1
Tmem212,0.4633076956819336,-0.44953702637984516,1,1,1
Stard8,0.4635265249925469,-0.12391928518959183,1,1,1
Glud1,0.46648009534874063,-0.06026799208605116,1,1,1
Auh,0.4678563994927221,0.14299493230540827,1,1,1
Mgl2,0.4679884801298207,-0.4030929069411959,1,1,1
Sphk2,0.4682978018430994,0.04172916004650906,1,1,1
Klf4,0.468433971356494,0.043091258091226645,1,1,1
Naga,0.47231821139196806,0.08405764152279005,1,1,1
Serpinf1,0.4753995029311175,-0.20681126996851074,1,1,1
Abcg1,0.4759415110421442,0.09596203165435169,1,1,1
Gmps,0.4759498794304072,0.05963436830000379,1,1,1
Cr2,0.4771597572687482,-8.461347295189436e-4,1,1,1
Ccl4,0.47867484806253585,-0.08323159865292595,1,1,1
Scg3,0.48117434814267973,-0.0688271795885731,1,1,1
Gapdh,0.4825969482830708,-0.09542527973971726,1,1,1
Htra1,0.4852442869925791,-0.15872184331613592,1,1,1
Camp,0.4915031210197693,-0.3325248810444729,1,1,1
Extl3,0.493159991963273,0.06086512983879366,1,1,1
Pdcd1,0.49493650504032227,-0.2161438455834026,1,1,1
Aldoc,0.4961442475970926,-0.08682642951026409,1,1,1
Dgat2,0.49751751076931977,0.08749695732676743,1,1,1
Lrg1,0.4977287725190813,-0.47281018903404903,0.75,1,1
Gys2,0.5009830723565349,-0.2273407992739913,1,0.667,1
Timp3,0.5038617266007237,0.12985998769923368,1,1,1
Ctsb,0.5045325986351751,0.09937024790637405,1,1,1
Ifitm1,0.5045787957288582,0.004521088088090264,1,1,1
Chst11,0.5056410332522872,0.08313288612306291,1,1,1
Lrp1,0.505741724657552,-0.04848870366064961,1,1,1
Plin2,0.5131973885671834,0.06128801946867091,1,1,1
Clec2d,0.5133735916143134,0.14227546688927628,1,1,1
Mt3,0.5171330563257475,-0.42177857108849004,1,1,1
P4ha1,0.5176644575478495,0.08793293774570454,1,1,1
Junb,0.5195141955604212,-0.2012881246131052,1,1,1
Numb,0.5207709452427061,0.045637048364560506,1,1,1
Prdx1,0.5251551390560636,0.05957232315608785,1,1,1
Dpp4,0.5276986937862636,-0.22303985067549714,1,1,1
Ogdh,0.5290107494719397,-0.07201889055239352,1,1,1
Hspg2,0.5298051556996342,-0.20401979924873542,1,1,1
Cldn11,0.5307245711201605,-0.13897209506803687,1,1,1
Plpp4,0.5310897640843385,-0.4789180072636152,0.75,1,1
Odc1,0.5339191720098175,0.06486535235156188,1,1,1
Ly6g,0.5343715809603644,-0.4364708951220371,1,1,1
Folh1,0.5344268867469253,-0.16945394821892257,1,1,1
Pycr2,0.5345853134982077,-0.11395476032188023,1,1,1
Pgd,0.5362948642431447,0.06924314108035645,1,1,1
Bckdha,0.5374229141825103,0.070896095104801,1,1,1
Mki67,0.5389930355170363,0.031179202303215636,1,1,1
Pcx,0.5391604144065482,0.06837580304344737,1,1,1
Vldlr,0.5411999709557944,0.004042794232417574,1,1,1
Hsd11b1,0.5438735793217295,-0.28941713405438785,1,1,1
Uqcrc1,0.5448222474118701,0.07556094926877055,1,1,1
Elovl1,0.5464510335159708,0.06743348249940162,1,1,1
Tnf,0.5466949412882616,0.05321664082166999,1,1,1
Ppara,0.5477497216491074,-0.22754900517886778,1,1,1
Gad1,0.5485857287918607,0.1400259909822501,1,1,1
Gpnmb,0.5486514987133074,0.1235304859789289,1,1,1
Tdo2,0.5524068824852677,-0.05146130999462806,1,1,1
Ch25h,0.5556445377016738,-0.3757384680968844,1,1,1
Cbs,0.5577071216930617,-0.20199859358900096,1,1,1
Pfkm,0.5606790390794774,0.09917387069516703,1,1,1
Acaa1a,0.570111981933567,-0.1265228621300103,1,1,1
Kdsr,0.5719190059423427,-0.1113563762538119,1,1,1
Slc7a10,0.5723825667470286,-0.19238852478972124,1,1,1
Comt,0.5728735733425643,0.07393316139575923,1,1,1
Gck,0.5732579822743675,-0.1856220179517054,1,0.667,1
Klf6,0.5743106492986085,-0.11267507547068467,1,1,1
Flt1,0.575100586003787,0.08929510912856009,1,1,1
Acss2,0.5757442329785087,-0.14982195838159296,1,1,1
C3,0.5762065160621583,-0.006414880996571599,1,1,1
Fcer1a,0.5767693731191191,-0.3964446048766168,1,1,1
Slc17a6,0.5769518883843034,-0.1922590109915705,1,1,1
Echs1,0.5793072321160044,-0.04202409540296781,1,1,1
Bgn,0.5803182290948813,-0.31577802081799444,1,1,1
Bhlhe40,0.5806199862056249,-0.14326780735015632,1,1,1
Ldha,0.581267849034838,0.07225860981122967,1,1,1
Galnt1,0.5814318964606844,-0.07488987813526027,1,1,1
Prodh,0.5823881513005813,-0.12936952874649865,1,1,1
Fads2,0.5825896119037144,-0.07764058068945445,1,1,1
Clu,0.583343924147528,0.03583765789441351,1,1,1
Acsl4,0.5835184322864294,0.05543044187372459,1,1,1
Tgfbi,0.5836162158445756,0.046892474211454704,1,1,1
Selplg,0.5837440494234004,-0.16071940164732634,1,1,1
Ptges3,0.5859884838123197,-0.05900888592121856,1,1,1
Taldo1,0.5872422752720965,0.07616000382318555,1,1,1
Dgat1,0.587896232254785,-0.15778913890727975,1,1,1
Ext2,0.5890709435623155,-0.08997258862761015,1,1,1
Pla2g4a,0.5893272437188254,0.07182027812296132,1,1,1
Got2,0.5897779749900018,0.11517377701788778,1,1,1
Spp1,0.5941656165362972,0.006008562660995212,1,1,1
Pfkp,0.5969629746341126,-0.06889952120340048,1,1,1
Ddost,0.5984430707108748,0.05651513696668964,1,1,1
Tpsab1,0.598838600009051,-0.2508536292037673,1,0.667,1
Csgalnact1,0.6000917518004116,-0.4158193789716512,1,1,1
Lpgat1,0.6019650616380361,0.07743971527720195,1,1,1
Ptgs1,0.6023195444571294,0.03700189405243037,1,1,1
Psap,0.605368306486133,0.04433130996906609,1,1,1
Bhlhe41,0.6055216471680888,0.06750952855643266,1,1,1
Dld,0.605763743332851,-0.06897140728206974,1,1,1
B3galt5,0.6063043423188863,-0.11941541151157464,1,1,1
Mapkapk2,0.608478387580912,0.044902959848288404,1,1,1
Gpt2,0.6097961251734989,0.06241190150689002,1,1,1
Elmo1,0.6137906384458852,0.04460178613104304,1,1,1
Il1b,0.6155262935890421,-0.06080387185515984,1,1,1
Smpd1,0.6180890578195616,0.06457020719121598,1,1,1
Pfkl,0.6191459075285891,0.07711222309649113,1,1,1
Htr2c,0.6208141747420511,0.11976335852785658,1,1,1
Ubc,0.6210805127924459,0.06706851449761952,1,1,1
Ckb,0.6272331661408841,-0.07317901456898035,1,1,1
Hmgcs1,0.6286790461263421,-0.11776940613569131,1,1,1
Dlst,0.6309063614781709,0.04555639434321357,1,1,1
Rpn1,0.6320971868120112,0.08764294103321202,1,1,1
Sgpl1,0.6321001095119106,0.036029436496677114,1,1,1
Mmp9,0.6328929138998503,-0.3366206433525244,1,1,1
Sncg,0.6380742497967098,-0.253584429644965,1,1,1
Tunar,0.6384480102207508,0.05056135474312523,1,1,1
Alg5,0.6386404432451652,-0.0898342374932426,1,1,1
Nt5c,0.6403510638715673,-0.08127244011354096,1,1,1
Chka,0.642219124941037,0.061328909443043145,1,1,1
Tac1,0.6428942809780398,0.23754997810719747,1,1,1
Mif,0.6430433002558366,-0.09994196101627495,1,1,1
Cat,0.6431200616851109,0.04202288014477329,1,1,1
Tox2,0.6442868674930399,-0.15232968802671132,1,1,1
Opcml,0.6518562842085958,-0.03778111511126392,1,1,1
Akt1,0.653924054703935,0.023904142192587408,1,1,1
Dlat,0.6583217376154376,0.05757088402640331,1,1,1
Fosb,0.6637670334546489,-0.012744596652145723,1,1,1
Hif1a,0.6640608829200227,-0.046317148525218954,1,1,1
Mdh2,0.6706093933829347,-0.04230397895745952,1,1,1
Apoe,0.6709563279279969,-0.3285826141008613,1,1,1
Pgls,0.6731278698091583,-0.15315385543305293,1,1,1
Dpm1,0.6735525458549021,0.01811242450960515,1,1,1
Arhgap5,0.6754915690057766,-0.032522897687091934,1,1,1
Sdhb,0.6763257690324174,-0.039229141306131865,1,1,1
Plcb4,0.6818383704555979,-0.13233489935166465,1,1,1
Aldh3b1,0.6821309685932857,0.020713716941300975,1,1,1
Plcg2,0.683378827678534,-0.047114912168731315,1,1,1
Fezf2,0.6844344196660184,-0.12446341456994547,1,1,1
Hkdc1,0.688229678466205,0.00753068956041103,1,1,1
Syt6,0.6887892427534205,0.0844648091574749,1,1,1
Hilpda,0.6926905356968659,-0.171007162583375,1,1,1
Sgms1,0.6932438739784325,-0.09845646861378565,1,1,1
Ldhb,0.6946019878676533,-0.03893198525897201,1,1,1
Ms4a4b,0.6963374200207141,-0.3360596104867013,1,1,1
Asah1,0.6986440353792474,0.0323069075089224,1,1,1
Msmo1,0.7011817336743684,-0.08995122445049564,1,1,1
Hs2st1,0.702476682150946,0.03692936636939903,1,1,1
Pgam1,0.7032224415857753,0.04549937278474658,1,1,1
Tagln,0.7036659649830308,-0.2674492705063355,1,1,1
Bin1,0.7039664595687684,-0.05290449583811352,1,1,1
Chil3,0.7092340935321193,-0.4731649345262652,1,1,1
Nlrp3,0.7127600846518086,0.0464926801901151,1,1,1
Vtn,0.7161083248474132,-0.1645054163788669,1,1,1
Cox4i1,0.7165188702843052,0.029131768798922764,1,1,1
Clec10a,0.7175787918772558,-0.29300786438209603,1,1,1
Fos,0.7216449633526535,-0.31140853083227815,1,1,1
Maob,0.7258390608055718,0.01278480120394132,1,1,1
Ganc,0.7259385485921562,0.0035658177243311773,1,1,1
Apod,0.7260005599791999,0.00433411468017364,1,1,1
Coasy,0.7262500582725357,0.006101817391591879,1,1,1
Crh,0.7265804858218385,0.03088655140918925,1,1,1
Slc32a1,0.7273371712481076,0.033555830090315375,1,1,1
Il1a,0.7298939604781326,0.04866981848432772,1,1,1
Acsl1,0.7309395406647562,-0.09973556590452581,1,1,1
Klrb1c,0.7322952032989527,-0.21390121229023595,1,1,1
Cs,0.7324734915514344,-0.05840943680155508,1,1,1
Tkt,0.7392546043476393,-0.030549763525149487,1,1,1
Hmgb2,0.7395024709144018,-0.09396242102104146,1,1,1
Ccl3,0.7429883532230277,-0.16657895156977465,1,1,1
Reln,0.7441636187046694,0.027591782085613303,1,1,1
Cxcl12,0.7452070253056934,-0.31710250020148306,1,1,1
Abhd17a,0.7471009529788041,-0.056975648127037815,1,1,1
Slc33a1,0.748165913550265,-0.03203592110032316,1,1,1
Cd44,0.7483865556951065,-0.22031870291075759,1,1,1
Hmgcr,0.7502452170303244,0.06233870284023979,1,1,1
Tecr,0.7505182592852457,0.03364638825710031,1,1,1
Mt1,0.7508080719755359,-0.2535184966867181,1,1,1
Bpgm,0.7515650302535699,0.04784907779543257,1,1,1
Pvalb,0.7522760488217785,-0.15223496518737045,1,1,1
St3gal6,0.7526861071658295,-0.04140486909172836,1,1,1
Il1r2,0.7601940779689431,-0.3105189172695184,1,1,1
Pf4,0.7617474760803059,-0.3070345959902965,1,1,1
Nfkbia,0.7666537187337643,-0.00400932204143567,1,1,1
Fabp5,0.7666661289939869,-0.052737636207456084,1,1,1
Soat1,0.7680853620115211,0.0036712056537613336,1,1,1
Tmx4,0.7683609785355878,0.03330575402382685,1,1,1
Egr1,0.7769784474566693,-0.1937798582290018,1,1,1
Sdha,0.7774527784562606,0.02337877959631296,1,1,1
Cd209a,0.7781496481659929,-0.1763864847763581,1,0.667,1
Rhob,0.781441132212466,0.02623796664774236,1,1,1
Sptlc2,0.7855947644555042,-0.05872023476046628,1,1,1
Hk3,0.78749492480974,-0.090983397697046,1,1,1
Itk,0.789134436498431,-0.2387648593173579,1,1,1
Adss,0.7893395413468685,0.01748574580436646,1,1,1
Pparg,0.7906215844483122,-0.07271594103172144,1,1,1
Ophn1,0.7912028597163548,-0.03623930298443767,1,1,1
Hk1,0.7921078037353919,-0.028213127135587435,1,1,1
Sorl1,0.7924465013940507,0.0277194727540504,1,1,1
Ltc4s,0.7946295229596954,0.0292453539226587,1,1,1
Rxrb,0.7950416571795792,-0.04930533177734153,1,1,1
Acly,0.7955200443257148,0.03129549043456237,1,1,1
Plin3,0.7982942061908008,-0.19319836199028023,1,1,1
B3gat3,0.7989543990193712,0.026942611140772676,1,1,1
Abca7,0.8001589058837231,-0.10534089655138246,1,1,1
Acadl,0.8008130452106192,-0.045274320425345405,1,1,1
Dgkd,0.8017177179637143,-0.0572163141441111,1,1,1
Cox14,0.8022468071197602,0.02538155937613995,1,1,1
Phgdh,0.803048572032595,-0.031449579541312556,1,1,1
Pla2g7,0.8033974414951592,-0.05108414489468682,1,1,1
Plin4,0.8065529621873241,-0.17458964292117046,1,1,1
Mdh1,0.807418268360703,0.04187221678070241,1,1,1
Pnp,0.8080016063937505,-0.0803988023889346,1,1,1
Vip,0.8081329982491127,0.03220831404095925,1,1,1
Lipa,0.8081822073989069,-0.06284599641781563,1,1,1
Icam1,0.8136853196131918,-0.002356954418799795,1,1,1
Gls,0.8146530623150194,0.01607075631567323,1,1,1
Hexb,0.8155816627957303,-0.06550315330204093,1,1,1
Cstb,0.8159533921739943,0.03206660145412421,1,1,1
Whrn,0.8159959704032194,-0.03346765449897848,1,1,1
Fut9,0.8161327093945703,-0.04763056022716894,1,1,1
Adh1,0.8193954940936052,-0.29695028059032325,1,1,1
Grin2a,0.8195125685111524,0.03467606072368801,1,1,1
Hibadh,0.8204214615561701,0.024705869948862702,1,1,1
Lgals1,0.8234360236208773,-0.1375541422918135,1,1,1
Lamp5,0.8264106537533589,0.14468290738520384,1,1,1
Acad8,0.8274376167407643,-0.05918443124400197,1,1,1
Plac8,0.8278819120531211,-0.06506253201427814,1,1,1
Lpin1,0.8294671345715496,-0.05634398357030479,1,1,1
Bcl2,0.8297009353092779,-0.05947097575478688,1,1,1
Pkm,0.8316653985086976,0.017519044221436353,1,1,1
H2-Ab1,0.8336793629466069,-0.03442412236988335,1,1,1
Trh,0.833696771907979,-0.2851600516765393,1,1,1
Lgals3,0.8367754760788001,-0.32227495762488156,1,1,1
Pomgnt1,0.839029348571549,0.004048074650127909,1,1,1
Tnr,0.8399705068573691,-0.05339089413501519,1,1,1
Cerk,0.8409925962589365,-0.034409130828014334,1,1,1
Ebp,0.8446871432844709,-0.06148474535826631,1,1,1
Plin5,0.8465144482008117,-0.2957374821862313,1,1,1
Mrc1,0.8466171188335155,-0.18918226688374162,1,1,1
Lratd2,0.8468526579350808,-0.31515284700357094,1,1,1
Stt3a,0.8483747668634971,-0.026261089108959634,1,1,1
Lyz2,0.8501288134818672,0.08355892103682372,1,1,1
Calb1,0.8502295733880895,-0.06246281754564542,1,1,1
Kcnj8,0.8503633513805516,-0.3292522682175938,1,1,1
Ccdc153,0.8522772780464934,-0.3256667923115264,1,1,1
Ppat,0.8534441839286171,0.007100853189978329,1,1,1
Rorb,0.8543126569046269,-0.045492116127753945,1,1,1
Gusb,0.854812664396152,-0.03857428050319189,1,1,1
Bace1,0.8559689456236625,-0.08542749500067459,1,1,1
Tcap,0.8563967550212932,-0.12835963375257547,1,1,1
Sst,0.8566528344993208,-0.08880429194192363,1,1,1
Man2a2,0.8571900245638531,-0.03207731719392193,1,1,1
Cndp2,0.8577458021330461,0.011182551038357857,1,1,1
Aldh7a1,0.8620339065557724,-0.014896772127815261,1,1,1
C1galt1c1,0.8640751041837725,-0.056593857896573674,1,1,1
rs429358-ALT-228:C,0.8659535858203318,-0.19119289504776876,1,1,1
Fdft1,0.8667323528329057,-0.04233057769519011,1,1,1
Ogdhl,0.8704451505444324,0.025398832414754935,1,1,1
Mt2,0.8755726201894375,0.030683918460792547,1,1,1
Cpe,0.8765089796731778,0.022384946229712988,1,1,1
Apoc4,0.8776504425430698,-0.16707548855444265,1,1,1
Arsb,0.8796281753214843,-0.03237810695820276,1,1,1
Pank3,0.8796446806888485,0.018568919140652618,1,1,1
H2az1,0.8829471901972541,-0.1713722372675464,1,1,1
C1qc,0.8830408314656852,0.020100372231422803,1,1,1
Idh1,0.8851969350654453,-0.024779822075162716,1,1,1
Srebf1,0.886713287512789,-0.03968152338630926,1,1,1
St3gal2,0.8876334707400849,-0.025083735798721474,1,1,1
Cbr1,0.8884983191273153,-0.031458955985414594,1,1,1
Ccl2,0.8896123495071172,-0.2330101756107229,1,1,1
Cd68,0.889775596388005,0.008800757863006048,1,1,1
Oxct1,0.8929232725923116,0.013821442984877308,1,1,1
Pgm1,0.8957075424454876,0.01826224149359934,1,1,1
Bcl2a1b,0.895805339502165,0.002404214490397294,1,1,1
Mag,0.9001629339959688,-0.15468387455535798,1,1,1
Tubb2b,0.9008803420018047,0.013780983875604669,1,1,1
Apoc2,0.9014124793215255,-0.09983534566100838,1,1,1
Cxcl2,0.9035085639786498,-0.37324816262418903,1,1,1
Aldh9a1,0.9063424604841386,-0.04860772000211355,1,1,1
Prps2,0.906840060426342,-0.0046461649077129685,1,1,1
St6galnac3,0.9073297132543223,-0.09893537162262411,1,1,1
Gaa,0.9088077289220374,-1.473896741601699e-4,1,1,1
Sdhc,0.9091087385159167,-0.01623854658342072,1,1,1
Hmgcl,0.9093924456069262,-0.01234667962653413,1,1,1
Adh5,0.9094015584720581,-0.027419843514388198,1,1,1
Acta2,0.9107018461472716,-0.025953419832154268,1,1,1
Jun,0.911707922996464,-0.03271309192958105,1,1,1
Vim,0.9121338956372697,0.0349031070621213,1,1,1
Gfap,0.9128133466768191,0.07117478825820545,1,1,1
Srebf2,0.9196244782556553,0.010659688613164242,1,1,1
Pnpla2,0.9199720752152257,-0.03828019424515228,1,1,1
Ids,0.9204702268120605,0.015286912805283492,1,1,1
Snap25,0.9227706720591787,0.018499878305260786,1,1,1
Shmt2,0.9266898535502713,-0.04100217722067123,1,1,1
Lta4h,0.9303150055450461,-0.03112660964761771,1,1,1
Degs1,0.9325775429369563,-0.001915602452056575,1,1,1
Ctps2,0.9337400650997124,-0.014040393425284847,1,1,1
Hacd2,0.9354222712770754,-0.02356963270359058,1,1,1
Slc47a1,0.9380119037649849,-0.3665822523918416,0.75,1,1
Nr1h2,0.9381761563750847,-0.011192711895237739,1,1,1
Ifitm2,0.9390534299447391,-0.08475631421142027,1,1,1
Trem2,0.939070840767296,-0.01592942044808332,1,1,1
Eci1,0.9401221735397712,-0.10321188727483177,1,1,1
Msr1,0.9404738134149669,-0.26353521851040385,1,1,1
Car12,0.9478367969614809,-0.06883283715329536,1,1,1
Hadha,0.9482135127205471,-0.01790697861288848,1,1,1
Aldob,0.9483404891714708,-0.37949012082231937,0.75,1,1
Cd3d,0.9494661937582265,-0.3212424788505337,1,1,1
Cpt1b,0.9518262123886843,-0.1906318762674727,1,1,1
Etnk1,0.9538838903075224,0.007481913651125716,1,1,1
Ndnf,0.954318494604217,-0.1065873101091872,1,1,1
Cd81,0.9563310230083998,-0.014654297003512617,1,1,1
App,0.95841823218916,-0.006088887958343392,1,1,1
Acaca,0.9614166858462709,-0.008015167714008786,1,1,1
Tmsb4x,0.9630341211806037,0.0021407615726563023,1,1,1
Aqp4,0.9638371460731782,-6.517711522144864e-4,1,1,1
G6pd2,0.9638809251545077,-0.011617889627248523,1,1,1
St6galnac4,0.96427903805166,-0.02675913687557152,1,1,1
Cd36,0.9699140070982448,-0.1763748569874407,1,1,1
Pou3f1,0.9699954691102827,-0.09208870931342128,1,1,1
Ndufv2,0.9713421951871016,0.002385073402756177,1,1,1
Gclm,0.9714652318241531,-0.014029699826194175,1,1,1
Ppcdc,0.9720106293274711,-0.018945386484976012,1,1,1
Cd14,0.9725764461727827,-0.009097711090062077,1,1,1
Aldh2,0.9735085376251451,-0.00466205713510881,1,1,1
Clec7a,0.9735973929811933,-0.12682339475343357,1,1,1
