p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,0.94432542453315,0.999,0.981,0,0,Trem2
0,1.254792945100391,1,0.992,0,0,Ftl1
0,0.5964904388307066,0.997,0.989,0,0,Gns
0,1.1759418113784719,0.999,0.992,0,0,Hexa
0,0.8467509261908539,0.999,0.993,0,0,Grn
0,0.801003413307714,0.999,0.994,0,0,C1qc
0,0.7193179045105813,0.999,0.995,0,0,C1qa
0,0.625894479390996,1,0.997,0,0,Hexb
0,0.6770992072205377,1,1,0,0,Cst3
0,1.0103987346757322,1,1,0,0,Ctsd
0,0.6876505233557149,1,1,0,0,Tmsb4x
2.564e-320,0.8292750976716431,0.593,0.413,1.2308163e-317,0,Acaca
2.690661983050356e-302,0.65250454324614,0.78,0.647,1.2915177518641709e-299,0,Aldh2
1.7857788016026882e-294,0.8491102947042071,0.773,0.649,8.571738247692903e-292,0,Cd14
1.1772662221011629e-293,0.5857815819537251,0.915,0.849,5.650877866085582e-291,0,Arsb
2.6119534450770414e-278,0.7326045625126475,0.496,0.315,1.2537376536369799e-275,0,Ifitm3
1.6547747215437142e-263,1.1538211670411997,0.33,0.176,7.942918663409828e-261,0,Pdcd1
1.6142720385980553e-238,0.7921134930712359,0.9,0.874,7.748505785270666e-236,0,Fabp5
1.679136811248676e-227,1.317297921045577,0.224,0.101,8.059856693993644e-225,0,rs429358-ALT-228:C
5.60778241751746e-220,0.2850038777104218,0.572,0.401,2.691735560408381e-217,0,Serpina3n
7.539298240318113e-209,1.86785148778588,0.233,0.114,3.6188631553526943e-206,0,rs429358-WT-228
2.053833352587824e-206,0.34495147850547614,0.988,0.968,9.858400092421555e-204,0,Prdx1
1.3393103870371975e-198,1.9344970167284854,0.123,0.039,6.4286898577785475e-196,0,Lgals3
2.4222502333758933e-197,0.457862423773332,0.863,0.789,1.1626801120204288e-194,0,Cndp2
1.4864652865212282e-184,0.21330460864327438,1,1,7.135033375301896e-182,0,Gapdh
7.324896239402458e-182,0.37129181253108845,0.993,0.988,3.51595019491318e-179,0,Cox4i1
1.763277603696165e-179,0.7676872135840793,0.443,0.309,8.463732497741592e-177,0,Mapkapk2
1.3060919111738096e-172,0.38092190828462336,0.941,0.896,6.269241173634286e-170,0,Gpx1
5.404622668252923e-172,0.9839457973849466,0.283,0.163,2.594218880761403e-169,0,Ifitm2
2.979388520411825e-171,0.44712097497325054,0.8,0.698,1.430106489797676e-168,0,Dgkd
6.595446604889011e-162,0.6034960690485598,0.604,0.488,3.165814370346725e-159,0,Naga
1.3794659200505776e-160,0.8791491424565758,0.302,0.182,6.621436416242772e-158,0,Hmox1
1.3207694162011022e-142,2.0498622778473177,0.137,0.06,6.33969319776529e-140,0,H2-Eb1
4.386392494749563e-142,0.975571770755215,0.263,0.157,2.1054683974797903e-139,0,Fxyd5
1.1620040576965186e-125,1.830615388941157,0.108,0.044,5.577619476943289e-123,0,Apoc4
6.874713026906453e-114,1.5342164027532594,0.103,0.042,3.2998622529150975e-111,0,H2-Ab1
3.3439225369646627e-108,1.7517153159360763,0.07,0.023,1.6050828177430382e-105,0,Ccl4
2.5943309161942336e-106,0.3607129948621488,0.799,0.733,1.245278839773232e-103,0,Pgd
2.670890702733868e-104,0.20568204334568385,0.989,0.977,1.2820275373122566e-101,0,Oxct1
1.8070159093068033e-103,0.18552929658090678,0.921,0.864,8.673676364672656e-101,0,Ldha
2.4926948609483028e-101,0.3123255955842501,0.806,0.726,1.1964935332551854e-98,0,Acer3
8.263493500398711e-100,0.17141286128589406,0.367,0.252,3.9664768801913815e-97,0,Flt1
5.8289648270105746e-92,0.43146443330347617,0.601,0.513,2.797903116965076e-89,0,Hacd2
1.49883075869564e-91,1.409377103410133,0.086,0.036,7.194387641739072e-89,0,Msr1
7.8417595988471e-87,0.31666969315767646,0.798,0.73,3.764044607446608e-84,0,Hadha
7.50929645039858e-86,0.9867721286027047,0.129,0.067,3.6044622961913185e-83,0,Cd44
1.3015181860129397e-80,1.0719675880485182,0.115,0.059,6.247287292862111e-78,0,Apoc2
2.6136959222296104e-76,0.47774173206649295,0.616,0.548,1.254574042670213e-73,0,Vegfa
2.586377890128116e-75,0.2969250549158964,0.815,0.765,1.2414613872614957e-72,0,Cerk
2.6190305709951284e-68,0.25556150466678673,0.872,0.822,1.2571346740776616e-65,0,Aif1
5.9182582883535335e-61,0.1895486178942698,0.945,0.919,2.840763978409696e-58,0,Asah1
4.840469046666166e-59,0.5215899828071998,0.333,0.259,2.3234251423997593e-56,0,Mt1
3.881208709655327e-58,0.3703319252324285,0.245,0.177,1.862980180634557e-55,0,Ifit2
1.2539034513663866e-54,0.7601208175678589,0.138,0.086,6.018736566558656e-52,0,Lgals1
1.5839868077489264e-53,0.20113405407138352,0.989,0.984,7.603136677194847e-51,0,Lrp1
2.386686126854018e-53,0.3719639593660941,0.477,0.404,1.1456093408899287e-50,0,Chst11
6.067207213956738e-47,0.6573082514948583,0.152,0.102,2.9122594626992344e-44,0,Ldlr
6.298649656246545e-47,0.4826956420957276,0.299,0.235,3.023351834998342e-44,0,Bcl2
4.530700969543889e-46,0.16642455334848894,0.996,0.994,2.1747364653810667e-43,0,Cpe
6.774358017526055e-46,0.7661441464683096,0.102,0.061,3.2516918484125068e-43,0,Serping1
1.0065581211724444e-44,1.3038872944382316,0.042,0.017,4.831478981627733e-42,0,Apoe
1.016829879910092e-44,0.38262018675977016,0.414,0.349,4.8807834235684413e-42,0,Soat1
2.668994170871382e-41,0.2529737928190503,0.947,0.919,1.2811172020182634e-38,0,Mbp
7.137803239711257e-38,0.29488719463111757,0.99,0.991,3.426145555061403e-35,0,Clu
8.75516650237652e-38,1.4174059935131114,0.035,0.015,4.20247992114073e-35,0,Pf4
2.6984484245227896e-37,0.24717670302626749,0.718,0.68,1.295255243770939e-34,0,Ddost
1.6385585816292965e-36,0.13251256622490581,0.872,0.819,7.865081191820623e-34,0,C1qb
