gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Bace1,0.21211007382190494,0.39955801340969344,1,1,1
C3,0.215333147683666,0.2654588059034638,0.75,1,1
Grin2a,0.22027193567034542,0.29036915366172233,1,1,1
Bhlhe40,0.23608892619960378,-0.24785710641152825,1,1,1
Vegfa,0.241125845303532,0.29017602879173543,1,1,1
Jund,0.24180671252785188,-0.38121204944718556,1,1,1
Pla2g12a,0.24967710707347127,-0.5867883943002632,1,1,1
Cox4i1,0.2603940112706382,0.15285137476971578,1,1,1
Ogdhl,0.2626151409298387,-0.4801302704995434,1,1,1
Clec2d,0.262661277695694,0.6118994129183627,1,1,1
Cbs,0.262837350200876,-0.5442411560175471,1,1,1
Glul,0.2732344131226512,-0.2507733304492499,1,1,1
Apoc1,0.28399834992466644,0.2851384085251546,0.75,1,1
Msmo1,0.2848582354676393,0.35502496155504115,1,1,1
Glud1,0.287652332676483,-0.16187058259652076,1,1,1
Macc1,0.28779321870718205,-0.5291788262274224,0.5,0.667,1
Bcl2,0.29049529319218864,-0.2874751255586756,1,1,1
Arsb,0.30130657625741397,0.17870519862770262,1,1,1
Mog,0.3115455099490987,-0.5239037178094704,1,1,1
Pycr2,0.3133502986088122,-0.5688235335634255,1,1,1
Plac8,0.3247960742664732,0.4675776820516238,1,0.667,1
Lap3,0.3273493466061963,0.2203303173541804,1,1,1
Flt1,0.32759518765306817,0.2148299805795464,1,1,1
Acat1,0.32822111535407694,0.18348898331149055,1,1,1
Tunar,0.3283172816888973,-0.833077557930157,0.75,1,1
Ly86,0.329925405955675,0.14077376239719186,1,1,1
Tpsb2,0.33212923034787173,-0.13874662286462147,0.75,0.667,1
Cr2,0.336061098734944,0.5060932214601095,1,1,1
Tmem119,0.34058704324425343,-0.13077842064230838,1,1,1
Ftl1,0.34497987206838254,0.11904367206140254,1,1,1
Fut8,0.3453879752960552,-0.3804856088515729,1,1,1
Nfkbia,0.3459247396362607,0.41438189307518725,1,1,1
Syt6,0.3462641696712956,-0.11008746142735548,0.75,1,1
Lta4h,0.35890872129161194,-0.23193744028073127,1,1,1
Aldh1l1,0.3641567453279649,-0.347483288696504,1,1,1
Tgfbr1,0.3692912401858828,-0.1726262093406108,1,1,1
Lhx6,0.37127085568793067,0.1673405656374054,0.75,0.667,1
Phgdh,0.37844728388281446,-0.236378212005107,1,1,1
Acad8,0.37995719929013844,0.5028575603592123,1,1,1
Lpgat1,0.38055642960453795,0.2325905798761645,1,1,1
Ids,0.3818729770262636,0.14183199108840405,1,1,1
Cerk,0.3824531275566633,-0.12663062222136912,1,1,1
Htra1,0.3826794273812103,-0.44105171712483004,1,1,1
Srebf1,0.3834818131563734,-0.2322635053666473,1,1,1
Acsl6,0.3852908177413788,-0.17746576130652203,1,1,1
Lamp5,0.3870211342710423,0.12768542419411721,0.75,1,1
Tecr,0.39183566709626405,0.17587297879522756,1,1,1
Gatm,0.3995035589058372,-0.11602384130373178,1,1,1
Otof,0.3998817579666134,-0.7880514034696715,0.75,1,1
Ccl3,0.40099606586574754,-0.19666536465099416,1,1,1
Chst11,0.4025431986548147,0.3820658567467996,1,1,1
Tjp1,0.4062521918318385,-0.1185980708218084,1,1,1
Hbb-bs,0.4130139413581047,0.7158921477928814,1,0.667,1
Clu,0.42049877519270273,-0.1672889863775815,1,1,1
Pla2g7,0.42193513686260004,-0.201343997988352,1,1,1
Egr1,0.42417421938498207,0.35843212251622036,1,1,1
Hmgb2,0.42880807731856374,-0.3179147902839723,1,1,1
Aif1,0.4303128680507695,0.15727307163398496,1,1,1
Ebp,0.4330571505968534,0.4919790054663056,1,1,1
Plpp3,0.43427617531420065,-0.3990451955649067,1,1,1
Ido1,0.4346876926648502,-0.4672765157596668,0.75,0.667,1
Dcx,0.43534857672440225,0.09551397977392462,0.75,0.667,1
Car12,0.4385457263935571,0.42236922524349985,1,0.667,1
Dld,0.444165169099793,0.13156101097189143,1,1,1
Tmx4,0.44594654982511023,0.1212092896571555,1,1,1
Plcb4,0.4490969216020225,0.0015073257283213515,1,1,1
Grin2b,0.45193300956201754,0.23633758686231698,1,1,1
Cd3d,0.45308285382693153,-0.015841331614790954,0.75,0.667,1
Rpn1,0.4559379250300922,0.11873140624105627,1,1,1
Il1b,0.45599621551005115,0.18662640852245427,1,1,1
Tph2,0.45723659197228483,-0.021044744111722524,0.75,0.667,1
Gclm,0.4582519904101533,0.3230855878832135,1,1,1
Coasy,0.45962260624520807,0.2149601929771694,1,1,1
Hkdc1,0.45971658215011096,-0.423443610152977,1,1,1
Pcx,0.4621384095182974,-0.40472697473552666,1,1,1
Pfkp,0.4655143664245185,0.127577674167342,1,1,1
Cd81,0.4658406875807382,-0.1218185678298438,1,1,1
St6galnac3,0.4689594032256727,-0.6260936701342961,1,1,1
B4galt1,0.470289237056813,0.08930367697377672,1,1,1
Cst3,0.4724782832999779,-0.12341028932070941,1,1,1
Man2a2,0.47278398035637986,-0.15929890873572816,1,1,1
Stt3a,0.4755275682598999,-0.22325391886636092,1,1,1
Slc2a1,0.4775721736209219,0.3870485349745372,1,1,1
Mki67,0.478614351581967,0.866766622611738,1,1,1
Ppt1,0.4799771732034639,-0.18579849427196837,1,1,1
Mif,0.48066578739043997,0.46662168925558223,1,1,1
Lgals3,0.4825662560406469,0.3432213816642786,1,1,1
Fosb,0.48536674852876377,0.03902396145915821,0.75,0.667,1
Ubc,0.48694552566854415,0.08287284335265532,1,1,1
Sdha,0.48705315163166585,-0.18328369175083115,1,1,1
Axl,0.48721340904930954,0.12104878343989167,1,1,1
Ccl2,0.4935553448321935,0.5177776123908442,1,1,1
Aldh7a1,0.49547205024823127,-0.21180792831658923,1,1,1
Lrg1,0.4955430630058475,0.3855205369156922,1,0.667,1
Ctsl,0.49901553483373,0.08963709577942236,1,1,1
Hmgcl,0.4991088283325075,-0.26931794723251756,1,1,1
Hexa,0.4992513267042681,-0.12555411407546657,1,1,1
H2az1,0.5030007780163772,-0.25194108257632464,1,1,1
Fcer1a,0.503090134193303,-0.2502030822190293,0.75,0.667,1
Mt1,0.5042646392176436,-0.5802240422792453,1,1,1
Hk2,0.5059809495406533,0.26315492383855865,1,1,1
Elmo1,0.5064994231780608,0.19376940683087884,1,1,1
Pnpla2,0.5095478396352122,-0.37899776026843357,1,1,1
Lgals1,0.5143247220368511,-0.607263521979496,0.75,1,1
Selplg,0.5145800316559503,-0.25684561744678547,1,1,1
Ttr,0.5162868594769215,-0.3196325386607257,1,1,1
Gpx1,0.5195489112349831,0.07551139713066224,1,1,1
Csgalnact1,0.5197395770487061,-0.3138513926239881,0.75,0.667,1
Fut9,0.5201796241978813,-0.36677452018341894,1,1,1
Mgl2,0.5202449734933943,-0.152487140028285,0.75,0.667,1
Ctsb,0.5246398449401966,-0.11821052134664889,1,1,1
Tpsab1,0.5252980460140004,-0.4825556500659529,0.75,0.667,1
Gaa,0.5263045561591349,-0.3271520265331125,1,1,1
Plcg2,0.5291179718624468,-0.15462812993276565,1,1,1
Col1a2,0.5298519480318863,-0.24536609278582633,1,1,1
Opcml,0.5298748978808956,0.18786171807381757,1,1,1
Bpgm,0.5301723824635038,-0.11376890422013863,1,1,1
Adamts2,0.5320219522433605,-0.3397356767243944,1,1,1
Ext2,0.5323156953577731,-0.41532190945789327,1,1,1
Chsy1,0.532685725431413,-0.27867293349006705,1,1,1
C1qa,0.5367963326129992,0.07984078876264444,1,1,1
Auh,0.5377169456229038,0.1741197250119213,1,1,1
Cldn5,0.5383506018877791,-0.47054635676256185,1,1,1
Bin1,0.5415120628773754,0.10960119327476203,1,1,1
Pgam1,0.5428107872244657,0.14029407945204309,1,1,1
Dad1,0.5448255322127025,-0.4001309883519688,1,1,1
Aldh2,0.5528188262459213,-0.16152832722483712,1,1,1
Ptdss1,0.5545903283388366,-0.25614167932240894,1,1,1
Numb,0.555712908797797,0.11502121034620227,1,1,1
Dgkd,0.5576290046366895,-0.17313575745083476,1,1,1
Gpnmb,0.5579030621215477,0.09230916658135602,1,1,1
Impdh2,0.5588792810059023,0.14276537607653417,1,1,1
Vldlr,0.5596774061949952,0.3733701091979962,1,0.667,1
Sncg,0.5600544666126173,-0.7080462467763708,0.75,1,1
Cd36,0.5602007434825934,0.18803115492204395,1,1,1
Ganc,0.5615096562607933,0.06588763774839301,1,1,1
Echs1,0.5636276223128343,0.09598789638284799,1,1,1
Dlst,0.5651468710783265,0.20574949004186838,1,1,1
St3gal6,0.5666537413651811,-0.22578649197134126,1,1,1
Aspa,0.5678345540114326,-0.5243151287442414,0.75,1,1
Mdh2,0.568389971924411,0.16757076040209373,1,1,1
Rapgef3,0.5700039661618455,0.42554273484391614,1,1,1
Crh,0.5714795104900083,-0.09873471857763683,0.75,0.667,1
Comt,0.5747854494336431,0.07568082277847754,1,1,1
Tox2,0.5761336032010944,-0.4555281523716792,0.75,1,1
Aldh3b1,0.5767932095991162,-0.30141655681220114,1,1,1
Pfkm,0.5780227772514773,-0.19509619338524686,1,1,1
Ddost,0.5781083393917308,0.05535241908009514,1,1,1
Cd68,0.5793479879059026,0.11880994797687361,1,1,1
Tnf,0.581284402573647,0.5171311909081879,1,1,1
Clec10a,0.5843958989729832,0.0744823066405037,0.75,0.667,1
Pah,0.5855854449983282,-0.3571847578113425,0.75,1,1
Ldha,0.5861699073665371,0.10721312292547047,1,1,1
Pla2g4a,0.590829317362336,-0.18218518145009321,1,1,1
Chil3,0.593428238457484,-0.44946283356876826,0.75,0.667,1
Trem2,0.5948870038434768,-0.10122099636198545,1,1,1
Junb,0.5978779487933523,-0.04965572963776621,1,1,1
Pkm,0.599310687755185,0.10451744525683448,1,1,1
Kcnj8,0.6007572206753871,-0.11005236362512938,0.75,0.667,1
Mdh1,0.6014394533510896,0.10160078974206943,1,1,1
Acss2,0.6022963574970817,-0.5583413603105667,0.75,1,1
Pla2g15,0.6031990055366839,-0.18890114363423116,1,1,1
Ppcdc,0.6032587387333475,-0.058900542664116706,1,1,1
Tmsb4x,0.6044175607357638,0.040756713744469764,1,1,1
Khk,0.6112071547623886,0.4461010693790777,1,1,1
Ccdc153,0.6116127685803121,-0.74675536606476145,0.75,1,1
Pax6,0.6124521419569489,-0.5111302377823522,0.75,1,1
Hilpda,0.6142476363207603,0.39846817298777515,1,1,1
Stard8,0.6144926966625828,-0.2074020251859361,1,1,1
Maob,0.6154548700992162,-0.29699347357539385,1,1,1
Acadl,0.6155840767252507,-0.05689609898574366,1,1,1
Fabp5,0.616224714897704,-0.08638806787900233,1,1,1
Shmt2,0.6170922949629307,-0.4956194490908298,1,1,1
Hk3,0.6193840505974499,0.2577645235914654,1,1,1
Tnr,0.6202016057947031,0.38107238073653815,1,1,1
P2ry12,0.6207879765858402,-0.17701587412691389,1,1,1
Ocln,0.6252394572799949,0.3282849153699594,1,1,1
Prodh,0.6276882801194454,-0.49472968466491885,0.75,1,1
Sphk2,0.6279773357552432,0.2507261392772442,1,1,1
Cox10,0.630617233313767,0.1728154868547057,1,1,1
Polr1a,0.633063637381903,0.09999572590191952,1,1,1
Clec7a,0.6377736458357842,-0.13978514771096462,1,1,1
Ppat,0.6379911635648554,-0.03166675809860131,0.75,1,1
Ldhb,0.6388451143358103,-0.06531195897935405,1,1,1
Taldo1,0.6437147727551269,-0.09473679582689609,1,1,1
Camp,0.6439726495284058,-0.07099393637740253,1,1,1
Soat1,0.6452691970564275,0.00942787342541207,1,1,1
P4ha1,0.6455273688139194,0.08961948899503813,1,1,1
Dlat,0.6561714188843113,0.13388830603859958,1,1,1
Klf4,0.6564271112556699,-0.06565711622056136,1,1,1
Hif1a,0.6606191766181576,-0.07741340301896837,1,1,1
Plin3,0.6612121791872924,-0.3534966166930888,1,1,1
Abca7,0.662296438707352,0.01675209826050894,1,1,1
Prdx1,0.6646555360451523,0.06611261113672384,1,1,1
Hacd2,0.6702149892421795,0.14339406988675218,1,1,1
Timp3,0.6709560738476957,-0.12120884009927968,1,1,1
Mt3,0.6724636531352242,-0.3539107136662816,1,1,1
Lpl,0.6767594834592923,-0.1209019966431395,1,1,1
Tlr4,0.6775522345717215,0.021818244121093233,1,1,1
Hibadh,0.6782944280166678,0.2431028198990719,1,1,1
Tmem212,0.6814671679308058,0.2886160661838073,1,0.667,1
Dpyd,0.681524509586512,-0.31453523744030554,0.75,0.667,1
Il1a,0.683532301546494,-0.03147441765774439,1,1,1
Pgd,0.6843578180474215,0.12233993184974068,1,1,1
Gsr,0.6848986414606706,-0.32060346643566273,1,1,1
Acaa1a,0.687384093316451,0.3698871859421008,1,0.667,1
Reln,0.6880250910518584,-0.08506190191339669,1,1,1
Pdgfra,0.6888226972644762,0.4249090698477891,1,1,1
Acsl1,0.6893507274274651,-0.2036397490909243,1,1,1
Icam1,0.6893878457326436,0.12010256872992175,1,1,1
Cd63,0.6947116982491071,-0.06822530868171661,1,1,1
Siglech,0.6983881804013798,-0.25151861903385386,1,1,1
Bcl2a1b,0.7033720156313166,-0.0660422452899958,1,1,1
Pygb,0.7063231398377986,-0.003959916704316058,1,1,1
Bckdha,0.706948481090172,0.2030963695504151,1,1,1
Slc33a1,0.7111773462393293,-0.1460672416480775,1,1,1
Plin5,0.7131011356621728,-0.44816917875853324,0.75,1,1
Psap,0.7138420228336901,0.03666091344794076,1,1,1
Gstm1,0.7163507876571096,-0.11568835569082836,1,1,1
Ctsd,0.7170231276312555,0.03672090172273812,1,1,1
Gck,0.7199844184610196,0.33998677546359524,0.75,0.333,1
Neu1,0.7202527118847983,-0.1456880289978577,1,1,1
Adcy5,0.7227313862484583,0.059910645181753264,1,1,1
rs7412-WT-226,0.7229979812700068,-0.32200199895699066,1,1,1
rs429358-ALT-228:C,0.7254504248811634,-0.2882041577388992,1,1,1
Cx3cr1,0.7260072929803785,-0.06079484075258268,1,1,1
Galnt1,0.7283351421278541,0.046471409213793,1,1,1
Tcap,0.7283582209745159,0.03881835821225951,1,1,1
Mmp9,0.7284018392968296,-0.41608579441322946,0.75,0.667,1
Lpcat2,0.7292076080409603,-0.13869893801203492,1,1,1
Oxct1,0.7307066263210271,-0.07792573433658756,1,1,1
Ptges3,0.7341332767935184,-0.09444468322667898,1,1,1
Atf3,0.7355872616793186,-0.3849365452779545,0.75,0.667,1
Htr2c,0.737165296196064,-0.06620746037403746,0.75,1,1
Wif1,0.7377361242531428,-0.44678448695225215,0.75,1,1
Abcg1,0.7388237137504892,0.048319517579158866,1,1,1
Pnp,0.7399112109440329,0.07250250941313219,1,1,1
Cux2,0.7399561360334044,-0.024359470185967957,1,1,1
Pparg,0.7446818966265338,-0.06575458046849558,1,1,1
Myo1e,0.7451769446905925,-0.1110172032038701,1,1,1
Ctps2,0.7453243816659475,0.09021711370826369,1,1,1
Kdsr,0.7455025440477863,-0.07575681789157951,1,1,1
St6galnac4,0.7457288590737488,-0.11428679009912779,1,1,1
Sorl1,0.7468613519321539,0.03524472165732995,1,1,1
Cldn11,0.7475426373044065,-0.194691863844759,1,1,1
Chst1,0.7484113544199584,0.07272898368517566,1,1,1
Acly,0.750029079641176,-0.08749069081732763,1,1,1
Mapkapk2,0.7521659991318035,0.06877600842658804,1,1,1
Cd44,0.7566902432854897,-0.2992809918773245,1,1,1
B3gat3,0.75740440288508,-0.19153358191361036,1,1,1
Pdcd1,0.759283644527014,0.1280764105296539,1,1,1
Me1,0.7595426571419313,0.10441121191966785,1,1,1
Nkg7,0.7605389531714688,0.55084031659952,1,0.667,1
Slc17a6,0.7626101110059076,0.284998656702947,1,1,1
Sptlc2,0.7639039135339963,-0.22386902807916842,1,1,1
Whrn,0.7663550867238021,-0.08863574189261936,1,1,1
Calb1,0.7672821352753068,0.22852519750866374,1,1,1
Hmgcr,0.7680547946089467,-0.04312586636896132,1,1,1
Lyz2,0.7688790855269757,-0.07182981873529837,1,1,1
Alg5,0.7693325630230898,-0.05448848124827532,1,1,1
Ermn,0.7698540799968873,0.035737201023298804,1,1,1
Ifitm2,0.770410832975117,0.06017853372921245,1,1,1
Dpp4,0.7709807297254638,-0.15537000840700665,0.75,0.667,1
Scg3,0.7721338997024162,-0.08108409109575021,1,1,1
Pllp,0.7758824871184342,0.10573280190285117,1,1,1
Klf6,0.7766912138038661,-0.20092196694730902,1,1,1
Acer3,0.7777071662994377,-0.03907596111624745,1,1,1
Tac1,0.7781330518300608,0.20582195002062204,1,1,1
Dgat1,0.78029568071893185,0.24758094388020013,1,1,1
Serping1,0.781300455149751,-0.3036095840482566,0.75,1,1
Cat,0.7842612030807585,0.03801955508061017,1,1,1
Gpt2,0.7863857398385472,0.017114747624207283,1,1,1
Pf4,0.7875044601154526,-0.01663798386312576,0.75,1,1
Cd209a,0.7894263117773832,-0.35366487599789775,0.75,0.667,1
C1qc,0.7895083334036382,-0.06688894620250796,1,1,1
Itk,0.7916958431854437,-0.17762044362728346,0.75,0.667,1
Akt1,0.7934311636173808,-0.03452637864287755,1,1,1
Hsd17b12,0.7949777842049869,0.10898005951099288,1,1,1
Gns,0.7950642265660604,0.02055648347635497,1,1,1
St3gal2,0.7950815667571776,-0.2852293598793465,1,1,1
Pomgnt1,0.7951826587265887,0.045469188552666795,1,1,1
Adss,0.7954767302766121,-0.04469051896224929,1,1,1
Adh5,0.7961850708091252,-0.16128775738395218,1,1,1
Ophn1,0.7964317383293703,0.017531534202772203,1,1,1
Dpm1,0.7969196014325504,0.10464736025628474,1,1,1
Tshz2,0.7981190198709315,-0.13479612496609983,1,1,1
Mgp,0.798337374026088,-0.08327837088864898,1,1,1
Nr1h2,0.7997272353160877,-0.0606086964161312,1,1,1
Ndufs1,0.8009770424802826,0.13276590374696617,1,1,1
Gpat4,0.8013786269799663,-0.14245557802353392,1,1,1
Itgax,0.8013970259475282,0.03173430263887056,1,1,1
Sat1,0.8014156879255365,-0.008800503475693056,1,1,1
Adam10,0.8014936274365669,-0.1587943989439884,1,1,1
Srebf2,0.8023686168191289,-0.17858255679044266,1,1,1
Degs1,0.8035180183665661,0.13367079615154598,1,1,1
Odc1,0.807813966086816,0.11041433109479826,1,1,1
Pmm1,0.8084734233131377,-0.05584191261504046,1,1,1
Csf1,0.8088982991988071,0.01459128251293862,1,1,1
Ccl4,0.8096391938830072,-0.35023636189333934,1,1,1
Sgms1,0.8166406446270382,-0.07036581331907232,1,1,1
Mt2,0.8187692852357259,-0.09503382086648227,1,1,1
Lypd1,0.8192603757907334,0.12664645111284933,1,1,1
Acta2,0.8195281304649197,-0.10049715435380957,1,1,1
Sdhc,0.8240978493018754,-0.09604636509454512,1,1,1
Gclc,0.824466731601285,-0.13572676518600835,1,1,1
Pank3,0.8281397299853303,-0.1156388251833369,1,1,1
Fas,0.8315032727348729,0.08285039114233372,1,1,1
Hs2st1,0.8334731779704188,0.1297012962024109,1,1,1
Idh2,0.8359467368134709,-0.13797882935276418,1,1,1
Tkt,0.8376471213714167,0.05784331612110716,1,1,1
Gusb,0.840544900721216,-0.04089717777777313,1,1,1
G6pd2,0.841606231720289,-0.0771505106998489,1,1,1
Fos,0.84176125348533,0.23989553438680133,1,0.667,1
Jun,0.841794427358671,-0.2601345676813205,1,1,1
Pfkfb3,0.8432255922524586,0.07181238498524767,1,1,1
Lum,0.8444059884081965,-0.4936278698259655,0.75,1,1
Lrp1,0.8447008476407702,-0.035241507486844625,1,1,1
Emcn,0.8454427941801084,-0.4727071204996437,0.75,1,1
Cpt1b,0.8471187667571025,-0.15700251466720935,1,1,1
Hsd11b1,0.8505099609530027,-0.2918033516773114,1,1,1
Cd247,0.8506175921122117,0.29273360413654775,1,1,1
C1qb,0.8508698351397396,0.06046920637247055,1,1,1
Hexb,0.8535886105070393,-0.045617433981976596,1,1,1
Ms4a4b,0.8546807335015002,-0.028080996717771266,0.75,0.667,1
Cox14,0.8559237181562878,-0.1554871998872842,1,1,1
Cstb,0.8591433380844774,0.006977770507295311,1,1,1
Ltc4s,0.8602713559958328,0.077656854824391,1,1,1
Gpr34,0.8610686060188217,-0.005565374706637094,1,1,1
Vtn,0.8613619092852789,-0.3488694678999291,1,1,1
Naga,0.8640032599494083,-0.07249045181195513,1,1,1
Nt5c,0.86421332679265,-0.11871278737351343,1,1,1
Pthlh,0.8669071051058385,-0.3536320893087459,0.75,0.667,1
Atp13a5,0.8673681497693551,-0.1312383310329236,0.75,0.667,1
Rspo1,0.8675470314547125,-0.4712518885845974,0.75,1,1
Folh1,0.8688979354341088,-0.2970044335103882,1,1,1
Apoe,0.8699645182620224,-0.3169661240478279,0.75,1,1
Adh1,0.8699786061278681,0.24308184483197315,1,0.667,1
Hk1,0.8718614239422142,-0.019389713505556294,1,1,1
Hspg2,0.8718712722229728,0.4308327980681916,1,1,1
Il1r2,0.8723583277680883,-0.2983588932251131,0.5,0.667,1
Dnah11,0.8735521822598896,0.03844966595320465,1,1,1
C1galt1c1,0.8735560936448491,-0.07859747197284639,1,1,1
Vim,0.8750162508260277,-0.10337283577282363,1,1,1
Gfap,0.8758934710314311,-0.06849345875746415,1,1,1
Uba52,0.8759353517354782,5.821285555089872e-4,1,1,1
Gmps,0.8772084360739378,0.052553703436045485,1,1,1
Asah1,0.8775944876076218,0.005638168427360313,1,1,1
Cbr1,0.8810826615606775,0.004868641615315195,1,1,1
Ppara,0.881321602544205,-0.20105617908087015,1,1,1
Bhlhe41,0.8821110394079424,0.032337921865912556,1,1,1
Hadha,0.8848324534205677,-0.008494311474029459,1,1,1
Sdhb,0.8855616376903732,0.016209269219104705,1,1,1
Abhd17a,0.8862019113092555,-0.02744879378741638,1,1,1
Ndnf,0.8864325103481325,0.030089155495280795,1,1,1
Ch25h,0.8878582062065241,0.14903297424990392,1,1,1
Lipa,0.8882832495805209,0.0021068920646580835,1,1,1
Gls,0.8889911435188174,-0.011076567007802574,1,1,1
Cers2,0.8906734894714918,-0.08828562068715717,1,1,1
Mag,0.891066671739388,-0.05600043465709954,0.75,0.667,1
Extl3,0.8936414577691982,-0.10448809656842428,1,1,1
Pou3f1,0.8939842193055036,0.010816223441750261,0.75,0.667,1
Mrc1,0.9000267661498085,-0.24919412892183868,0.75,0.667,1
Ppard,0.9010761553461287,-0.017599633395183556,1,1,1
Etnk1,0.9013586466009064,-0.030546672010670406,1,1,1
Hmgcs1,0.9015638378229247,0.009060950536684764,1,1,1
Ptgds,0.901930007306969,-0.1591427030395729,1,1,1
Ogdh,0.9058496783657739,0.0054662934694604814,1,1,1
Mertk,0.9077383376950631,-0.009285036755517062,1,1,1
Hmox1,0.9106411112973565,-0.13653967877524087,1,1,1
Fasn,0.9110928277936418,0.06232741392627217,1,1,1
Elovl1,0.9141338174923342,-0.07590070470304866,1,1,1
Ldlr,0.9147684015460684,0.21863599249513044,1,1,1
Arhgap5,0.9155584368497117,-0.019404966521348932,1,1,1
Pdhb,0.9190248656803639,-0.01308700750179348,1,1,1
Grn,0.9218254378102453,0.01523069296659152,1,1,1
Vcam1,0.9228609942496784,-0.004097557902968951,1,1,1
Apod,0.9240510566668689,-0.09604890165626134,1,1,1
B3galt5,0.9246486600640301,-0.3932715656306427,1,1,1
Pgm1,0.9259608664798505,0.08455616338258931,1,1,1
Lpin1,0.9275077597436884,0.012372166083918668,1,1,1
Cst7,0.9276506624872123,0.003039261619864675,1,1,1
Ptgs1,0.9280514922805402,-0.049961929398898874,1,1,1
Apoc2,0.9340148658745967,-0.07791443584408242,1,1,1
Pvalb,0.934598768055384,-0.318021233070387,1,1,1
Sgpl1,0.9349725556845224,0.005021271032411789,1,1,1
Abca1,0.9362409235540573,0.0022410370992975714,1,1,1
Smpd1,0.9364058862713801,-0.04605939572951412,1,1,1
Slc32a1,0.9368921494721953,0.04549454582427792,1,1,1
Cndp2,0.9373848446174072,-0.06951298388477856,1,1,1
Oprk1,0.9404672699344409,0.2514311819637618,0.75,0.667,1
Plpp4,0.9419372811923472,-0.4248247058218847,0.75,1,1
Serpinf1,0.9420196741550896,-0.024514550616237862,1,1,1
Ndufv2,0.9426897941347641,-0.12084010843458648,1,1,1
Sc5d,0.9427038320026457,0.026982250521982554,1,1,1
Aldob,0.945319389078184,-0.39174655413350545,0.5,0.667,1
Maf,0.9458320187552468,-0.08335365613902335,1,1,1
Ly6g,0.9492009557483029,-0.2987223869498761,0.75,0.667,1
Eci1,0.9504337690439709,0.010997478076662265,1,1,1
G6pc3,0.9515397997597721,-0.1106966173225854,1,1,1
Lratd2,0.9520684792125045,-0.3861034575894491,0.5,0.667,1
Chka,0.9532542161991966,-0.12656395253910757,1,1,1
Pgm2,0.9533588178939365,0.2540840378223874,1,1,1
Tdo2,0.9544272838069124,-0.29853758353532805,0.75,1,1
Hadhb,0.9550524957967328,0.020699843386896788,1,1,1
Rxrb,0.955422575738479,-0.047036937487289876,1,1,1
Msr1,0.9556243509454512,-0.019331957853594872,1,1,1
Acsl4,0.9559136508400979,0.07727525630781695,1,1,1
