gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Axl,0.022368126253621744,0.6421199936710646,1,1,1
Adcy5,0.0224462147148837,-0.5941739385486047,1,1,1
Tjp1,0.02329559211014897,-0.3663123260846559,1,1,1
Pdha1,0.023731391657064737,-0.5042950524784953,1,1,1
Chsy1,0.023881119212739044,-0.3823680179014646,1,1,1
Apoc1,0.025140940992156725,0.7571582685246241,1,1,1
Pmm1,0.025329300134657295,-0.4226024735459988,1,1,1
Snap25,0.02567783712003216,-0.6587141005613208,1,1,1
Fut9,0.02626638345736828,-0.4774938558227819,1,1,1
Oprk1,0.026374072738820115,-0.562140503515896,0.75,1,1
Cux2,0.026815933329196576,-0.7311590921687654,1,1,1
Lrp1,0.02770327543932655,-0.0068701527695225195,1,1,1
Srebf1,0.028814377568630187,0.15992569705256887,1,1,1
St6galnac4,0.030182360125466913,-0.30403536245713614,1,1,1
Cd44,0.030698975514780468,0.6312868686314623,1,1,1
Ctsb,0.0310187106604026,0.48667974257161273,1,1,1
Itk,0.032064992544904664,0.4343153526487433,1,1,1
Ppard,0.03213229880196906,0.10793863387220193,1,1,1
Ndnf,0.032885980403683415,-0.7450725281768911,1,1,1
Rorb,0.03289647358304184,-0.43390580335776163,1,1,1
Fxyd5,0.03384343446586717,0.3563948495316578,1,1,1
Lyz2,0.03505612050134875,0.7473801862136495,1,1,1
Gpnmb,0.03549730153449885,1.5090215989872457,1,1,1
Got2,0.03723935806593498,-0.6371724315575751,1,1,1
H2-Ab1,0.03735519304159493,0.8211213343824504,1,1,1
Abhd17a,0.03775323448252689,-0.3899093684896351,1,1,1
Bhlhe41,0.03827184214791326,0.13207253029919297,1,1,1
Lum,0.038557843221345055,0.46263509309380185,1,1,1
B3gat3,0.0387471770129709,-0.367262098973578,1,1,1
Slc33a1,0.04028966374413512,-0.28930824343077166,1,1,1
Rhob,0.040470092830788326,-0.41008031007688794,1,1,1
Myo1e,0.040479723521301865,0.6703110674240222,1,1,1
Fezf2,0.0410232151312935,-0.6812782256655763,1,1,1
Aldh3b1,0.041199119307538556,0.2444772446312573,1,1,1
Icam1,0.041734441939015564,-0.4624942993722332,1,1,1
Gclm,0.04192995781057134,-0.27988719853253796,1,1,1
Arhgap5,0.04240676627409822,-0.31376725841388264,1,1,1
Cbr1,0.042916959063407395,-0.37407108231260433,1,1,1
Junb,0.043431697648923184,-0.5342628754418863,1,1,1
Sat1,0.04364981233653027,0.15232992112886734,1,1,1
Ltc4s,0.044937920590159,-0.4001575836792006,1,1,1
Sdha,0.046600330566106185,-0.31449014847461676,1,1,1
Cd68,0.04682887716731497,0.2759903281714786,1,1,1
Stard8,0.0474756069109772,-0.4602180941469798,1,1,1
Ndufv2,0.04859068305895592,-0.28212753067815477,1,1,1
Ptgs1,0.05029026654776003,-0.49394201029675955,1,1,1
Ppt1,0.05056030402779578,0.1933660891650657,1,1,1
Pparg,0.05426779344986902,-0.41813148612739737,1,1,1
Bhlhe40,0.05788805669616366,0.05370045742901253,1,1,1
Chst11,0.05849223544913905,0.2492539658402939,1,1,1
Il1b,0.05870748537650514,0.6256750600664053,1,1,1
Siglech,0.05892726195110435,-0.36553760688693293,1,1,1
Vip,0.05932901675625097,-0.6313770661262247,1,1,1
Ophn1,0.05934559233603297,-0.3418776912389272,1,1,1
Ctsl,0.060127983806752584,0.4116655142100045,1,1,1
Echs1,0.06194362535549359,0.03194683543936705,1,1,1
Apod,0.06227683574933437,0.4360717791208586,1,1,1
Ccl3,0.06452925913106039,0.6426771607740567,1,1,1
Aqp4,0.0646016148939981,0.5318466115295486,1,1,1
Klrb1c,0.06903131989298412,0.2676543695038893,1,1,1
St3gal6,0.06943435727812995,-0.29661449932778083,1,1,1
Calb1,0.07118417095619746,-0.7086394766559874,1,1,1
Lipa,0.07198864156528041,0.30651263758386316,1,1,1
Acaca,0.07246773679664875,0.26162579139775044,1,1,1
Tmem119,0.07420313565720686,-0.5461184864008342,1,1,1
Egr1,0.07515684407936693,-0.9137309624362793,1,1,1
Fasn,0.07632877093736659,-0.39127707768910636,1,1,1
C1qa,0.07658668738611889,0.1770086192718745,1,1,1
Ndufs1,0.07707827505976592,-0.3229655963531437,1,1,1
Serping1,0.08220617808907604,0.7475471994575503,1,1,1
Fosb,0.0822591064733945,-0.5101480696435657,1,1,1
Hmox1,0.08373628436649222,0.33597367767228814,1,1,1
Ptges3,0.08418070432044851,-0.30475180140751235,1,1,1
Emcn,0.08422371982507944,-0.599956079784959,0.75,1,1
Gys2,0.08522804720265958,0.14462410083801935,1,1,1
Elmo1,0.08735737057285096,-0.4051173073203058,1,1,1
Bcl2,0.08811655363450421,0.12055830862008365,1,1,1
