gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Bckdha,0.5583493760244806,-0.40679420015302625,1,1,1
Cr2,0.5587603389503738,0.6274527151067448,0.75,0.667,1
Ifitm3,0.5598785987017912,0.048310642993826036,1,1,1
Hmgcs1,0.5631698538374588,-0.2329462468006609,1,1,1
C3,0.5644885496528231,0.49319505702252797,1,0.667,1
App,0.564681912315851,-0.05077787869835948,1,1,1
Ptgs1,0.5678936927316172,-0.14645375289954377,1,1,1
Acat1,0.5681243959517311,0.25999237475398207,1,1,1
Rxrb,0.5700955548991458,-0.31699295400440963,1,1,1
Apoc1,0.5703973580861603,-0.37241885733624325,0.75,0.667,1
Pax6,0.5722159399264928,-0.5422522156019437,0.75,0.667,1
Syt6,0.5728661760020863,-0.8418796714883595,0.75,1,1
Soat1,0.5744787901475754,-0.5410404935776967,0.75,1,1
Acsl1,0.5751149061651272,-0.554391254198592,0.75,1,1
Dcx,0.575936637258015,-0.7521308545347782,0.75,0.667,1
Ckb,0.5782314383372382,-0.08445491891998991,1,1,1
Cat,0.579070566285591,-0.3944574691751823,1,1,1
Cux2,0.5819069002749784,-0.2964372922869687,1,1,1
Bcl2a1b,0.5842234971042783,0.10539737673874772,1,1,1
Hexb,0.5846221816511945,-0.13869033492283833,1,1,1
Cndp2,0.5889278429782561,0.14534597373670888,1,1,1
Gatm,0.5896987434755744,-0.14520892984150535,1,1,1
Ly86,0.5900456905748337,0.11754649227443004,1,1,1
Sdha,0.5903593803780763,0.10814471039492268,1,1,1
Ndufv2,0.59204408336679,-0.19902459230416492,1,1,1
Acad8,0.5929846568054187,-0.2561112195409354,1,1,1
Hadha,0.5930068125159271,-0.2513574645679535,1,1,1
Glud1,0.5958748003301246,-0.11970755455150339,1,1,1
Sst,0.5988759948767445,0.5866369270953087,1,0.667,1
Htra1,0.5998834765824359,0.5095418916699423,1,1,1
Adh5,0.6004235261782612,-0.32118243932798585,1,1,1
Tnr,0.6008554939010159,-0.33108241083581835,1,1,1
Cd68,0.6026524749635322,0.09182816741254296,1,1,1
Tmsb4x,0.6041214673052583,-0.09511819085281203,1,1,1
Abca7,0.6058582211922294,0.2403308457859774,1,1,1
G6pc3,0.6074605534711988,0.23596484588087296,1,1,1
Rhob,0.608262757415768,-0.03781295288926678,1,1,1
Myo1e,0.612047706670978,0.24940673048126394,1,1,1
Pkm,0.6122088122902236,0.10381308327658534,1,1,1
Mgl2,0.6138549087412475,0.4452134135952278,0.75,0.333,1
Mgp,0.6142557937008828,0.3157707513369734,0.5,0.333,1
Gpat4,0.6146318771271297,0.27058541310652373,1,1,1
Gclc,0.6161896386477475,-0.29337751640757226,1,1,1
Akt1,0.61768152784394,-0.1465847477215112,1,1,1
Mt2,0.6189764064758488,0.2477131872374274,1,1,1
Scg3,0.620923597741361,-0.13266857696847634,1,1,1
Ppcdc,0.6265422902561887,-0.2696534609689123,1,1,1
Nkg7,0.62662968499684,1.2019917051450772,0.75,0.333,1
Otof,0.6283117613673587,-0.9629030837767945,0.75,1,1
Acaca,0.6299489861957286,-0.0300623579966941,1,1,1
Sdhb,0.6307135570284649,0.25708269095024594,1,1,1
Echs1,0.6352233959939042,0.134004922307569,1,1,1
Hsd11b1,0.6372981502342241,0.11219414471111855,1,1,1
Fas,0.6396541384146209,-0.9855139628218521,0.5,1,1
Sdhc,0.6411471927244261,0.3383989122779414,1,1,1
Ptgds,0.6421086318023366,0.19073079943255822,1,1,1
Car12,0.6453599155205408,-0.6305002520195292,0.75,0.667,1
Pdgfra,0.6460665691824306,0.1851889274283105,1,1,1
Grin2b,0.6495686178975084,-0.54938012915199,1,1,1
Adh1,0.6498250382485133,0.36616316926421977,0.75,0.333,1
Fut9,0.6521008923985547,-0.18697294311829493,1,1,1
Pfkfb3,0.6531895486520052,0.01494322698439099,1,1,1
Calb1,0.6537476297325886,-0.04402261834468302,1,1,1
Chst1,0.6546023459770967,0.0629207293458407,1,1,1
Ttr,0.6579482277304864,-0.48405216452737587,1,1,1
Ppard,0.6581914725477196,0.1668563446698026,1,1,1
St3gal6,0.6595007650958531,-0.16642142786368286,1,1,1
Cst3,0.6601994102952782,-0.04788410248587205,1,1,1
Dgat1,0.6604702998360558,-0.5722280201665015,0.75,1,1
Prodh,0.6678744531325573,-0.33929189893227285,1,1,1
Odc1,0.680399260222109,-0.36969926225535543,1,1,1
Pmm1,0.6819354560140829,0.315431845120846,1,1,1
Numb,0.6847567949935149,-0.12568089291630358,1,1,1
Ocln,0.6863667660688227,0.256399898485852,0.75,0.667,1
Lypd1,0.687594163409624,0.38020579356530315,1,1,1
Lpl,0.6880997983152385,0.19038813250891895,1,1,1
Got1,0.6890711767101232,8.425597845151955e-4,1,1,1
Dld,0.6891244976162916,0.3028026315057719,1,1,1
Sphk2,0.6902449685245993,-0.3844024794114578,1,1,1
Pnpla2,0.6918758539920713,0.5311546052244138,1,1,1
Plac8,0.6944325495858856,0.342065164780752,0.75,0.667,1
Klrb1c,0.696806466363927,-0.6148008070095575,0.75,0.667,1
Auh,0.7044154879934217,0.19851182331044326,1,1,1
Gsr,0.7078244463703749,0.08840543741717477,1,1,1
Mt1,0.7157346963096209,-0.19579271068325999,1,1,1
Ccdc153,0.7170755668958997,0.22079371349418797,0.5,0.333,1
Serpinf1,0.7181200117097443,-0.5031806816565174,1,1,1
Dnah11,0.7215558716274524,0.31857305772975353,0.75,0.667,1
Mif,0.7222390829344453,-0.06390534754233779,0.5,0.667,1
Cd3d,0.7251096299009736,-0.8826229896328189,0.25,0.333,1
Cd44,0.7252263528171237,-0.3498992456300815,0.75,1,1
Slc17a6,0.7262079032583688,0.04967015488235926,1,1,1
Acly,0.727105659431547,-0.19426948469060612,1,1,1
Ndnf,0.7274240471475488,0.4128300966139563,0.75,0.667,1
Hadhb,0.7294018481219717,-0.07894323876672793,1,1,1
Nfkbia,0.7345349545637181,0.33004869224872935,1,1,1
Chst11,0.7374720216303933,-0.06727519377289326,1,1,1
Chka,0.7400471869752592,0.058450833434480653,1,1,1
Slc32a1,0.740224544380544,0.07702021376536461,1,1,1
C1qb,0.7403567469287607,0.1525821614051619,1,1,1
Ccl12,0.7408501189146,0.42751502381364626,1,0.667,1
Ophn1,0.7417741472104514,0.13727565154050048,1,1,1
Dgkd,0.7430808602847485,0.11349698909911066,1,1,1
Pf4,0.7459475426365814,-0.7603542826430627,0.5,0.667,1
Sgms1,0.7463475507492274,0.05230027798443482,1,1,1
Klf4,0.7473477385041554,-0.2615922429352151,0.75,0.667,1
Fos,0.7492015470828387,-0.6667453292954204,1,1,1
Hilpda,0.7499871397312926,-0.06824174296725594,0.75,1,1
Cst7,0.7502156825322253,0.15490191106450624,1,1,1
Icam1,0.7516359841436845,0.08433245967849023,1,1,1
Crh,0.7529727248755923,-0.1397750874784892,0.5,0.667,1
Itk,0.7532143075589544,0.30547948856410634,0.75,0.333,1
Nr1h2,0.7570961312072406,-0.1808046360451403,1,1,1
Prps2,0.7574117617323093,0.08721897725304739,1,1,1
Tmem212,0.7591574149935297,-0.6250986891794398,0.5,0.667,1
Ccl2,0.7619794220690924,0.18887906612981997,0.5,0.333,1
Gapdh,0.7623682721576441,-0.051443849158632204,1,1,1
Sc5d,0.7624768802468904,-0.2773654953271172,1,1,1
Ptdss1,0.7643162476868205,0.029079571130734116,1,1,1
Extl3,0.7648915547650247,0.1282429770593554,1,1,1
Adam10,0.7652345828921743,-0.052525096557443085,1,1,1
Elmo1,0.7668575124484232,-0.10960770208053638,1,1,1
Siglech,0.7692778022839352,0.1366392358015931,1,1,1
Gpr34,0.769951355164594,0.06954106160074591,1,1,1
Ccl4,0.7703993786382065,0.029057768723307342,0.5,0.333,1
Cxcl10,0.7706175199276952,-0.4911794817980432,0.75,1,1
Ldhb,0.7743203028964815,-0.061412957911903376,1,1,1
Acod1,0.7821121647881331,0.017721146388486764,0.5,0.333,1
Mbp,0.7877862695352098,0.05464864088745802,1,1,1
Fdft1,0.7942903994191347,-0.15767702528490268,1,1,1
Vim,0.7945870245839601,-0.06317607098663558,1,1,1
Atp1b2,0.7956882114738864,0.1910182249264274,1,1,1
Cd36,0.7960171800764088,0.08750267875130091,0.5,0.333,1
Cox10,0.7968798898961774,0.2326948794084589,1,1,1
Acer3,0.7976494822807052,-0.05929961363042402,1,1,1
Fut8,0.797799277402909,0.2661357161545874,1,1,1
Aldh2,0.7983683828623389,-0.2721007253063874,1,1,1
Abhd17a,0.7988000699109397,-0.0028579087537869974,1,1,1
Clec7a,0.7994709006238608,-0.3634092296497684,1,1,1
Gls,0.7999469855177193,0.08891740914231594,1,1,1
Vldlr,0.8001318373989168,-0.6259299995174101,0.5,0.667,1
Stard8,0.8001911325133515,0.03473657014348275,1,1,1
Pfkm,0.8005988327930655,-0.09347662816602442,1,1,1
Gfap,0.8011737094337904,0.07356002507839232,1,1,1
Tjp1,0.8032720497604586,-0.024621866923449254,1,1,1
Acss2,0.8037213919424584,0.35287006449190716,1,1,1
Opcml,0.8049973571270934,-0.1150861885557446,1,1,1
Rpn1,0.8062145591186806,-0.035738561325526774,1,1,1
Pgm2,0.8064703999907872,-0.23015674389855256,1,1,1
Tdo2,0.8066902145522266,-0.13029929855717237,0.5,0.667,1
Psap,0.8073350288932267,-0.03945786051724731,1,1,1
Asah1,0.8088740456064216,0.016589990333380378,1,1,1
Bgn,0.8099321306858994,-0.0072227370796040125,0.75,0.667,1
Junb,0.8136402144691952,0.11162253747717643,1,1,1
Pgm1,0.8141975260217016,0.1410144543046581,1,1,1
Sorl1,0.8152789629622428,-0.2383147338950562,1,1,1
Emcn,0.8161260374677606,0.07439250416373455,0.5,0.333,1
Vcam1,0.8164906423566936,-0.05600548614648426,1,1,1
Cd14,0.8167440256981393,-0.014162079559191021,1,1,1
Plin2,0.8175282804355785,0.023002574631307837,1,1,1
C1qa,0.8197463285049517,0.012215025179259875,1,1,1
Cerk,0.8208532811329138,0.06827837471074982,1,1,1
Gaa,0.8215074814588007,-0.09065941996732096,1,1,1
Pla2g7,0.8231975284860878,0.060041546761316233,1,1,1
Cxcl12,0.823574711251516,0.0800698718722844,0.75,0.667,1
Cox14,0.8255053547294475,-0.21141999884598084,1,1,1
Plpp4,0.8270061748283273,-0.07177510176460578,0.5,0,1
Cd209a,0.8281779580953269,-0.43344499638255174,0.5,0.333,1
Pthlh,0.8281779580953269,-0.43344499638255174,0.5,0.333,1
Cldn5,0.8318180227873672,-0.18472687622303274,1,1,1
Man2a2,0.8322060879741087,-0.09493039113250212,1,1,1
Chil3,0.8331003872565717,-0.03657619105727061,0.5,0.333,1
Trh,0.8338712466027085,-0.2621803554781794,0.5,0.333,1
Hk1,0.8345030914664462,0.01453893284740193,1,1,1
Shmt2,0.8350535458335975,-0.14010701878014342,1,1,1
Atf3,0.8354500217398132,0.25246287854318195,0.75,0.333,1
Hsd17b12,0.8365921018412364,-0.2782970288327684,1,1,1
Pank3,0.8367630195347439,0.17158209459415952,1,1,1
B4galt1,0.8370535897631768,-0.05117878862712022,1,1,1
Abca1,0.8371860653952082,0.11364851342312043,1,1,1
Cbr1,0.8383341180175559,0.10820529363950193,1,1,1
Naga,0.8415357209761293,-0.08784754279085316,1,1,1
Hmgb2,0.8419308418580252,0.012878165947430187,1,1,1
Dad1,0.8419968509822224,-0.3016998946067476,0.75,1,1
Trem2,0.8421036611844509,-0.011634355987787615,1,1,1
Taldo1,0.8426405029871743,-0.051566018368404354,1,1,1
Cpt1b,0.8438016679990044,0.1989687208830814,0.75,0.667,1
Cd63,0.8447473216010615,-0.015562999140432687,1,1,1
Hacd2,0.8463959846552623,-0.13492301733364664,1,1,1
Aldob,0.8469152851480083,-0.4371439507963413,0.25,0.333,1
Hmox1,0.8475050904133434,-0.1058453360053977,1,1,1
Nt5c,0.847681447146265,-0.07681365389960493,1,1,1
Bace1,0.8486928253547441,-0.1112641071003142,1,1,1
Fasn,0.8487100054570507,0.28861092449307213,1,1,1
Wif1,0.8513307390815343,0.10987375452783621,0.75,0.667,1
Chsy1,0.8528247152316395,0.35935813384712967,1,1,1
Cers2,0.8529918163045027,-0.055182082984101655,1,1,1
Glul,0.85439197145827,0.00209648675425278,1,1,1
Plpp3,0.8548333674743921,0.32674487473688796,1,1,1
Cstb,0.8553085731284226,-0.006188041662568811,1,1,1
Hif1a,0.8569312745117779,-0.0037237855757528138,1,1,1
Oxct1,0.8612615854432673,-0.011406793431050666,1,1,1
Pla2g12a,0.8641448183049999,-0.055804841871140765,0.75,0.667,1
P4ha1,0.8650410325308002,0.014069458888290143,1,1,1
Fabp5,0.867088469679818,-0.14287110867911856,1,1,1
Ermn,0.8678619882793084,-0.12328178087896013,1,1,1
Lpin1,0.8681215024531416,0.01755459483436983,1,1,1
Pah,0.8686533487140322,0.21815220327458484,0.75,0.333,1
Arhgap5,0.8691196873596314,-0.055248975248071375,1,1,1
Arsb,0.8712253784422431,-0.09177654919211964,1,1,1
Khk,0.8712746867821116,0.2083517803835231,1,1,1
Acaa1a,0.8717535644669585,-0.06634876290650848,1,1,1
Hk3,0.8740492773879747,-0.32861432720180783,1,1,1
Dpp4,0.8758983752439846,-0.1254916618051778,0.5,0.333,1
Tshz2,0.8760306323326685,0.00463398585004704,1,1,1
Fosb,0.8795646341614094,0.2600657340408298,0.75,0.333,1
Cx3cr1,0.8805893265273623,-0.029744807479024082,1,1,1
Ch25h,0.8808006051503949,-0.3595984379394883,0.75,1,1
Il1b,0.8811009216911323,0.4828979461738588,0.75,0.667,1
Sat1,0.8811018385916335,-0.1107220709729102,1,1,1
Ogdh,0.8813723450193169,-0.08779857348096165,1,1,1
Slc17a7,0.8815293331560987,0.11444036048752171,1,1,1
St6galnac3,0.882378563294524,-0.3159417770424148,1,1,1
Mag,0.8825763422503373,-0.42417237246707074,0.75,1,1
Impdh2,0.8839801317500526,0.08115771722422682,1,1,1
Agt,0.8841263359400422,0.12705688311492835,1,1,1
Pcx,0.8850595251341109,-0.0660157193691866,1,1,1
Clec2d,0.8851155478222285,0.24605342693277898,1,0.667,1
Gmps,0.8871429355108477,-0.03761794401862861,1,1,1
Fads2,0.8899139623583348,0.14988424041424864,1,1,1
Ctsb,0.8905489199610409,-0.025358523018443435,1,1,1
Serpina3a,0.891196458724797,-0.24825620082993338,0.75,0.667,1
Flt1,0.8958829302692699,-0.2614299468285015,1,1,1
C1qc,0.8980053002735078,0.012972349190693677,1,1,1
Cd81,0.8981740126927579,-0.048789503424109704,1,1,1
Ldha,0.9013937760769184,0.0012996458833143265,1,1,1
Comt,0.9036217619446969,0.020803050703779746,1,1,1
Ogdhl,0.9054560855458504,0.10274071187174028,1,1,1
Neu1,0.9063170888070371,0.08346303935736499,1,1,1
Cox4i1,0.906689795416611,-0.018611409425692393,1,1,1
Calb2,0.9073468727860963,0.6150131902260043,1,1,1
Clu,0.9076940672352007,-0.008308897288562989,1,1,1
Gck,0.9097569379456869,-0.35968377084916847,0.5,0.333,1
Whrn,0.9099205605845604,-0.07943358308784187,1,1,1
Dgat2,0.9128516818215748,-0.15760631384251766,1,1,1
Slc47a1,0.91293323442563,-0.1955307561167987,0.25,0.333,1
Ndufs1,0.9148646826691876,0.00401204689736101,1,1,1
Lum,0.9195886613522245,-0.5688132197825183,0.75,1,1
Tpsb2,0.9200413748934906,-0.34622264602979524,0.5,0.333,1
Rspo1,0.9202617311571334,0.030750759766265623,1,1,1
Csgalnact1,0.9214523817284347,-0.3692847298032802,0.25,0.333,1
Fcer1a,0.9214523817284347,-0.3692847298032802,0.25,0.333,1
Aldoc,0.922916338643886,0.03691059437337074,1,1,1
Pdhb,0.9236179778540754,0.039468662787264464,1,1,1
Hmgcl,0.9250150453808669,-0.19998210559481988,1,1,1
Gusb,0.9288851950800746,-0.16029451928808935,1,1,1
Ly6g,0.9289395136402003,-0.19949610300087484,0.5,0.333,1
Coasy,0.9319968847263763,-0.03176006896409733,1,1,1
Oprk1,0.9332408994301356,0.7171739793334403,0.5,0.333,1
C1galt1c1,0.9339070606870081,0.03793794090034286,1,1,1
Il1r2,0.9350702963824175,-0.1860872574328407,0.25,0,1
Macc1,0.9350702963824175,-0.1860872574328407,0.25,0,1
Gpt2,0.9353305326321616,-0.1256558524182294,1,1,1
Lrg1,0.9422042877503953,-0.33461547870202857,0.25,0,1
Vip,0.9425678517357926,-0.057670338857582104,0.5,0.333,1
Tph2,0.9430271047113061,-1.0773640738241628,0.5,0.667,1
Lyz2,0.9432336517080754,-0.05710813176001217,1,1,1
Tcap,0.9444146751480383,-0.062444851867553,0.5,0.333,1
Acsl6,0.9451499046189105,0.18159839774500952,1,1,1
Cbs,0.9472404732160806,-0.1404265084663614,0.75,1,1
Lgals1,0.9478993330104677,-0.6866686160551985,0.5,1,1
Ldlr,0.9481584472727745,-0.6337278269879074,0.75,1,1
Osr1,0.9481859722672519,-0.34523469824967323,0.25,0.333,1
Mmp9,0.9490390866078791,0.6809711142207208,0.25,0.333,1
Klf6,0.9536948740483979,-0.01037639093541376,1,1,1
Ido1,0.9539099739729313,-0.5664199120978576,0.5,0.667,1
Pla2g15,0.9539564268793141,-0.019120943006012858,1,1,1
Snap25,0.9566461362084366,0.05930764871438843,1,1,1
Pou3f1,0.9567063569819184,0.8550584630515187,0.75,0.333,1
Il1a,0.9587576671613818,-0.03349429235647161,1,1,1
Aldh1l1,0.9594290977738259,0.06355817857830681,1,1,1
