gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Slc33a1,0.9595400456759497,-0.013184011925796213,1,1,1
Ctsl,0.9598513957479565,0.014964939732685423,1,1,1
St6galnac4,0.9608048971690636,-0.026872772039233883,1,1,1
Hadhb,0.9615403363814532,0.012082472323951876,1,1,1
Mgp,0.9630148947925994,-0.1861006357246494,1,1,1
Ms4a4b,0.9634131413889842,-0.1812199831886359,1,1,1
Plin5,0.9687014973830947,-0.41062341169425864,0.75,1,1
Sc5d,0.9701089846607072,0.053833705958461486,1,1,1
Auh,0.9731266558146776,-0.03773484054928522,1,1,1
Whrn,0.9737842526444457,0.016802458765975636,1,1,1
Vtn,0.9738862562812411,-0.20654205346582669,1,1,1
Cox10,0.9821637516474948,-0.07552133185641963,1,1,1
Hsd17b12,0.9822219891250289,0.017113775224072647,1,1,1
Atp13a5,0.9836086766158275,-0.19316606215255983,1,1,1
Lpgat1,0.98373950542399,-6.40435535467887e-4,1,1,1
Apoc2,0.9844008862342275,-0.08136847589003204,1,1,1
Bcl2a1b,0.984932590047371,0.019082339063261955,1,1,1
Sdhb,0.9851405446266864,0.0020784686475687764,1,1,1
Dgat2,0.9857256056413966,0.020588798722266377,1,1,1
Pdgfra,0.9874279159190549,0.040550654873101166,1,1,1
C1qc,0.9884739558017156,0.008322529989688299,1,1,1
Lum,0.9902053746825982,-0.2799651837970607,1,1,1
Aspa,0.9904363575443531,-0.20877598844999487,1,1,1
Pf4,0.9990973034322252,-0.16467331211710456,1,1,1
Pkm,0.9996398231158692,0.01839191420322006,1,1,1
