#Selection names: 4s2_F1, 4s2M_F2, 4s2M_F1
#Areas (µm^2): 27180097.8, 14559513.7, 26957824.5
Selection,X,Y,Class,Color
4s2M_F1,4909.372434662855,13839.350390010735,samples,#c2c2c2
4s2M_F1,4830.24792789163,13881.628953200689,samples,#c2c2c2
4s2M_F1,4732.332948591537,13915.502934290149,samples,#c2c2c2
4s2M_F1,4555.708898137354,13992.262653702295,samples,#c2c2c2
4s2M_F1,4442.646497104804,14018.467054167726,samples,#c2c2c2
4s2M_F1,4358.025457553026,14020.320536151869,samples,#c2c2c2
4s2M_F1,4125.637164644972,14027.510767986892,samples,#c2c2c2
4s2M_F1,3978.6688259370308,14034.157737861053,samples,#c2c2c2
4s2M_F1,3762.9299143003027,14034.157737861053,samples,#c2c2c2
4s2M_F1,3646.480115158808,14008.368773012757,samples,#c2c2c2
4s2M_F1,3379.2911001692264,13959.890632151713,samples,#c2c2c2
4s2M_F1,3250.4421456855525,13938.415806404435,samples,#c2c2c2
4s2M_F1,3201.4207428636378,13931.736879944343,samples,#c2c2c2
4s2M_F1,3097.7216215095905,13931.736879944343,samples,#c2c2c2
4s2M_F1,3038.5699809467724,13982.707634508193,samples,#c2c2c2
4s2M_F1,3024.125604104852,14041.92318824288,samples,#c2c2c2
4s2M_F1,2971.4931070724588,14112.994635358877,samples,#c2c2c2
4s2M_F1,2889.172941707889,14170.005184664149,samples,#c2c2c2
4s2M_F1,2744.5374337730905,14294.060651257807,samples,#c2c2c2
4s2M_F1,2635.0222137791543,14387.949100730288,samples,#c2c2c2
4s2M_F1,2577.8518815442108,14419.266554945067,samples,#c2c2c2
4s2M_F1,2466.99448494107,14494.779967505812,samples,#c2c2c2
4s2M_F1,2441.237476678708,14508.29760335566,samples,#c2c2c2
4s2M_F1,2378.634524835078,14520.50501918224,samples,#c2c2c2
4s2M_F1,2308.617645054887,14545.622895725932,samples,#c2c2c2
4s2M_F1,2269.502783872343,14564.221628739202,samples,#c2c2c2
4s2M_F1,2206.22874372411,14586.399499377017,samples,#c2c2c2
4s2M_F1,2101.1874457608574,14593.525818040174,samples,#c2c2c2
4s2M_F1,1856.719563369958,14618.260215552667,samples,#c2c2c2
4s2M_F1,1750.1443492818994,14644.208963330628,samples,#c2c2c2
4s2M_F1,1664.3728726365168,14700.548424331304,samples,#c2c2c2
4s2M_F1,1595.6981694655308,14750.336785215619,samples,#c2c2c2
4s2M_F1,1573.7120383433169,14760.658762472123,samples,#c2c2c2
4s2M_F1,1538.6237069883873,14787.757947343689,samples,#c2c2c2
4s2M_F1,1425.5293493699053,14811.437777520377,samples,#c2c2c2
4s2M_F1,1351.3581134183655,14818.020834222667,samples,#c2c2c2
4s2M_F1,1223.4678565126947,14818.020834222667,samples,#c2c2c2
4s2M_F1,984.9119425194845,14800.892104162338,samples,#c2c2c2
4s2M_F1,930.7135727763515,14782.261414563134,samples,#c2c2c2
4s2M_F1,765.338240570743,14706.939741517992,samples,#c2c2c2
4s2M_F1,594.4663755845814,14585.344932041213,samples,#c2c2c2
4s2M_F1,574.0141605871726,14560.834230630257,samples,#c2c2c2
4s2M_F1,543.5275776066603,14455.888802424803,samples,#c2c2c2
4s2M_F1,525.855585585462,14291.376298039397,samples,#c2c2c2
4s2M_F1,527.7410241555359,14146.804703276466,samples,#c2c2c2
4s2M_F1,553.977381206899,14065.123669630568,samples,#c2c2c2
4s2M_F1,581.4920016956002,14003.926807568007,samples,#c2c2c2
4s2M_F1,625.7838297993629,13914.576193298079,samples,#c2c2c2
4s2M_F1,722.8679378651867,13696.728146989743,samples,#c2c2c2
4s2M_F1,740.1244942692505,13557.844824522967,samples,#c2c2c2
4s2M_F1,735.362962965166,13410.397137026022,samples,#c2c2c2
4s2M_F1,732.0394780280868,13254.193344983314,samples,#c2c2c2
4s2M_F1,711.5553064447454,13109.142401431383,samples,#c2c2c2
4s2M_F1,697.3026691184263,12928.971169938584,samples,#c2c2c2
4s2M_F1,688.3228684711268,12833.3570648257,samples,#c2c2c2
4s2M_F1,688.3228684711268,12703.133977146887,samples,#c2c2c2
4s2M_F1,688.3228684711268,12667.182817971756,samples,#c2c2c2
4s2M_F1,683.145901549907,12556.83672674355,samples,#c2c2c2
4s2M_F1,662.1823811775636,12455.278696647043,samples,#c2c2c2
4s2M_F1,636.7768953604703,12385.038120765319,samples,#c2c2c2
4s2M_F1,559.473913987452,12226.277801847933,samples,#c2c2c2
4s2M_F1,523.9062338435214,12074.164452804707,samples,#c2c2c2
4s2M_F1,510.77207702487357,12019.614560616306,samples,#c2c2c2
4s2M_F1,440.75519724468217,11979.509045269826,samples,#c2c2c2
4s2M_F1,420.9101573800093,11870.537087236758,samples,#c2c2c2
4s2M_F1,430.8486556053128,11818.895244368301,samples,#c2c2c2
4s2M_F1,491.6300820507359,11742.00769861242,samples,#c2c2c2
4s2M_F1,571.265894196896,11656.108395623303,samples,#c2c2c2
4s2M_F1,684.9035137762469,11503.739393892609,samples,#c2c2c2
4s2M_F1,701.1055028445066,11436.88621611983,samples,#c2c2c2
4s2M_F1,696.8872335012908,11368.019773433243,samples,#c2c2c2
4s2M_F1,651.6686644054581,11252.113236252617,samples,#c2c2c2
4s2M_F1,610.8920607543752,11200.503349970095,samples,#c2c2c2
4s2M_F1,203.98885206374433,10974.410504490928,samples,#c2c2c2
4s2M_F1,198.3964495253907,10966.868750210635,samples,#c2c2c2
4s2M_F1,186.7322956596814,10947.375232791228,samples,#c2c2c2
4s2M_F1,64.30661494863106,10770.144007204311,samples,#c2c2c2
4s2M_F1,25.63914596915524,10709.969755891623,samples,#c2c2c2
4s2M_F1,23.78566398501539,10708.084317321549,samples,#c2c2c2
4s2M_F1,-68.21734691739006,10566.932077253496,samples,#c2c2c2
4s2M_F1,-86.01716528232241,10542.80485487374,samples,#c2c2c2
4s2M_F1,-132.9294334326284,10371.261901582977,samples,#c2c2c2
4s2M_F1,-190.2275920113058,10203.937217635428,samples,#c2c2c2
4s2M_F1,-203.32979224402033,10126.53836650461,samples,#c2c2c2
4s2M_F1,-220.65026181995066,9975.319801867521,samples,#c2c2c2
4s2M_F1,-220.65026181995066,9941.637560293662,samples,#c2c2c2
4s2M_F1,-220.65026181995066,9922.783174592925,samples,#c2c2c2
4s2M_F1,-207.10066938416745,9684.898348904318,samples,#c2c2c2
4s2M_F1,-190.41933152690643,9651.152194158594,samples,#c2c2c2
4s2M_F1,-129.31833922214787,9560.075924248258,samples,#c2c2c2
4s2M_F1,-99.15132210097026,9518.596275706639,samples,#c2c2c2
4s2M_F1,-40.28729081155361,9442.923080216227,samples,#c2c2c2
4s2M_F1,18.448914134129016,9364.469661749607,samples,#c2c2c2
4s2M_F1,37.30329983486454,9347.500714618944,samples,#c2c2c2
4s2M_F1,160.2402859208502,9286.080156454851,samples,#c2c2c2
4s2M_F1,193.7947011509736,9268.599903949253,samples,#c2c2c2
4s2M_F1,352.7787161698919,9228.078952985637,samples,#c2c2c2
4s2M_F1,492.17334401160457,9172.027101258365,samples,#c2c2c2
4s2M_F1,563.6921833306678,9158.317725892914,samples,#c2c2c2
4s2M_F1,685.2550362215148,9116.32677197636,samples,#c2c2c2
4s2M_F1,857.8525568480837,9036.914655931734,samples,#c2c2c2
4s2M_F1,863.508872558304,9033.143778791587,samples,#c2c2c2
4s2M_F1,872.5525863774709,9033.143778791587,samples,#c2c2c2
4s2M_F1,936.7533675177739,9021.22397223841,samples,#c2c2c2
4s2M_F1,1079.5353934684324,9007.834162732295,samples,#c2c2c2
4s2M_F1,1092.7334634589477,9004.063285592147,samples,#c2c2c2
4s2M_F1,1135.7150715394391,8996.521531311852,samples,#c2c2c2
4s2M_F1,1165.4986096294147,8992.750654171707,samples,#c2c2c2
4s2M_F1,1205.2206459446945,8981.853458368398,samples,#c2c2c2
4s2M_F1,1225.9604702155038,8972.426265518032,samples,#c2c2c2
4s2M_F1,1261.4003240157012,8962.999072667662,samples,#c2c2c2
4s2M_F1,1274.5983940062165,8957.342756957441,samples,#c2c2c2
4s2M_F1,1274.5983940062165,8957.342756957441,samples,#c2c2c2
4s2M_F1,1269.8049061161987,8948.71447875541,samples,#c2c2c2
