#Selection name: 4s2_F1
#Area (µm^2): 27180097.77
Cell ID,Cluster,Transcripts,Area (µm^2)
cjkidfam-1,Cluster 9,0,140.71
cjkibldf-1,Cluster 9,0,139.89
cjjomjeg-1,Cluster 1,0,202.71
cjjoimhm-1,Cluster 1,0,160.21
cjjfeakd-1,Cluster 18,0,95.60
cjjekoma-1,Cluster 12,0,263.67
cjjnhaoa-1,Cluster 1,0,239.87
cjkijlef-1,Cluster 8,0,158.23
cjkjbjoh-1,Cluster 1,0,136.73
cjkifbfi-1,Cluster 14,0,76.59
cjkhbapg-1,Cluster 18,0,122.55
cjkhingm-1,Cluster 24,0,114.83
cjkhdeoo-1,Cluster 7,0,164.64
cjkgpehm-1,Cluster 5,0,119.57
cjkgmilb-1,Cluster 18,0,149.74
cjkflhfp-1,Cluster 21,0,55.27
cjkfahol-1,Cluster 1,0,185.64
cjjbnnnd-1,Cluster 5,0,162.11
cjjafkjj-1,Cluster 1,0,239.78
cjjlibbk-1,Cluster 5,0,94.74
cjiomjco-1,Cluster 1,0,231.38
cjjiofdm-1,Cluster 5,0,127.16
cjkkbdfc-1,Cluster 1,0,206.68
cjjlipil-1,Cluster 5,0,159.00
cjjkkhfb-1,Cluster 4,0,116.01
cjioidcj-1,Cluster 9,0,245.79
cjjbnmdj-1,Cluster 11,0,26.64
cjjkeigi-1,Cluster 1,0,133.84
cjjlcnjj-1,Cluster 1,0,180.90
cjjhmjfc-1,Cluster 1,0,43.44
cjjihpbf-1,Cluster 1,0,260.10
cjjjkhac-1,Cluster 12,0,108.19
cjjjbgnd-1,Cluster 9,0,114.11
cjjhlmlp-1,Cluster 1,0,66.56
cjjibaee-1,Cluster 1,0,180.22
cjjkfbeh-1,Cluster 12,0,194.44
cjjldoji-1,Cluster 1,0,183.29
cjjkoknb-1,Cluster 9,0,166.63
cjjkamoj-1,Cluster 1,0,159.85
cjjkbigj-1,Cluster 1,0,163.87
cjjlbcmo-1,Cluster 1,0,329.46
cjjibhdj-1,Cluster 1,0,225.10
cjjkeanb-1,Cluster 1,0,81.60
cjjlackc-1,Cluster 1,0,293.65
cjjlcppe-1,Cluster 1,0,255.58
cjjnpcjp-1,Cluster 1,0,100.25
cjkkjeek-1,Cluster 9,0,136.28
cjjhgifg-1,Cluster 15,0,188.30
cjjhdeoo-1,Cluster 9,0,190.15
cjjgdlib-1,Cluster 1,0,151.59
cjjmdhnf-1,Cluster 1,0,175.79
cjjnmajf-1,Cluster 1,0,110.23
cjjlphmm-1,Cluster 9,0,153.40
ckcfoloe-1,Cluster 5,0,211.60
ckcfefid-1,Cluster 12,0,332.85
ckckgapg-1,Cluster 9,0,149.56
cjkcbmca-1,Cluster 1,0,227.23
ckcgpmbd-1,Cluster 1,0,181.30
ckcgnbkc-1,Cluster 5,0,238.06
ckcoohfb-1,Cluster 1,0,271.52
cjkljjhe-1,Cluster 5,0,182.66
ckcppjpi-1,Cluster 1,0,107.34
ckcmhnkf-1,Cluster 1,0,240.14
ckcpdgle-1,Cluster 1,0,177.51
ckcgjlef-1,Cluster 1,0,190.47
ckdaahkm-1,Cluster 1,0,227.05
cjkebndm-1,Cluster 9,0,188.35
ckchcban-1,Cluster 1,0,265.20
ckcoopoa-1,Cluster 7,0,167.89
cjkljbhg-1,Cluster 1,0,191.15
cjkfglcb-1,Cluster 4,0,140.75
ckdaefbc-1,Cluster 7,0,229.94
ckcpglcm-1,Cluster 1,0,217.11
ckdacbbi-1,Cluster 1,0,203.02
cjkldblc-1,Cluster 1,0,128.61
cjkfhacf-1,Cluster 11,0,140.84
cjkcfchf-1,Cluster 9,0,195.48
cjklfcei-1,Cluster 1,0,79.93
ckcpikbh-1,Cluster 1,0,139.04
ckcpoacd-1,Cluster 9,0,217.97
ckcmnfki-1,Cluster 5,0,108.87
ckcmnfid-1,Cluster 7,0,90.36
ckcphmeg-1,Cluster 7,0,192.64
ckclhlff-1,Cluster 9,0,222.08
ckcnbpdk-1,Cluster 18,0,88.78
ckcmknhg-1,Cluster 9,0,130.68
ckcngebi-1,Cluster 1,0,59.79
ckcmmppi-1,Cluster 1,0,185.05
cjkfhank-1,Cluster 1,0,317.58
ckcpmoga-1,Cluster 5,0,264.75
cjkfiimk-1,Cluster 5,0,146.04
ckdglipm-1,Cluster 9,0,132.40
cjkjopoi-1,Cluster 9,0,227.77
cjkjeffa-1,Cluster 9,0,201.40
ckdgkfcb-1,Cluster 12,0,57.98
cjkjochl-1,Cluster 1,0,254.73
cjkcmgpg-1,Cluster 1,0,83.90
cjklkpde-1,Cluster 1,0,245.15
ckcjifla-1,Cluster 7,0,179.99
cjkkocmb-1,Cluster 1,0,268.54
cjkclpnp-1,Cluster 1,0,166.04
cjkdhako-1,Cluster 9,0,90.04
cjkdbdal-1,Cluster 1,0,174.03
cjkbcegp-1,Cluster 1,0,193.18
cjkbbgnl-1,Cluster 1,0,142.06
ckcjghpe-1,Cluster 1,0,166.58
ckdgojnd-1,Cluster 5,0,108.65
ckdhdabc-1,Cluster 1,0,211.69
cjkagjol-1,Cluster 9,0,141.47
ckdgppam-1,Cluster 4,0,136.64
cjkcnmhh-1,Cluster 5,0,64.98
ckckhpjo-1,Cluster 9,0,193.49
cjkkdbme-1,Cluster 11,0,54.10
ckcjgpnd-1,Cluster 9,0,173.81
ckckfpgc-1,Cluster 1,0,194.71
ckckifac-1,Cluster 5,0,228.26
ckcjbphf-1,Cluster 9,0,177.19
ckcjbihf-1,Cluster 7,0,131.86
ckcilcad-1,Cluster 1,0,169.38
ckcijkol-1,Cluster 9,0,189.57
ckcjndfl-1,Cluster 1,0,143.28
ckcfodel-1,Cluster 4,0,212.23
cjkckjhk-1,Cluster 9,0,116.91
ckcjibjc-1,Cluster 9,0,148.74
ckcjepbb-1,Cluster 1,0,223.88
ckcgahbf-1,Cluster 7,0,135.97
cjkcjkop-1,Cluster 1,0,137.59
cfjnofhm-1,Cluster 1,0,158.18
cjleiopn-1,Cluster 22,0,131.99
cjlfbpah-1,Cluster 22,0,61.59
cjlpcgmh-1,Cluster 22,0,93.47
cjlopljj-1,Cluster 22,0,188.35
cjlokneo-1,Cluster 22,0,163.06
cjlfmofl-1,Cluster 22,0,230.57
cjlejclk-1,Cluster 22,0,121.61
cjjedecf-1,Cluster 5,0,133.48
cfjnigkd-1,Cluster 18,0,159.22
cjlelacn-1,Cluster 22,0,68.50
cjjbcdcm-1,Cluster 22,0,105.39
cjjdmlcm-1,Cluster 12,0,177.87
cjipmhha-1,Cluster 22,0,61.10
cjlpdoce-1,Cluster 20,0,123.14
cjjahopb-1,Cluster 22,0,52.52
cjjciffm-1,Cluster 20,0,97.40
cjlpefko-1,Cluster 22,0,109.59
cjjbcbin-1,Cluster 22,0,88.64
cjlphbnd-1,Cluster 22,0,48.23
cjlogfng-1,Cluster 1,0,175.39
cjlgejcd-1,Cluster 22,0,63.90
cjjcmikd-1,Cluster 11,0,71.21
cjjcifpl-1,Cluster 22,0,49.94
cjipimdc-1,Cluster 22,0,38.61
cjjaoppl-1,Cluster 22,0,107.65
cjjdkglp-1,Cluster 9,0,284.26
cjjboedl-1,Cluster 11,0,123.77
cjjaenbh-1,Cluster 9,0,199.00
cjjdcnik-1,Cluster 9,0,195.21
cjjahcfm-1,Cluster 4,0,146.94
cjjcaejl-1,Cluster 9,0,205.60
cjjdgdga-1,Cluster 22,0,108.42
cjjcnonj-1,Cluster 22,0,117.77
cjjebnph-1,Cluster 9,0,242.13
cjjcpjim-1,Cluster 22,0,39.29
cjjcdobd-1,Cluster 1,0,238.83
cjjcoobo-1,Cluster 22,0,91.26
cjjdikdn-1,Cluster 22,0,120.21
cjlmmmoa-1,Cluster 9,0,192.19
cjibcjcd-1,Cluster 22,0,92.07
cjibaceh-1,Cluster 22,0,103.54
cjhnamlj-1,Cluster 15,0,234.32
cjiadmla-1,Cluster 22,0,160.89
cjibbldo-1,Cluster 22,0,110.99
cjidgiop-1,Cluster 22,0,102.05
cjidnlem-1,Cluster 22,0,77.08
cjiamkal-1,Cluster 22,0,108.15
cjhpoiba-1,Cluster 22,0,121.88
cjleibjf-1,Cluster 11,0,62.99
cjleeogc-1,Cluster 11,0,116.55
cjiejhja-1,Cluster 22,0,116.82
cjiedhjg-1,Cluster 22,0,125.67
cjidjpal-1,Cluster 22,0,144.82
cjhphmie-1,Cluster 22,0,117.50
cjieiign-1,Cluster 22,0,84.49
cjhnbfmi-1,Cluster 12,0,122.06
cjidhnen-1,Cluster 22,0,136.69
cjlefaop-1,Cluster 9,0,125.04
cjhnmajf-1,Cluster 22,0,146.44
cjlnmmfc-1,Cluster 1,0,208.22
cjhnpcha-1,Cluster 22,0,108.06
cjhnkjhi-1,Cluster 22,0,58.75
cjlffano-1,Cluster 11,0,35.40
cjlhibge-1,Cluster 22,0,93.38
cfjodcce-1,Cluster 12,0,159.94
cjlogbeo-1,Cluster 9,0,167.35
cjlepgdg-1,Cluster 11,0,55.23
cjhockal-1,Cluster 22,0,144.05
cjlhfaha-1,Cluster 22,0,27.50
cjlpchne-1,Cluster 9,0,215.35
cjlfdmbk-1,Cluster 22,0,90.04
cjhnnlil-1,Cluster 22,0,92.12
cjhoefmn-1,Cluster 22,0,138.13
cjlenhpe-1,Cluster 22,0,18.74
cjkdjdbd-1,Cluster 18,0,112.39
ckddnkfh-1,Cluster 11,0,173.26
cjkdodmj-1,Cluster 11,0,63.26
cjiohnhi-1,Cluster 18,0,205.01
cjiphbdo-1,Cluster 9,0,225.01
cjkmiehf-1,Cluster 9,0,206.18
cjkbiljm-1,Cluster 1,0,165.59
cjkmlcdi-1,Cluster 1,0,117.36
cjkncnkh-1,Cluster 1,0,186.59
ckddnkig-1,Cluster 1,0,230.21
cjiphdko-1,Cluster 1,0,98.76
cjkdnjpp-1,Cluster 9,0,107.43
cjkbnjhi-1,Cluster 1,0,205.28
ckdfpkac-1,Cluster 18,0,295.50
ckdelpdm-1,Cluster 9,0,218.42
cjkbiaac-1,Cluster 1,0,155.88
cjipdcab-1,Cluster 11,0,160.67
cjkllgal-1,Cluster 1,0,221.76
cjioohlf-1,Cluster 1,0,196.75
ckdfjdji-1,Cluster 9,0,118.81
cjiphkln-1,Cluster 9,0,90.63
cjkbhhjf-1,Cluster 9,0,90.49
cjipghod-1,Cluster 9,0,84.22
ckdflnhh-1,Cluster 1,0,114.43
ckdhckhf-1,Cluster 1,0,143.19
cjkmgajc-1,Cluster 1,0,236.53
ckdgcpfj-1,Cluster 1,0,308.28
cjkmbfec-1,Cluster 1,0,137.46
ckdfecee-1,Cluster 11,0,94.74
cjklojah-1,Cluster 1,0,183.52
cjkmbkjc-1,Cluster 5,0,204.33
cjkmfglh-1,Cluster 1,0,141.47
ckdhkkig-1,Cluster 25,0,51.16
ckdhempj-1,Cluster 1,0,99.21
ckdhicmd-1,Cluster 9,0,236.89
ckdekhoc-1,Cluster 1,0,139.13
ckdhdkcf-1,Cluster 1,0,138.54
cjjbioff-1,Cluster 5,0,189.57
ckdmmfdo-1,Cluster 11,0,107.61
cfkeocnm-1,Cluster 12,0,138.22
cfkekjdp-1,Cluster 8,0,165.72
ckccjafb-1,Cluster 1,0,211.47
cfjmpcbj-1,Cluster 1,0,241.45
cfkgdhep-1,Cluster 8,0,152.31
cfkfghmn-1,Cluster 11,0,69.86
ckcdjpla-1,Cluster 11,0,205.64
ckdmkgje-1,Cluster 1,0,265.43
ckbokhnl-1,Cluster 11,0,163.33
cfkeodkj-1,Cluster 9,0,251.34
ckcbojng-1,Cluster 5,0,127.43
cjjpdegm-1,Cluster 1,0,199.46
cjknclon-1,Cluster 1,0,281.50
cjinmdmb-1,Cluster 12,0,150.05
cfjnkjpk-1,Cluster 9,0,139.85
cjkachpc-1,Cluster 1,0,248.00
ckcccngg-1,Cluster 7,0,124.32
ckcdjccc-1,Cluster 1,0,253.15
cjioiach-1,Cluster 1,0,206.32
cjinadki-1,Cluster 1,0,110.86
ckcdjbca-1,Cluster 1,0,138.18
cjjpdako-1,Cluster 5,0,110.68
cjknekpk-1,Cluster 1,0,215.08
cjinemfc-1,Cluster 9,0,64.66
cjioclan-1,Cluster 1,0,227.59
cjkaanlj-1,Cluster 9,0,145.27
cjknogof-1,Cluster 11,0,116.68
cfkgfdmk-1,Cluster 1,0,170.83
ckdkdhmo-1,Cluster 5,0,185.68
cjinbcjh-1,Cluster 1,0,226.37
ckdeedod-1,Cluster 9,0,158.05
cjknjind-1,Cluster 7,0,93.79
cjkdohjc-1,Cluster 5,0,71.30
cjinooba-1,Cluster 7,0,95.10
ckdeammc-1,Cluster 11,0,131.27
clihaapg-1,Cluster 7,0,95.87
cliglbib-1,Cluster 11,0,95.73
ckbfkfpb-1,Cluster 7,0,242.76
clhpolmn-1,Cluster 7,0,133.12
ckcolmjm-1,Cluster 11,0,84.44
clhpdbpm-1,Cluster 7,0,240.28
ckbnmalc-1,Cluster 5,0,214.94
ckcoodjl-1,Cluster 11,0,122.37
ckbnnlkf-1,Cluster 9,0,116.23
clhpmgdk-1,Cluster 7,0,103.54
cliafoke-1,Cluster 9,0,147.48
cgacfnhb-1,Cluster 1,0,265.74
ckbndmpl-1,Cluster 7,0,222.89
ckchbdfm-1,Cluster 1,0,142.24
cliaggfp-1,Cluster 11,0,83.13
ckbocmff-1,Cluster 1,0,230.43
clialklo-1,Cluster 7,0,125.76
cliaiofc-1,Cluster 7,0,184.78
ckbfadfk-1,Cluster 9,0,231.88
ckcondda-1,Cluster 4,0,201.67
ckcogapl-1,Cluster 7,0,115.96
ckcnniaj-1,Cluster 7,0,32.74
ckckjhck-1,Cluster 1,0,167.89
ckcnofei-1,Cluster 7,0,112.71
ckckopcn-1,Cluster 4,0,126.35
ckcolcmp-1,Cluster 1,0,232.78
ckbocpin-1,Cluster 9,0,209.98
ckboidpi-1,Cluster 5,0,168.48
ckcmgide-1,Cluster 9,0,135.24
ckckoamg-1,Cluster 18,0,154.52
ckbokfhi-1,Cluster 18,0,118.54
ckclcjcn-1,Cluster 5,0,155.11
ckckonae-1,Cluster 7,0,211.33
ckbohkhm-1,Cluster 18,0,161.89
cgachfcn-1,Cluster 14,0,192.64
cliahagp-1,Cluster 7,0,237.03
clibphlh-1,Cluster 5,0,212.87
clhpepln-1,Cluster 1,0,170.24
cgacojoa-1,Cluster 5,0,203.20
ckckijef-1,Cluster 5,0,83.58
ckdhndel-1,Cluster 1,0,190.97
cgadjljb-1,Cluster 25,0,37.80
clihcdia-1,Cluster 4,0,116.05
clihbegc-1,Cluster 7,0,66.20
cgagflep-1,Cluster 5,0,197.74
ckbekojj-1,Cluster 18,0,154.52
ckbedcjp-1,Cluster 12,0,151.23
cgaehojp-1,Cluster 7,0,111.99
clihbaod-1,Cluster 7,0,101.92
cgadkkkm-1,Cluster 17,0,66.24
ckcfeald-1,Cluster 12,0,152.27
ckbejleb-1,Cluster 7,0,189.70
clicpggn-1,Cluster 6,0,167.80
ckbehabe-1,Cluster 5,0,135.42
ckchplbb-1,Cluster 9,0,148.02
ckcgbpdc-1,Cluster 7,0,156.01
clicpbeo-1,Cluster 7,0,212.46
ckchgkjc-1,Cluster 4,0,104.13
cgagekib-1,Cluster 8,0,114.88
cliibopf-1,Cluster 12,0,123.73
cliddkpo-1,Cluster 5,0,32.15
cgaepcad-1,Cluster 12,0,177.55
ckbenobp-1,Cluster 1,0,128.15
clicmcij-1,Cluster 7,0,227.90
clidaagg-1,Cluster 18,0,103.41
cliiaphl-1,Cluster 1,0,161.98
ckchhnpo-1,Cluster 7,0,181.80
ckciihba-1,Cluster 4,0,75.95
cliclpah-1,Cluster 1,0,173.45
ckcheeoo-1,Cluster 9,0,226.77
ckcidllk-1,Cluster 1,0,157.28
cliicafc-1,Cluster 12,0,169.92
ckcgdhge-1,Cluster 9,0,189.93
ckbnjned-1,Cluster 7,0,212.64
clibhpfc-1,Cluster 5,0,173.35
ckbneddi-1,Cluster 7,0,210.52
clkmnigd-1,Cluster 12,0,188.93
cmakfpfk-1,Cluster 9,0,184.28
clijfpbp-1,Cluster 1,0,117.23
cljpdfah-1,Cluster 7,0,257.62
cljpdlhj-1,Cluster 7,0,223.34
cljnlllg-1,Cluster 7,0,180.35
clkbndcd-1,Cluster 5,0,88.28
cljphebn-1,Cluster 4,0,209.98
cljnmcjp-1,Cluster 9,0,172.99
cljnmfie-1,Cluster 9,0,84.62
cljokokl-1,Cluster 7,0,149.74
clkajnjj-1,Cluster 9,0,143.10
clkingja-1,Cluster 7,0,131.04
clkjcakm-1,Cluster 5,0,150.42
clihkcmp-1,Cluster 5,0,112.57
clkiompl-1,Cluster 9,0,88.01
clkaajfa-1,Cluster 21,0,111.72
clkaglnm-1,Cluster 4,0,148.70
cljonael-1,Cluster 11,0,88.60
clkajnip-1,Cluster 11,0,89.82
clkbmeio-1,Cluster 9,0,194.17
clkjcink-1,Cluster 4,0,143.01
clkmedhj-1,Cluster 7,0,286.29
clkapnpg-1,Cluster 7,0,134.29
clkajhnk-1,Cluster 7,0,185.05
clihlcka-1,Cluster 5,0,125.99
clkiofpi-1,Cluster 9,0,141.29
cmajlgpm-1,Cluster 5,0,216.30
clihgbcf-1,Cluster 4,0,200.04
clkbgddb-1,Cluster 9,0,151.36
clkinflg-1,Cluster 9,0,175.12
cljonbpp-1,Cluster 7,0,138.81
clnkcjgk-1,Cluster 11,0,86.34
cljodlah-1,Cluster 5,0,176.70
clnkbkmb-1,Cluster 11,0,126.21
clnkodei-1,Cluster 7,0,141.38
clkbpabc-1,Cluster 18,0,175.57
clnkomdf-1,Cluster 7,0,259.42
ckjoplgf-1,Cluster 7,0,231.38
clhnfeha-1,Cluster 14,0,102.01
clihnfjn-1,Cluster 9,0,89.09
clhncfnm-1,Cluster 24,0,74.60
clihhcao-1,Cluster 12,0,99.71
clhnjmpf-1,Cluster 5,0,109.55
clhnblho-1,Cluster 7,0,191.55
clknpgce-1,Cluster 5,0,129.28
clknkcej-1,Cluster 1,0,182.84
clknkihb-1,Cluster 7,0,173.04
cllablpo-1,Cluster 7,0,175.84
clkjkfid-1,Cluster 7,0,179.59
clkjeipf-1,Cluster 4,0,223.48
ckjnfmmi-1,Cluster 7,0,253.60
clkjkdfp-1,Cluster 7,0,195.71
clkjplil-1,Cluster 7,0,237.57
clkkajma-1,Cluster 7,0,170.56
cliijobp-1,Cluster 7,0,122.78
ckjonolf-1,Cluster 7,0,113.03
clihclnc-1,Cluster 7,0,205.91
clkjopno-1,Cluster 1,0,241.36
clihjbob-1,Cluster 7,0,77.58
clkkldnl-1,Cluster 7,0,250.57
cliigmjf-1,Cluster 1,0,225.74
cmajmgoh-1,Cluster 11,0,135.74
clkmdmbl-1,Cluster 9,0,170.78
clklkfhd-1,Cluster 11,0,124.13
cmajicpf-1,Cluster 7,0,293.83
clkjgnjo-1,Cluster 7,0,239.82
clkmadnd-1,Cluster 9,0,110.23
clknbamo-1,Cluster 7,0,111.94
ckjojnpf-1,Cluster 7,0,205.60
cliilelg-1,Cluster 12,0,96.41
ckjofeea-1,Cluster 7,0,195.80
clkkljfa-1,Cluster 9,0,100.70
cmakechn-1,Cluster 7,0,219.59
clhmjbih-1,Cluster 9,0,82.55
ckdeefbg-1,Cluster 11,0,130.37
clidnafm-1,Cluster 7,0,237.16
ckdlcfbf-1,Cluster 1,0,66.70
ckdknhnm-1,Cluster 9,0,209.62
ckdfpehe-1,Cluster 1,0,208.85
ckdllopn-1,Cluster 1,0,134.97
ckdlgphn-1,Cluster 8,0,99.43
ckdhocfd-1,Cluster 11,0,50.53
clielkld-1,Cluster 5,0,130.82
ckdloafj-1,Cluster 9,0,161.70
ckdmcmha-1,Cluster 11,0,154.16
ckdlfpkh-1,Cluster 7,0,113.34
ckdknifp-1,Cluster 1,0,132.67
clidegli-1,Cluster 5,0,177.37
ckdknaja-1,Cluster 1,0,189.88
clieilnf-1,Cluster 7,0,101.51
cliekjfl-1,Cluster 4,0,136.42
ckdlnohl-1,Cluster 7,0,128.20
clidodop-1,Cluster 4,0,112.53
ckdgdmao-1,Cluster 5,0,44.39
ckdimclm-1,Cluster 7,0,136.82
ckdjaooj-1,Cluster 9,0,191.60
clienbhd-1,Cluster 1,0,237.48
ckdifgog-1,Cluster 7,0,229.39
ckdieecj-1,Cluster 7,0,136.42
clifabbm-1,Cluster 18,0,122.46
clhmheib-1,Cluster 9,0,114.11
ckdhofhe-1,Cluster 7,0,116.46
ckdimhhi-1,Cluster 7,0,297.53
cgaekgbl-1,Cluster 9,0,116.95
cligbagn-1,Cluster 11,0,92.57
clifbldn-1,Cluster 7,0,183.65
cligigkm-1,Cluster 7,0,92.30
cligcfbj-1,Cluster 7,0,182.12
cligjgak-1,Cluster 7,0,56.72
ckdionie-1,Cluster 9,0,162.74
clhmgdan-1,Cluster 7,0,206.18
ckdjcjkb-1,Cluster 11,0,142.06
cgagggnl-1,Cluster 5,0,107.83
cljejiki-1,Cluster 7,0,110.68
cljbeodl-1,Cluster 5,0,142.69
ckdogkkc-1,Cluster 1,0,288.46
ckdcggfg-1,Cluster 1,0,226.19
ckdcckon-1,Cluster 1,0,160.12
cljdonge-1,Cluster 11,0,46.92
cljadoae-1,Cluster 5,0,125.67
cliokpjb-1,Cluster 7,0,47.05
cljdppfn-1,Cluster 9,0,70.58
clipgaml-1,Cluster 1,0,67.01
cljcdjnl-1,Cluster 7,0,120.39
cljbognc-1,Cluster 9,0,158.63
clipcnll-1,Cluster 11,0,14.72
ckdnehlp-1,Cluster 4,0,132.62
cljcbbkf-1,Cluster 4,0,196.97
cliojglg-1,Cluster 11,0,125.35
cljbicbk-1,Cluster 7,0,332.12
cljehkab-1,Cluster 18,0,208.22
ckdnmneo-1,Cluster 1,0,96.23
cljccbln-1,Cluster 1,0,174.17
ckdnngpd-1,Cluster 9,0,165.50
ckdjlagn-1,Cluster 5,0,143.19
cljbloff-1,Cluster 11,0,102.87
ckdnbkne-1,Cluster 9,0,130.14
ckdkbdee-1,Cluster 4,0,108.83
ckdkbonn-1,Cluster 7,0,144.36
clipmomk-1,Cluster 5,0,56.85
cljanbla-1,Cluster 15,0,118.40
ckdkmmbi-1,Cluster 5,0,138.45
clipjmnf-1,Cluster 1,0,253.46
ckdegnbg-1,Cluster 4,0,190.29
ckdllikl-1,Cluster 1,0,286.56
ckdlmefn-1,Cluster 7,0,333.39
clhnldel-1,Cluster 7,0,193.68
ckdknlbi-1,Cluster 7,0,271.21
clhnkdgk-1,Cluster 7,0,188.66
clkndmjc-1,Cluster 1,0,180.85
clhomjnp-1,Cluster 11,0,88.37
ckkbbhhn-1,Cluster 5,0,214.22
clkcahkd-1,Cluster 7,0,187.08
clhohdof-1,Cluster 4,0,82.14
ckkepmmb-1,Cluster 7,0,242.08
ckkefjcf-1,Cluster 9,0,130.05
ckjpjjaf-1,Cluster 12,0,195.93
ckkamemo-1,Cluster 7,0,252.88
ckkbmkog-1,Cluster 11,0,123.95
cllahlci-1,Cluster 15,0,235.58
ckkgggna-1,Cluster 7,0,179.90
cllakfhb-1,Cluster 9,0,132.22
clkjkpgc-1,Cluster 12,0,136.55
ckkblnci-1,Cluster 7,0,81.55
clkjmhng-1,Cluster 5,0,115.46
clkjofeb-1,Cluster 5,0,143.51
clknnahn-1,Cluster 18,0,79.70
clknjblm-1,Cluster 5,0,148.88
clkpihhd-1,Cluster 7,0,84.58
cllapibk-1,Cluster 7,0,231.74
ckjnfmab-1,Cluster 9,0,132.13
clkplbmm-1,Cluster 4,0,146.53
clkoepcc-1,Cluster 7,0,226.64
clkngkdo-1,Cluster 9,0,110.77
cllaefpn-1,Cluster 9,0,180.94
ckkbloof-1,Cluster 4,0,158.18
clkngiph-1,Cluster 11,0,76.00
clhljgep-1,Cluster 9,0,122.64
clhmdbco-1,Cluster 9,0,113.61
ckjpmnml-1,Cluster 7,0,277.21
ckjpedog-1,Cluster 18,0,146.98
ckjokjdj-1,Cluster 5,0,53.33
clhmfkcc-1,Cluster 1,0,243.93
clhlhlkf-1,Cluster 1,0,247.14
ckkagpfg-1,Cluster 9,0,131.86
cljepmkp-1,Cluster 7,0,305.08
cljdgeki-1,Cluster 12,0,187.35
cljflihf-1,Cluster 7,0,208.80
cljgimop-1,Cluster 9,0,138.63
cljhdcde-1,Cluster 7,0,168.16
clkfajfe-1,Cluster 4,0,173.22
clkeifgj-1,Cluster 7,0,211.06
ckkiaind-1,Cluster 4,0,182.75
clkenmal-1,Cluster 9,0,70.81
clkfeidd-1,Cluster 7,0,150.60
clkdolck-1,Cluster 11,0,73.24
cljnelce-1,Cluster 11,0,91.26
clkdpide-1,Cluster 11,0,38.38
clkfdmoh-1,Cluster 5,0,142.24
ckkijmia-1,Cluster 9,0,126.75
cljhbdec-1,Cluster 4,0,134.48
ckkifjma-1,Cluster 9,0,188.21
ckjpgfpe-1,Cluster 5,0,128.56
ckjphimo-1,Cluster 4,0,216.43
cljgohfo-1,Cluster 4,0,111.90
cljnijnh-1,Cluster 11,0,81.55
cljcpfhk-1,Cluster 11,0,125.08
clkbplai-1,Cluster 4,0,128.11
cljnhlhn-1,Cluster 1,0,207.72
cljgjdlo-1,Cluster 1,0,39.74
ckkbpcnm-1,Cluster 5,0,120.34
cljcldkn-1,Cluster 7,0,153.71
ckkbmpcf-1,Cluster 7,0,245.56
clkcckch-1,Cluster 1,0,244.34
clkcebcf-1,Cluster 7,0,173.99
ckkhogde-1,Cluster 6,0,207.94
ckkcmlcb-1,Cluster 4,0,139.98
ckkhmbkj-1,Cluster 11,0,165.81
ckkcdlif-1,Cluster 11,0,81.01
