#Selection name: 4s2_F2
#Area (µm^2): 31293112.30
Cell ID,Cluster,Transcripts,Area (µm^2)
laljkcgm-1,Cluster 16,0,151.36
laliphjj-1,Cluster 10,0,64.53
lalfphdi-1,Cluster 23,0,147.80
lalkecjb-1,Cluster 5,0,128.65
laljkigb-1,Cluster 3,0,172.41
lalkgbin-1,Cluster 23,0,196.61
lalbhnid-1,Cluster 23,0,158.45
laljifam-1,Cluster 5,0,237.43
laliefpp-1,Cluster 10,0,124.95
laljhbjc-1,Cluster 23,0,268.45
lalhmaca-1,Cluster 3,0,213.23
lalklkmo-1,Cluster 16,0,152.22
lalhglgf-1,Cluster 23,0,127.02
lalkbjgb-1,Cluster 10,0,144.86
lalkbfki-1,Cluster 18,0,130.50
lalhelch-1,Cluster 10,0,174.30
lalhcijp-1,Cluster 10,0,202.84
lalkfdjc-1,Cluster 23,0,256.62
laljhlji-1,Cluster 5,0,190.79
lalfhkco-1,Cluster 23,0,243.12
laljgckj-1,Cluster 10,0,135.20
laldhill-1,Cluster 18,0,332.03
lalijmao-1,Cluster 10,0,101.92
lalkjbha-1,Cluster 10,0,115.10
lahncedj-1,Cluster 23,0,287.65
lalgdboc-1,Cluster 3,0,172.23
laligofc-1,Cluster 10,0,128.02
lalijlnl-1,Cluster 10,0,88.51
lalhbjfa-1,Cluster 10,0,222.48
lalfdold-1,Cluster 10,0,173.35
lalfeggp-1,Cluster 5,0,126.35
lambojpf-1,Cluster 5,0,105.30
lalliemp-1,Cluster 8,0,135.69
lambpjph-1,Cluster 10,0,181.89
lallmbmj-1,Cluster 8,0,140.48
laghgeom-1,Cluster 3,0,163.24
lagfmkbi-1,Cluster 16,0,174.75
lagcioim-1,Cluster 12,0,225.78
lagfmbga-1,Cluster 3,0,214.72
lagcmoil-1,Cluster 3,0,246.73
lagdaodp-1,Cluster 3,0,229.53
lafpkokg-1,Cluster 23,0,210.52
lagbhokn-1,Cluster 10,0,208.08
lagflpek-1,Cluster 10,0,180.94
lagbalia-1,Cluster 10,0,259.33
lafpipgo-1,Cluster 5,0,197.24
lagcmhaj-1,Cluster 12,0,115.01
lagaafhi-1,Cluster 16,0,195.75
lagegkae-1,Cluster 3,0,251.84
lagfmefa-1,Cluster 10,0,152.94
lafpkmhg-1,Cluster 10,0,172.68
lagcmkob-1,Cluster 10,0,112.85
lakgpjgg-1,Cluster 10,0,140.75
lagbfknh-1,Cluster 9,0,171.23
lagbifcp-1,Cluster 12,0,196.02
lagdlpif-1,Cluster 23,0,223.48
lagdodlg-1,Cluster 23,0,158.50
lageeedm-1,Cluster 23,0,168.25
lagceepo-1,Cluster 11,0,207.13
lafpkbgm-1,Cluster 3,0,244.79
lagefegm-1,Cluster 10,0,177.60
lagdbnke-1,Cluster 10,0,136.60
lagbadpe-1,Cluster 7,0,185.23
lagedmnk-1,Cluster 12,0,252.42
lagbpiec-1,Cluster 7,0,239.01
lagbjdej-1,Cluster 10,0,244.61
lagdgbmk-1,Cluster 10,0,161.98
lagfpmpe-1,Cluster 5,0,180.31
lagelaoa-1,Cluster 9,0,129.06
lagefgok-1,Cluster 23,0,94.02
lagemfle-1,Cluster 10,0,64.30
lagdojaj-1,Cluster 10,0,186.13
lagefnne-1,Cluster 9,0,139.17
lagabmpj-1,Cluster 8,0,159.18
lakgbfmp-1,Cluster 2,0,366.08
lagbhhba-1,Cluster 18,0,232.69
lagfenje-1,Cluster 10,0,193.54
lagfhamh-1,Cluster 10,0,117.99
lagepieb-1,Cluster 23,0,115.69
lagehnca-1,Cluster 7,0,32.47
laggeeck-1,Cluster 9,0,146.58
laggelgd-1,Cluster 23,0,173.90
lagfimeo-1,Cluster 23,0,120.30
lagflkmf-1,Cluster 23,0,155.88
laggghop-1,Cluster 10,0,161.61
lagegnca-1,Cluster 9,0,257.80
lagaddap-1,Cluster 5,0,166.40
lagmpoif-1,Cluster 3,0,295.59
lahajcgc-1,Cluster 3,0,217.61
lahannoa-1,Cluster 5,0,158.54
lahajhjk-1,Cluster 3,0,248.45
lagkakpd-1,Cluster 5,0,213.86
lagkdmho-1,Cluster 23,0,258.34
lahbnkkf-1,Cluster 10,0,128.65
lahcbgkl-1,Cluster 10,0,125.94
lagmeldk-1,Cluster 10,0,160.03
lagkihak-1,Cluster 5,0,98.44
laglhdbf-1,Cluster 10,0,167.30
lahcbiph-1,Cluster 3,0,249.76
lagpcbdp-1,Cluster 3,0,230.93
lahblaal-1,Cluster 3,0,231.02
lagnfifg-1,Cluster 3,0,280.69
lagojmih-1,Cluster 5,0,83.54
lagnibpl-1,Cluster 10,0,153.35
lagpefdg-1,Cluster 5,0,214.67
lahbegpf-1,Cluster 23,0,150.82
lagngbnb-1,Cluster 6,0,154.66
lagkeofi-1,Cluster 3,0,249.08
lagogpmj-1,Cluster 9,0,226.50
lagpefch-1,Cluster 3,0,249.13
lahbacjb-1,Cluster 5,0,119.30
lagpeckl-1,Cluster 16,0,228.58
lahbbihe-1,Cluster 10,0,193.09
lagmcnci-1,Cluster 12,0,212.23
lahbehke-1,Cluster 18,0,134.79
lagpbpkg-1,Cluster 8,0,67.28
lagobfhe-1,Cluster 5,0,47.46
lagobmjj-1,Cluster 8,0,102.96
lagnkepf-1,Cluster 3,0,256.40
lagpfkpa-1,Cluster 10,0,355.97
lahbkbek-1,Cluster 10,0,114.38
lahbgaie-1,Cluster 3,0,155.07
lagpaemd-1,Cluster 8,0,150.82
lahbfhbi-1,Cluster 3,0,193.22
lahaplob-1,Cluster 3,0,235.22
lagoegok-1,Cluster 10,0,139.76
lagopdjg-1,Cluster 8,0,81.06
lahabjof-1,Cluster 10,0,178.46
lagkpjco-1,Cluster 10,0,85.75
lagnbfbj-1,Cluster 5,0,204.47
lagoogba-1,Cluster 8,0,83.63
lagoobmi-1,Cluster 12,0,97.94
lagofejn-1,Cluster 3,0,251.16
lakhnacc-1,Cluster 8,0,188.30
lagomdbp-1,Cluster 3,0,253.10
lakgpkik-1,Cluster 16,0,197.65
lahinjhc-1,Cluster 10,0,51.39
lahhkbhc-1,Cluster 3,0,276.04
lafjohfe-1,Cluster 10,0,137.09
lahhammf-1,Cluster 23,0,288.05
lahpdpen-1,Cluster 5,0,121.02
lafpdhjj-1,Cluster 23,0,202.57
lagjcnno-1,Cluster 3,0,256.44
lafpenai-1,Cluster 23,0,340.66
lafobnol-1,Cluster 10,0,184.19
lafpbhnf-1,Cluster 10,0,56.08
lagghmmg-1,Cluster 3,0,272.34
lagjlkgj-1,Cluster 5,0,157.73
lagjcpdk-1,Cluster 3,0,275.14
lafpfipn-1,Cluster 23,0,259.38
lafodfdo-1,Cluster 10,0,152.09
lafoikoh-1,Cluster 23,0,203.65
laggolap-1,Cluster 10,0,49.45
lahpapjk-1,Cluster 5,0,54.37
lahoobjg-1,Cluster 5,0,129.42
lagefpia-1,Cluster 4,0,145.67
laghclio-1,Cluster 23,0,269.99
lahoiidg-1,Cluster 10,0,141.20
lagikbpa-1,Cluster 10,0,332.26
lafoohmm-1,Cluster 23,0,268.14
lahpdmfd-1,Cluster 23,0,231.52
lahpebmk-1,Cluster 23,0,174.94
lahokhif-1,Cluster 10,0,122.69
laggicca-1,Cluster 18,0,170.01
lagglacb-1,Cluster 18,0,103.14
lafpfeck-1,Cluster 23,0,205.91
lafocbjb-1,Cluster 5,0,210.47
laggofjf-1,Cluster 10,0,230.43
lagghech-1,Cluster 10,0,163.38
lagjmill-1,Cluster 10,0,104.09
lagifdcb-1,Cluster 5,0,113.43
lafomgfn-1,Cluster 23,0,153.35
lagjloan-1,Cluster 10,0,53.51
lahnmehn-1,Cluster 10,0,224.61
lahnapjn-1,Cluster 10,0,159.09
lafoiphe-1,Cluster 10,0,105.26
lahnkdbp-1,Cluster 23,0,214.49
lagichhm-1,Cluster 5,0,113.75
lahnfmph-1,Cluster 23,0,345.04
laghhlgm-1,Cluster 23,0,217.88
lagjenjl-1,Cluster 23,0,225.19
laghfcaa-1,Cluster 12,0,208.03
lagicckg-1,Cluster 10,0,121.11
lafoplel-1,Cluster 10,0,196.61
lagjkmih-1,Cluster 23,0,243.35
laghglcg-1,Cluster 23,0,175.16
lagienae-1,Cluster 5,0,60.19
lahcbpej-1,Cluster 23,0,195.35
lahabnal-1,Cluster 3,0,259.69
lahgbjnj-1,Cluster 3,0,203.79
lahflamc-1,Cluster 10,0,129.15
lahklppc-1,Cluster 10,0,188.62
lahgmlje-1,Cluster 10,0,181.26
lahdaphh-1,Cluster 3,0,183.65
lahdfman-1,Cluster 10,0,145.27
lahdcolk-1,Cluster 23,0,182.61
lahfdjkf-1,Cluster 23,0,132.76
lahffgcb-1,Cluster 10,0,224.70
lahfgfjb-1,Cluster 23,0,189.20
lagjoaoi-1,Cluster 10,0,250.80
lahcifpa-1,Cluster 10,0,98.12
lahjhijk-1,Cluster 10,0,58.52
lahaoggk-1,Cluster 10,0,214.58
lahhfeff-1,Cluster 10,0,183.11
lahhbagb-1,Cluster 23,0,162.07
lahiahnk-1,Cluster 8,0,125.85
lahgnpib-1,Cluster 23,0,174.44
lafjpjnp-1,Cluster 10,0,213.95
lahhpidp-1,Cluster 8,0,129.46
lahiigkm-1,Cluster 10,0,111.94
lahidbpk-1,Cluster 12,0,127.34
lahikpkg-1,Cluster 5,0,260.64
lahhkmkb-1,Cluster 23,0,241.72
lafjpoeo-1,Cluster 3,0,280.19
lahdoaae-1,Cluster 3,0,240.59
lahfnikn-1,Cluster 10,0,202.84
lahicafe-1,Cluster 10,0,112.03
lahhlfai-1,Cluster 17,0,214.27
lahhkoaf-1,Cluster 3,0,283.36
laheodbc-1,Cluster 12,0,192.73
lahdbndj-1,Cluster 23,0,155.79
lahglomc-1,Cluster 10,0,174.85
lahgkmng-1,Cluster 23,0,241.45
lahecibn-1,Cluster 5,0,84.62
lahhpafo-1,Cluster 4,0,122.64
lahdhhmj-1,Cluster 3,0,203.25
lahiigpe-1,Cluster 10,0,194.13
lahejdjj-1,Cluster 23,0,196.61
lahciglg-1,Cluster 23,0,225.47
lahjcalh-1,Cluster 10,0,106.03
lahjdhep-1,Cluster 10,0,91.17
lahijhnh-1,Cluster 5,0,150.19
lahjfdeg-1,Cluster 23,0,169.20
lahedhfh-1,Cluster 4,0,265.52
lahinibk-1,Cluster 23,0,269.27
lahhbeca-1,Cluster 10,0,200.18
lbcmdfdg-1,Cluster 10,0,205.01
imlangpb-1,Cluster 10,0,117.27
imncmgip-1,Cluster 2,0,312.57
imdghnpn-1,Cluster 2,0,131.22
ilmbcfik-1,Cluster 7,0,119.75
imgklkdb-1,Cluster 11,0,345.67
ilmceppo-1,Cluster 11,0,266.24
ilmdghje-1,Cluster 7,0,105.39
ilmckfhk-1,Cluster 7,0,49.45
imgimcnp-1,Cluster 2,0,264.16
ilmafiel-1,Cluster 5,0,216.66
imghpigi-1,Cluster 7,0,45.02
ilmdanfk-1,Cluster 2,0,309.32
imghnedk-1,Cluster 5,0,197.15
imghpkfe-1,Cluster 11,0,237.61
ilmaljak-1,Cluster 2,0,352.85
ilmamggo-1,Cluster 7,0,62.32
imgjbdja-1,Cluster 11,0,284.89
ilncbdem-1,Cluster 11,0,118.35
imgijlja-1,Cluster 7,0,290.94
imgidijb-1,Cluster 2,0,288.59
ilmahank-1,Cluster 11,0,185.23
ilmckpck-1,Cluster 18,0,190.97
ilncbjjb-1,Cluster 5,0,101.10
ilnchelj-1,Cluster 7,0,99.57
ilnccjjk-1,Cluster 11,0,194.89
imghnlkl-1,Cluster 11,0,166.58
imecojbp-1,Cluster 7,0,84.31
imecnlbc-1,Cluster 16,0,188.48
imdhomje-1,Cluster 11,0,293.97
imdhgdok-1,Cluster 2,0,347.84
imedbdjg-1,Cluster 7,0,60.87
imecalml-1,Cluster 5,0,188.53
imedafaa-1,Cluster 11,0,103.54
imdhgbaj-1,Cluster 11,0,384.28
imdegbpb-1,Cluster 11,0,363.91
imgjdgpc-1,Cluster 11,0,74.69
imeckanb-1,Cluster 2,0,174.26
imecbbgl-1,Cluster 2,0,157.87
imedgllo-1,Cluster 11,0,240.95
imedgdkb-1,Cluster 2,0,374.98
imdfnbjk-1,Cluster 7,0,189.66
ilncfdea-1,Cluster 4,0,118.26
imdgmenc-1,Cluster 5,0,142.47
imgjeefa-1,Cluster 11,0,192.59
imgjigje-1,Cluster 6,0,115.96
imdhabjm-1,Cluster 5,0,164.73
ilnchkki-1,Cluster 2,0,142.96
ilnchfco-1,Cluster 16,0,152.99
imdeolkb-1,Cluster 4,0,53.78
imdencfk-1,Cluster 4,0,117.36
imdhocom-1,Cluster 11,0,304.08
imefanih-1,Cluster 11,0,300.15
imefchej-1,Cluster 11,0,269.04
imgjdima-1,Cluster 11,0,323.41
ilmfjadb-1,Cluster 16,0,214.58
ilmbpjcn-1,Cluster 2,0,337.81
ilmejpfn-1,Cluster 18,0,118.81
ilmemgio-1,Cluster 11,0,240.82
ilmflifc-1,Cluster 7,0,76.04
ilmflopg-1,Cluster 11,0,100.07
ilmfdoim-1,Cluster 11,0,449.40
ilmfinme-1,Cluster 11,0,154.16
ilmdlllh-1,Cluster 4,0,206.91
imgoajkf-1,Cluster 7,0,111.94
ilmfkkdg-1,Cluster 2,0,469.72
ilmeelna-1,Cluster 3,0,228.08
ilmfgpck-1,Cluster 7,0,109.05
imgmphgo-1,Cluster 11,0,287.69
imglgmbm-1,Cluster 7,0,284.80
ilndmnhe-1,Cluster 7,0,115.60
ilmcbgec-1,Cluster 5,0,180.81
imgoebki-1,Cluster 7,0,245.79
ilmfehpb-1,Cluster 11,0,139.17
imglekco-1,Cluster 7,0,158.41
imgoepif-1,Cluster 2,0,339.39
ilmbofna-1,Cluster 7,0,231.34
imgnohej-1,Cluster 2,0,372.40
ilmcddph-1,Cluster 7,0,240.73
ilmfgepj-1,Cluster 8,0,240.01
imgogpba-1,Cluster 11,0,241.09
ilndkfnm-1,Cluster 2,0,170.33
imgohomj-1,Cluster 7,0,68.14
ilmbmjeb-1,Cluster 11,0,193.68
imgnogic-1,Cluster 11,0,189.20
ilmffleo-1,Cluster 4,0,200.58
ilmfcjkd-1,Cluster 11,0,148.34
ilmengnf-1,Cluster 2,0,268.36
imgpeibh-1,Cluster 11,0,173.72
imgopfmd-1,Cluster 7,0,220.72
ilmekiad-1,Cluster 5,0,136.46
imgnmble-1,Cluster 2,0,328.87
ilmeohoe-1,Cluster 4,0,235.81
ilmeodck-1,Cluster 8,0,197.65
imgplnpd-1,Cluster 2,0,182.70
ilmeokpo-1,Cluster 11,0,152.13
ilmcdpjb-1,Cluster 2,0,188.53
ilmeekke-1,Cluster 11,0,273.06
imglbjkj-1,Cluster 4,0,188.84
ilmecbap-1,Cluster 7,0,149.02
imglgjch-1,Cluster 10,0,210.07
imgngffo-1,Cluster 7,0,163.83
ilmcenna-1,Cluster 11,0,177.83
imgnhedg-1,Cluster 4,0,147.62
ilmcigho-1,Cluster 7,0,105.67
ilmanmhf-1,Cluster 11,0,283.49
ilnbffnp-1,Cluster 5,0,93.65
ilncmeba-1,Cluster 4,0,152.00
ilncmhjo-1,Cluster 3,0,207.27
ilnbemcb-1,Cluster 7,0,137.28
ilndbgel-1,Cluster 8,0,208.80
ilncpidj-1,Cluster 2,0,177.69
ilnbfoig-1,Cluster 7,0,232.60
ilncioib-1,Cluster 7,0,98.67
ilnbpein-1,Cluster 2,0,174.35
ilncljob-1,Cluster 7,0,141.43
imdgdocf-1,Cluster 16,0,170.96
imfdpjme-1,Cluster 1,0,131.09
imfcagom-1,Cluster 11,0,69.04
imdgeoik-1,Cluster 5,0,69.09
imdgheib-1,Cluster 7,0,101.92
imfeakld-1,Cluster 4,0,166.08
ilnbnjdo-1,Cluster 18,0,135.20
imfdaeia-1,Cluster 2,0,245.33
imfeickg-1,Cluster 2,0,128.15
imfbodpm-1,Cluster 16,0,65.52
imfehjil-1,Cluster 2,0,175.61
ilnclceb-1,Cluster 11,0,163.78
ilnbpaln-1,Cluster 11,0,391.87
ilnbkopo-1,Cluster 7,0,43.62
imdednfp-1,Cluster 10,0,132.44
imddopig-1,Cluster 11,0,252.15
imfbjhpo-1,Cluster 16,0,170.87
imdfkoad-1,Cluster 11,0,210.88
imdigchd-1,Cluster 11,0,77.04
imfdnnfj-1,Cluster 7,0,282.18
imdhnaig-1,Cluster 2,0,260.78
imfcgomg-1,Cluster 2,0,94.06
imfehmjo-1,Cluster 11,0,256.04
imdieckk-1,Cluster 11,0,310.90
imfgblli-1,Cluster 11,0,276.94
imfebagb-1,Cluster 11,0,331.31
imfcgcbg-1,Cluster 7,0,112.26
imfbnlnl-1,Cluster 16,0,66.92
imdgaikk-1,Cluster 18,0,263.76
imddoidi-1,Cluster 7,0,122.24
imddomfh-1,Cluster 2,0,186.27
imffpndo-1,Cluster 7,0,73.56
imffmeob-1,Cluster 7,0,64.03
imfenopd-1,Cluster 16,0,49.08
imfbnhfb-1,Cluster 11,0,290.94
imfdkabo-1,Cluster 7,0,103.00
imffehed-1,Cluster 7,0,61.59
imfepolf-1,Cluster 11,0,118.90
imffihid-1,Cluster 7,0,67.69
imfbmgfm-1,Cluster 11,0,171.01
ilngbcci-1,Cluster 9,0,212.64
ilnfihnf-1,Cluster 10,0,186.68
ilnfiikk-1,Cluster 7,0,61.50
ilnflbab-1,Cluster 10,0,136.64
ilnfinko-1,Cluster 7,0,98.40
ilnfkpde-1,Cluster 3,0,192.73
ilnfcpcn-1,Cluster 6,0,220.23
ilngcden-1,Cluster 3,0,265.29
ilmfpldj-1,Cluster 10,0,228.54
ilnghpid-1,Cluster 9,0,193.36
ilmglgph-1,Cluster 4,0,210.70
ilmhchch-1,Cluster 23,0,185.91
ilmghdmm-1,Cluster 23,0,191.78
ilngiafj-1,Cluster 9,0,196.38
ilndgnal-1,Cluster 18,0,138.72
ilmghakn-1,Cluster 23,0,218.74
ilndodhb-1,Cluster 7,0,125.44
ilnedpho-1,Cluster 2,0,225.06
ilnehind-1,Cluster 7,0,67.60
ilmgjdce-1,Cluster 4,0,226.23
ilndgbnd-1,Cluster 4,0,169.34
ilndflpe-1,Cluster 10,0,235.04
ilmpmckl-1,Cluster 7,0,49.81
ilnagaae-1,Cluster 11,0,155.11
ilmohcln-1,Cluster 10,0,171.86
ilnaimml-1,Cluster 11,0,112.57
ilnamfdh-1,Cluster 5,0,183.74
ilmpnebi-1,Cluster 13,0,64.03
ilmpajna-1,Cluster 5,0,125.26
ilnajbpl-1,Cluster 11,0,158.95
ilnddihk-1,Cluster 23,0,148.97
ilnaghic-1,Cluster 4,0,202.53
ilmoinhj-1,Cluster 18,0,157.60
ilmoodia-1,Cluster 7,0,103.72
ilmncbbb-1,Cluster 4,0,84.26
ilmphpag-1,Cluster 11,0,100.11
ilmlopeh-1,Cluster 9,0,100.70
ilmoedmk-1,Cluster 11,0,111.04
ilmpjilo-1,Cluster 2,0,397.78
ilmmoogf-1,Cluster 5,0,160.17
ilmkobnl-1,Cluster 2,0,333.48
ilmnckcd-1,Cluster 7,0,189.48
ilmpgnjj-1,Cluster 7,0,95.37
ilmpbecp-1,Cluster 11,0,228.26
ilmlglfi-1,Cluster 2,0,339.48
ilmlolgo-1,Cluster 11,0,129.33
ilmlgobp-1,Cluster 2,0,131.99
ilmphdpi-1,Cluster 2,0,294.83
ilmihocd-1,Cluster 2,0,80.65
imjjkjde-1,Cluster 23,0,190.06
imoeanaa-1,Cluster 7,0,177.74
imocaela-1,Cluster 5,0,193.72
imoboibb-1,Cluster 11,0,234.18
immplepe-1,Cluster 11,0,290.45
immpfobi-1,Cluster 23,0,238.29
imnfkpga-1,Cluster 16,0,208.58
immpkgmp-1,Cluster 4,0,146.31
imngbjha-1,Cluster 23,0,193.18
imnaaabp-1,Cluster 10,0,187.85
immoklak-1,Cluster 10,0,98.67
imncjnfa-1,Cluster 7,0,144.32
imncjolo-1,Cluster 7,0,201.58
imnfmcho-1,Cluster 11,0,273.47
imnchigo-1,Cluster 7,0,189.11
imndbgkh-1,Cluster 2,0,292.61
imnedcae-1,Cluster 10,0,211.78
imnfjcmc-1,Cluster 11,0,241.36
imndgnbh-1,Cluster 7,0,117.77
imndihnl-1,Cluster 2,0,242.04
imnfklig-1,Cluster 16,0,204.33
imnffhce-1,Cluster 6,0,190.88
imnfaknb-1,Cluster 2,0,273.24
imneibff-1,Cluster 11,0,270.80
imnedkmb-1,Cluster 13,0,115.92
imneecha-1,Cluster 7,0,63.13
immoohff-1,Cluster 23,0,169.11
imnaajjk-1,Cluster 11,0,194.35
immpaifl-1,Cluster 23,0,199.09
imnaacdi-1,Cluster 16,0,125.26
immpofjo-1,Cluster 6,0,232.37
immnodop-1,Cluster 11,0,167.85
immnlgeo-1,Cluster 23,0,210.47
immopeal-1,Cluster 10,0,67.92
imnegmfl-1,Cluster 7,0,95.28
imncogbo-1,Cluster 2,0,269.63
immoleln-1,Cluster 23,0,132.80
imndikol-1,Cluster 2,0,88.87
immoijbn-1,Cluster 23,0,87.92
immpgkhe-1,Cluster 23,0,205.19
immnffcg-1,Cluster 5,0,196.66
imndegfp-1,Cluster 5,0,88.55
imnebkja-1,Cluster 11,0,137.09
immnalpm-1,Cluster 2,0,214.31
imncloog-1,Cluster 5,0,121.52
immomoml-1,Cluster 10,0,52.65
imndnnlk-1,Cluster 16,0,152.18
imnciicc-1,Cluster 16,0,197.69
immokiia-1,Cluster 11,0,116.82
immnjhle-1,Cluster 10,0,91.58
imnfleaf-1,Cluster 2,0,287.01
imngbcce-1,Cluster 3,0,203.84
lamfnkba-1,Cluster 16,0,107.92
imjmncek-1,Cluster 3,0,258.11
lbdfjbkg-1,Cluster 23,0,299.66
lbdfkooc-1,Cluster 23,0,274.78
lbdjfmgb-1,Cluster 4,0,154.52
imogoajc-1,Cluster 3,0,277.12
lbdijohi-1,Cluster 5,0,167.03
lbdjhdhh-1,Cluster 4,0,136.73
lbdhmmpk-1,Cluster 4,0,144.73
lamfhfgo-1,Cluster 4,0,168.21
lbdibamp-1,Cluster 10,0,274.28
lbdijoen-1,Cluster 10,0,101.83
lbdfkenn-1,Cluster 10,0,133.17
imoiigef-1,Cluster 11,0,147.71
imjlgchd-1,Cluster 23,0,215.85
lbdigdpf-1,Cluster 3,0,281.82
lbdgieid-1,Cluster 5,0,180.94
imohjmef-1,Cluster 2,0,182.97
imogolgj-1,Cluster 23,0,283.08
lamfnhai-1,Cluster 16,0,97.90
imjmdclh-1,Cluster 5,0,62.54
imjmckoc-1,Cluster 5,0,126.93
imjllgji-1,Cluster 3,0,203.75
lbdihaol-1,Cluster 16,0,227.90
lbdheaej-1,Cluster 10,0,91.94
imjllekk-1,Cluster 23,0,253.78
lbdgjbdc-1,Cluster 10,0,164.19
lbdgncol-1,Cluster 18,0,108.06
lbdimhlf-1,Cluster 4,0,184.06
lbdhdgbo-1,Cluster 3,0,204.02
lbdhopmc-1,Cluster 10,0,205.64
imoiidfa-1,Cluster 4,0,240.37
lbdhnmjo-1,Cluster 10,0,140.44
imjlkpmc-1,Cluster 10,0,279.88
imoiinal-1,Cluster 2,0,226.77
imjlkelm-1,Cluster 4,0,210.56
imognepo-1,Cluster 23,0,156.15
imjlmbai-1,Cluster 23,0,245.15
imjmcknn-1,Cluster 5,0,95.32
imjmapjf-1,Cluster 23,0,246.01
imjmbiie-1,Cluster 10,0,226.68
imoingkn-1,Cluster 2,0,221.81
lbdgfpne-1,Cluster 23,0,184.46
imoildch-1,Cluster 5,0,142.92
lbdihcmj-1,Cluster 23,0,203.34
imohkiha-1,Cluster 5,0,147.44
imohleha-1,Cluster 11,0,155.88
imoclkgm-1,Cluster 23,0,283.17
imjljeeh-1,Cluster 23,0,210.34
imocfmbd-1,Cluster 10,0,376.33
imjjgbnj-1,Cluster 6,0,175.93
imjkdhce-1,Cluster 10,0,147.66
imjlchkj-1,Cluster 10,0,187.62
imkffiap-1,Cluster 23,0,210.47
imkkcgpk-1,Cluster 10,0,291.75
imkidogg-1,Cluster 6,0,123.73
imkkgnmj-1,Cluster 17,0,98.62
imjjeclm-1,Cluster 23,0,190.33
imkkgccj-1,Cluster 8,0,120.39
imkehhdi-1,Cluster 10,0,221.13
imkjkkja-1,Cluster 23,0,263.35
imjldpno-1,Cluster 23,0,217.65
imkiodak-1,Cluster 8,0,72.43
imkhakoc-1,Cluster 10,0,93.93
imjkdkem-1,Cluster 10,0,137.37
imjkecnb-1,Cluster 10,0,102.55
imkhalnb-1,Cluster 23,0,241.54
imkhcddf-1,Cluster 23,0,246.96
imkibklo-1,Cluster 23,0,264.48
imkhdhjn-1,Cluster 16,0,160.30
imkhnado-1,Cluster 18,0,86.84
imkhkceh-1,Cluster 18,0,196.57
imkjnjla-1,Cluster 10,0,258.93
imkejdnj-1,Cluster 23,0,192.64
imkjjebp-1,Cluster 10,0,248.81
imkjfjlb-1,Cluster 10,0,248.45
imkhojki-1,Cluster 23,0,193.90
imjlaeob-1,Cluster 4,0,141.07
imkigmim-1,Cluster 10,0,196.02
imkhicmd-1,Cluster 9,0,189.97
imkiamkj-1,Cluster 23,0,226.41
imkkhcca-1,Cluster 5,0,158.23
imkigoge-1,Cluster 8,0,109.87
imkijbmi-1,Cluster 4,0,94.11
imkkggjh-1,Cluster 23,0,225.65
imkeepep-1,Cluster 23,0,172.63
imjjncfi-1,Cluster 4,0,107.11
imkpmclh-1,Cluster 10,0,203.97
imkhnbjg-1,Cluster 23,0,185.19
imkgbbjg-1,Cluster 10,0,309.86
imkhicof-1,Cluster 10,0,101.10
imkfelol-1,Cluster 5,0,156.15
imkhgafk-1,Cluster 18,0,147.57
imkgkggj-1,Cluster 23,0,169.16
imkpekge-1,Cluster 10,0,78.62
imjjlbop-1,Cluster 4,0,31.61
imkgkode-1,Cluster 23,0,132.04
imkeknpf-1,Cluster 23,0,159.94
immnbajh-1,Cluster 7,0,137.37
imkfjodl-1,Cluster 23,0,292.34
immpache-1,Cluster 5,0,208.13
lbcjmidn-1,Cluster 23,0,181.03
lbdeanaa-1,Cluster 23,0,281.96
lbdfbiel-1,Cluster 10,0,122.60
lbdfmgao-1,Cluster 10,0,101.92
lbdgckii-1,Cluster 23,0,235.94
lbckomnh-1,Cluster 10,0,177.42
lbcipnph-1,Cluster 10,0,116.77
lbdeolog-1,Cluster 23,0,290.85
lbdgfddj-1,Cluster 23,0,211.02
lbdfaffi-1,Cluster 3,0,246.06
lbdfffbn-1,Cluster 23,0,247.64
lbdgfbog-1,Cluster 23,0,279.65
lbcjnfld-1,Cluster 10,0,209.62
lbcjmcmn-1,Cluster 16,0,176.56
lbckpiid-1,Cluster 5,0,209.75
imkmionb-1,Cluster 23,0,226.68
imknojmi-1,Cluster 23,0,247.19
imkmjjmm-1,Cluster 23,0,270.17
lbdfoiop-1,Cluster 23,0,260.82
imjnhndi-1,Cluster 10,0,121.92
imknbjpi-1,Cluster 23,0,127.79
imlakinm-1,Cluster 8,0,187.08
lbdfiboe-1,Cluster 5,0,223.61
imjnepbe-1,Cluster 23,0,223.16
imkmpimh-1,Cluster 4,0,119.12
imjniali-1,Cluster 4,0,80.87
imjnoocm-1,Cluster 16,0,192.23
lbcjgomk-1,Cluster 4,0,252.88
lbcjafpl-1,Cluster 3,0,213.54
imjmemdo-1,Cluster 10,0,221.27
imkniohg-1,Cluster 23,0,285.88
imjmfnjc-1,Cluster 23,0,325.89
imknhgid-1,Cluster 10,0,299.93
imknkaed-1,Cluster 23,0,92.07
imjmnkfp-1,Cluster 10,0,249.53
imknjmfb-1,Cluster 3,0,158.95
imjnabbn-1,Cluster 16,0,199.86
imjmgkih-1,Cluster 23,0,274.23
imjkgioi-1,Cluster 16,0,231.34
imknpdnf-1,Cluster 23,0,316.95
imkobdkl-1,Cluster 18,0,148.16
imkohpce-1,Cluster 11,0,174.89
imkoifef-1,Cluster 23,0,164.23
