#Selection name: 4s2M_F4
#Area (µm^2): 30623218.48
Cell ID,Cluster,Transcripts,Area (µm^2)
gdmbdapj-1,Cluster 16,0,196.16
gglkiooc-1,Cluster 4,0,287.37
gglfhdag-1,Cluster 8,0,117.63
gglfmiog-1,Cluster 5,0,144.41
gibaljbp-1,Cluster 4,0,265.70
giapdjeg-1,Cluster 8,0,159.31
gibbkhnj-1,Cluster 5,0,140.62
gdkmmkha-1,Cluster 5,0,288.55
gdkjdlhg-1,Cluster 8,0,85.39
gdkldddd-1,Cluster 8,0,72.66
gdkncmnd-1,Cluster 4,0,202.07
gdkjflgj-1,Cluster 8,0,78.71
gdknlfcc-1,Cluster 9,0,114.43
gdkhdkki-1,Cluster 8,0,276.63
gdkjpjfl-1,Cluster 8,0,36.98
gdkgohod-1,Cluster 8,0,150.55
gdkiphjc-1,Cluster 8,0,98.21
gdkkbnjo-1,Cluster 8,0,82.73
gdlagief-1,Cluster 8,0,116.59
gdkhghfd-1,Cluster 8,0,63.22
gdklckko-1,Cluster 8,0,41.32
gdklllhp-1,Cluster 8,0,43.94
gdklmhhn-1,Cluster 8,0,37.30
gdklnelk-1,Cluster 8,0,89.73
gdkmcfda-1,Cluster 16,0,234.41
gdkjjaao-1,Cluster 8,0,46.60
gdkloclf-1,Cluster 8,0,77.80
gdkakjgf-1,Cluster 8,0,190.56
gdkbchge-1,Cluster 8,0,82.14
gdkaifed-1,Cluster 8,0,67.10
gdkhaakh-1,Cluster 8,0,62.86
gdkjdioe-1,Cluster 8,0,209.93
gdkkdgml-1,Cluster 8,0,32.11
gdkppoip-1,Cluster 4,0,258.29
gdknbagg-1,Cluster 5,0,57.48
gdkjhphg-1,Cluster 8,0,77.67
gdknophh-1,Cluster 5,0,250.30
gdkjdpmm-1,Cluster 8,0,220.45
gdkjhcga-1,Cluster 8,0,240.05
gdkjopgf-1,Cluster 8,0,13.14
gdjppjjj-1,Cluster 8,0,89.32
gdkleifo-1,Cluster 8,0,159.00
gdkoaaae-1,Cluster 4,0,134.34
gdkcfaai-1,Cluster 4,0,186.27
gdkbbhde-1,Cluster 8,0,190.97
gdkceiae-1,Cluster 8,0,152.40
gdklklcl-1,Cluster 8,0,84.49
gdkagmkp-1,Cluster 8,0,136.37
gdkkkekk-1,Cluster 8,0,89.86
gdkkeeim-1,Cluster 8,0,160.94
gdkkdgoe-1,Cluster 8,0,62.36
gdkkcfbg-1,Cluster 8,0,53.06
gdlaknee-1,Cluster 8,0,146.08
gdkaepee-1,Cluster 8,0,186.90
gdkjkafh-1,Cluster 8,0,37.93
gdkacfho-1,Cluster 8,0,77.89
gdkncecn-1,Cluster 5,0,82.41
gdkmdlic-1,Cluster 4,0,116.77
gdlackfc-1,Cluster 5,0,107.29
gdkcoegh-1,Cluster 8,0,176.29
gdkejfkf-1,Cluster 8,0,149.20
gdkdofia-1,Cluster 8,0,249.44
gdkkhdmc-1,Cluster 5,0,74.01
gdkiiakf-1,Cluster 5,0,202.48
gdkbnoeg-1,Cluster 4,0,244.75
gdkelgdf-1,Cluster 8,0,249.26
gdkcgaag-1,Cluster 5,0,330.32
gdlgimik-1,Cluster 4,0,239.82
gdkejhcb-1,Cluster 8,0,196.20
gdlfpbcj-1,Cluster 9,0,135.97
gdkepekh-1,Cluster 16,0,203.02
gdkgdbam-1,Cluster 8,0,142.87
gdkgahoo-1,Cluster 8,0,67.42
gdlgbhbn-1,Cluster 9,0,155.34
gdlghfpm-1,Cluster 9,0,186.63
gdkbkbpi-1,Cluster 18,0,271.07
gdkkniib-1,Cluster 5,0,151.32
gdlgfjkj-1,Cluster 9,0,147.25
gdladphk-1,Cluster 4,0,327.47
gdkfjboj-1,Cluster 8,0,90.63
gdkepoci-1,Cluster 5,0,64.80
gdkdmppl-1,Cluster 8,0,132.49
gdlgaahb-1,Cluster 18,0,272.56
gdkfkkah-1,Cluster 8,0,184.15
gdkikkbm-1,Cluster 4,0,284.80
gdklamad-1,Cluster 5,0,113.12
gdkblohb-1,Cluster 8,0,199.64
gdlggnig-1,Cluster 9,0,228.40
gdkgikhc-1,Cluster 24,0,226.01
gdkfbobf-1,Cluster 8,0,187.90
gdkdoeei-1,Cluster 24,0,159.72
gdkdeoii-1,Cluster 1,0,246.64
gdkinebk-1,Cluster 5,0,275.54
gdkdhghl-1,Cluster 8,0,206.64
gdkgbnle-1,Cluster 8,0,121.56
gdkblnde-1,Cluster 5,0,294.06
gdlggiik-1,Cluster 9,0,192.82
gdkngioi-1,Cluster 9,0,182.84
gdkhklbp-1,Cluster 8,0,200.13
gdkghjkl-1,Cluster 8,0,199.95
gdkifmca-1,Cluster 8,0,185.01
gdkgpnpg-1,Cluster 8,0,233.05
gdkhoajf-1,Cluster 8,0,188.21
gdkjehjc-1,Cluster 8,0,75.77
gdlafjac-1,Cluster 4,0,264.57
gdlacfcg-1,Cluster 4,0,242.94
gdkiclmh-1,Cluster 8,0,86.61
gdknjmln-1,Cluster 9,0,87.11
gdkcbhce-1,Cluster 5,0,127.93
gdljcfnf-1,Cluster 10,0,122.51
giaakeaa-1,Cluster 7,0,60.01
gdlhblic-1,Cluster 18,0,165.59
giaapffe-1,Cluster 2,0,146.13
gdjlkfmo-1,Cluster 4,0,198.28
giabeeaf-1,Cluster 10,0,48.05
gdlfejcb-1,Cluster 8,0,176.29
giablndh-1,Cluster 2,0,151.05
gdllkelj-1,Cluster 5,0,295.55
gdllnipn-1,Cluster 18,0,160.76
gdlldgnl-1,Cluster 2,0,335.10
gdllmchm-1,Cluster 7,0,184.06
giablmlp-1,Cluster 2,0,230.61
gglhokih-1,Cluster 2,0,198.73
gdllphgl-1,Cluster 3,0,277.71
gdllppnp-1,Cluster 4,0,158.05
gdlmdflo-1,Cluster 4,0,238.47
gdlmdnba-1,Cluster 2,0,183.11
gdlmflna-1,Cluster 2,0,196.07
gdlmdoio-1,Cluster 7,0,115.10
gdllgfja-1,Cluster 5,0,321.74
gdmbnhai-1,Cluster 5,0,177.55
ggliicah-1,Cluster 5,0,56.04
gdmbjhof-1,Cluster 16,0,129.42
gdllkbjg-1,Cluster 4,0,257.21
gglinfda-1,Cluster 7,0,174.48
gglilfol-1,Cluster 2,0,140.21
gdlffmmk-1,Cluster 18,0,82.59
gglicddl-1,Cluster 7,0,172.90
gdlldacb-1,Cluster 2,0,160.26
ggliclnf-1,Cluster 2,0,307.88
gdlfgafm-1,Cluster 18,0,232.51
gdlfgmch-1,Cluster 7,0,167.30
gglibejb-1,Cluster 2,0,139.49
gdlnldon-1,Cluster 5,0,206.73
gglhlidj-1,Cluster 2,0,125.35
gdlkfabh-1,Cluster 2,0,122.87
gdlnpddl-1,Cluster 4,0,248.59
gdlkjiam-1,Cluster 2,0,197.65
gdlfiano-1,Cluster 16,0,115.69
gdlfjmbb-1,Cluster 4,0,168.43
gdlmfpmi-1,Cluster 5,0,209.93
gdlkfjog-1,Cluster 2,0,164.28
ggljcpln-1,Cluster 4,0,162.97
ggliokmk-1,Cluster 2,0,275.86
gdlfmngl-1,Cluster 16,0,61.73
gglioeeb-1,Cluster 2,0,252.65
gglkgnof-1,Cluster 5,0,195.89
gglihfhi-1,Cluster 5,0,93.93
gdlhdolo-1,Cluster 18,0,135.24
gdklpkna-1,Cluster 16,0,254.00
gdjlamke-1,Cluster 8,0,135.56
gdjmhnne-1,Cluster 5,0,182.93
gdlhmmli-1,Cluster 18,0,112.03
gdjmhkfm-1,Cluster 5,0,126.98
gdlhppfj-1,Cluster 4,0,76.22
gdjpdgha-1,Cluster 5,0,101.74
gdjpblep-1,Cluster 4,0,203.56
gdjmdpaf-1,Cluster 7,0,161.70
gdjpknil-1,Cluster 2,0,290.72
ggmffkoa-1,Cluster 2,0,236.93
gdljgmjc-1,Cluster 16,0,255.67
gdlhhgef-1,Cluster 10,0,228.08
giaafddo-1,Cluster 2,0,148.20
gdljdihn-1,Cluster 2,0,328.83
gdljdcop-1,Cluster 16,0,194.22
gdjlpbah-1,Cluster 16,0,201.22
ggmfhogi-1,Cluster 2,0,123.32
gdlfbpdj-1,Cluster 5,0,132.76
gdlecmgh-1,Cluster 5,0,201.40
gdljeidm-1,Cluster 7,0,200.67
ghpphpfe-1,Cluster 10,0,203.34
gdldkoia-1,Cluster 2,0,202.84
ggmflkof-1,Cluster 7,0,91.08
ghppnhdm-1,Cluster 2,0,210.43
ggmflpbi-1,Cluster 7,0,156.06
gdjpdlid-1,Cluster 5,0,148.70
gdjknhdd-1,Cluster 4,0,118.26
ggmfieko-1,Cluster 5,0,125.81
gdjmdbma-1,Cluster 2,0,230.25
gdlhepmp-1,Cluster 8,0,124.50
gdjlgnhl-1,Cluster 7,0,55.68
gdjpbgdo-1,Cluster 7,0,59.83
ggmgcalm-1,Cluster 2,0,269.85
gdjojejn-1,Cluster 2,0,195.53
gdjpkiim-1,Cluster 5,0,222.62
gdjonkng-1,Cluster 2,0,209.30
gdjlppmk-1,Cluster 7,0,150.60
gdjlipna-1,Cluster 7,0,129.69
gdjpjeao-1,Cluster 2,0,245.56
gdjpkepn-1,Cluster 4,0,113.16
gdjlfafg-1,Cluster 7,0,72.25
gdjocpep-1,Cluster 2,0,209.03
gdjlnlel-1,Cluster 7,0,122.33
gdjlobjm-1,Cluster 7,0,107.25
gdlfkkap-1,Cluster 5,0,268.72
gdljombj-1,Cluster 7,0,142.15
gdjoakgm-1,Cluster 2,0,194.17
ggmgbhde-1,Cluster 2,0,306.75
gdlgonla-1,Cluster 4,0,233.55
giampcfd-1,Cluster 4,0,111.90
ghogjndl-1,Cluster 4,0,131.63
ghopackb-1,Cluster 4,0,111.13
ghpdnipg-1,Cluster 8,0,65.52
ghoppodg-1,Cluster 8,0,244.70
ghpannnk-1,Cluster 8,0,43.80
ghpdjfjb-1,Cluster 8,0,83.63
ghpddflo-1,Cluster 8,0,58.03
ghoopgdp-1,Cluster 8,0,112.26
ghpedaii-1,Cluster 8,0,69.22
ghphghki-1,Cluster 16,0,109.77
ghphgcai-1,Cluster 5,0,261.91
ghpbecjg-1,Cluster 8,0,124.59
ghpbahcb-1,Cluster 8,0,138.90
ghpdoigo-1,Cluster 16,0,152.36
ghpclejh-1,Cluster 8,0,31.84
ghpcnffl-1,Cluster 8,0,24.66
ghpbhhaa-1,Cluster 8,0,70.81
ghpbkjgj-1,Cluster 8,0,40.73
ghpceepo-1,Cluster 8,0,92.62
ghpcgppl-1,Cluster 8,0,81.73
ghpcpfgg-1,Cluster 8,0,209.21
ghpgkema-1,Cluster 8,0,245.60
ghpcopjj-1,Cluster 8,0,219.05
ghpeajec-1,Cluster 8,0,159.72
ghpcfife-1,Cluster 8,0,95.78
giafghpm-1,Cluster 5,0,144.50
ghpbfioj-1,Cluster 8,0,106.52
giafdbpn-1,Cluster 5,0,102.64
ghpgobjb-1,Cluster 8,0,83.99
ghpgjoem-1,Cluster 8,0,196.93
ghpdbhgb-1,Cluster 8,0,93.16
ghpdalgd-1,Cluster 8,0,80.74
ghpcohhh-1,Cluster 8,0,104.31
giaflgin-1,Cluster 4,0,117.63
ghohghbg-1,Cluster 5,0,213.91
ghpgfkjf-1,Cluster 8,0,110.18
ghpgpahj-1,Cluster 8,0,143.37
ghohaogk-1,Cluster 18,0,55.86
ghpgajhf-1,Cluster 8,0,103.95
ghpgcmbg-1,Cluster 8,0,228.90
ghpggmdf-1,Cluster 8,0,290.17
ghohlcpg-1,Cluster 8,0,79.52
ghogddha-1,Cluster 9,0,165.99
ghogcnfj-1,Cluster 8,0,19.46
ghofonpn-1,Cluster 8,0,111.94
ghoffpdn-1,Cluster 8,0,71.80
ghoffngb-1,Cluster 9,0,129.60
ghofedkd-1,Cluster 8,0,146.98
ghofcboi-1,Cluster 8,0,208.35
ghofbmjf-1,Cluster 8,0,144.45
ghofbgck-1,Cluster 8,0,159.94
ghohmeio-1,Cluster 8,0,124.41
ggkkehkp-1,Cluster 2,0,367.44
gibbbilo-1,Cluster 8,0,121.56
gibaojbn-1,Cluster 8,0,296.09
ggmacjpa-1,Cluster 4,0,211.78
ghphbpjn-1,Cluster 8,0,124.72
ghpodbec-1,Cluster 8,0,58.93
ghpochda-1,Cluster 8,0,68.32
gibcahkg-1,Cluster 6,0,235.40
gibcbmlk-1,Cluster 5,0,243.35
ghpmjbkj-1,Cluster 10,0,260.46
ghpmnclk-1,Cluster 10,0,77.31
ghpnhjmk-1,Cluster 8,0,141.38
ghpmncde-1,Cluster 10,0,120.48
ghpaefnj-1,Cluster 16,0,243.53
gibbipen-1,Cluster 5,0,224.61
ggkkghld-1,Cluster 18,0,213.86
ghpamgpn-1,Cluster 5,0,186.00
ghpajeco-1,Cluster 5,0,110.72
giajmpkf-1,Cluster 16,0,293.02
ghpgafml-1,Cluster 8,0,63.22
ghpahjfe-1,Cluster 8,0,70.76
ghpnhegn-1,Cluster 8,0,155.97
ghpejaao-1,Cluster 8,0,122.92
ghpnggdc-1,Cluster 8,0,227.05
ghpepkda-1,Cluster 8,0,161.61
ghpnjknj-1,Cluster 8,0,74.51
ghpnnofm-1,Cluster 8,0,133.35
giajngod-1,Cluster 5,0,359.53
gibbakmm-1,Cluster 4,0,76.22
ghooneoh-1,Cluster 16,0,138.54
ghpfepfi-1,Cluster 8,0,92.48
ghoonhhg-1,Cluster 5,0,153.89
ghpfdnol-1,Cluster 8,0,121.38
ghpfkhkj-1,Cluster 8,0,130.41
ghphkkpk-1,Cluster 4,0,266.11
ghpabaim-1,Cluster 8,0,156.42
ghpfogal-1,Cluster 8,0,78.44
ghpfbeoj-1,Cluster 8,0,262.72
ghoogcmj-1,Cluster 5,0,155.16
ghphfkbp-1,Cluster 5,0,211.42
ghpfnjpk-1,Cluster 8,0,42.49
ghpffjan-1,Cluster 8,0,56.76
ghpflagh-1,Cluster 8,0,68.01
ghopblcl-1,Cluster 8,0,66.52
ghopgodj-1,Cluster 8,0,164.64
ghpaahig-1,Cluster 8,0,33.60
ghpaacna-1,Cluster 8,0,74.51
ghpaamoc-1,Cluster 8,0,67.46
ghpaahjg-1,Cluster 8,0,150.14
ghphchef-1,Cluster 5,0,290.35
giaihdcm-1,Cluster 8,0,108.51
giaihpap-1,Cluster 8,0,144.82
giaeoihm-1,Cluster 5,0,167.21
ghoeideb-1,Cluster 4,0,140.62
ghokcedk-1,Cluster 8,0,104.22
giaidekj-1,Cluster 1,0,173.63
ghojbnfe-1,Cluster 18,0,124.99
ghojpieg-1,Cluster 5,0,276.49
giagkefp-1,Cluster 10,0,241.27
giaflmao-1,Cluster 5,0,57.94
giagkfka-1,Cluster 9,0,93.11
ghoemema-1,Cluster 4,0,73.06
ghoepaol-1,Cluster 4,0,99.93
giagndhp-1,Cluster 10,0,345.94
ghogppep-1,Cluster 18,0,103.32
giagmdfi-1,Cluster 8,0,149.74
giaibdgh-1,Cluster 8,0,113.39
ghohnhdb-1,Cluster 9,0,161.79
ghoiiahl-1,Cluster 8,0,208.26
ghoicipf-1,Cluster 8,0,128.83
ghojfjki-1,Cluster 18,0,192.14
ghoidpbn-1,Cluster 8,0,171.28
ghoidbhp-1,Cluster 8,0,204.60
ghojlgan-1,Cluster 17,0,112.30
ghoimojd-1,Cluster 8,0,104.18
ghokkkme-1,Cluster 5,0,239.64
ghokmfnn-1,Cluster 5,0,178.19
ghohpfmg-1,Cluster 8,0,183.70
ghoikopo-1,Cluster 8,0,71.66
ghohkblc-1,Cluster 8,0,303.63
ghojgckb-1,Cluster 4,0,201.04
ghokfmcd-1,Cluster 4,0,150.60
ghoihehg-1,Cluster 8,0,63.99
ghojijah-1,Cluster 5,0,229.48
ghojbmjl-1,Cluster 8,0,192.59
ghoiejle-1,Cluster 8,0,116.68
ghoipppm-1,Cluster 8,0,139.76
ghojkhbb-1,Cluster 5,0,248.54
ghojlnap-1,Cluster 16,0,206.41
giebcgbd-1,Cluster 8,0,154.03
giebffhi-1,Cluster 8,0,49.63
giebabcc-1,Cluster 8,0,71.84
ghojlmio-1,Cluster 24,0,228.13
gieaghjj-1,Cluster 8,0,21.45
giebecdf-1,Cluster 8,0,90.90
ghojpelb-1,Cluster 8,0,219.37
gieaocmf-1,Cluster 8,0,115.28
giebfobo-1,Cluster 8,0,126.62
ghojjnic-1,Cluster 4,0,202.35
giebcpgl-1,Cluster 8,0,88.46
giealcni-1,Cluster 8,0,225.56
ggkkiacm-1,Cluster 7,0,272.25
giakflcj-1,Cluster 5,0,246.06
gibgflij-1,Cluster 2,0,324.27
gibfgmgl-1,Cluster 7,0,264.34
giamgfnj-1,Cluster 2,0,249.40
gibfjdgn-1,Cluster 7,0,45.97
giaklmlj-1,Cluster 7,0,289.99
giafnpei-1,Cluster 18,0,290.45
gibfgefk-1,Cluster 7,0,83.90
gibgdhdm-1,Cluster 5,0,271.98
giaknnlp-1,Cluster 2,0,301.51
gibghapg-1,Cluster 6,0,166.67
giamfokk-1,Cluster 11,0,313.34
giakoele-1,Cluster 7,0,228.31
giakoogb-1,Cluster 4,0,114.56
giamfkam-1,Cluster 11,0,298.21
gghlhdfh-1,Cluster 11,0,263.80
giakbfhj-1,Cluster 10,0,287.33
gialigfe-1,Cluster 6,0,212.91
gialdooc-1,Cluster 7,0,161.25
gialekej-1,Cluster 2,0,257.30
giajkkmg-1,Cluster 2,0,250.93
giaemicm-1,Cluster 5,0,61.95
giajgbjl-1,Cluster 2,0,277.94
giahfgdp-1,Cluster 7,0,146.40
giampdpa-1,Cluster 2,0,181.75
giampfig-1,Cluster 13,0,210.07
giamfegl-1,Cluster 2,0,303.63
giajodoo-1,Cluster 5,0,131.40
giandeil-1,Cluster 5,0,106.70
giaeekoj-1,Cluster 7,0,63.76
giaejleg-1,Cluster 16,0,228.36
giaenedn-1,Cluster 18,0,207.13
giajbkpn-1,Cluster 2,0,329.87
gialipfb-1,Cluster 2,0,182.75
giajcmhc-1,Cluster 2,0,302.32
giakempb-1,Cluster 2,0,284.67
gialdgga-1,Cluster 2,0,273.83
giajhoeh-1,Cluster 7,0,51.03
giahjebh-1,Cluster 2,0,287.74
giajbgda-1,Cluster 8,0,111.49
giaimdop-1,Cluster 4,0,138.31
giaigppp-1,Cluster 8,0,135.56
giahegcc-1,Cluster 4,0,173.04
giahiinn-1,Cluster 16,0,163.78
giaeffpb-1,Cluster 4,0,129.42
giagjeoj-1,Cluster 4,0,179.90
giafnihg-1,Cluster 5,0,175.39
giahjmmn-1,Cluster 5,0,282.63
ggllldmc-1,Cluster 3,0,117.41
ggllmflg-1,Cluster 13,0,227.05
ggkooojh-1,Cluster 2,0,257.07
gglhlchk-1,Cluster 7,0,112.39
gglmnajo-1,Cluster 13,0,215.67
