#Selection name: 4s2M_F1
#Area (µm^2): 26957824.48
Cell ID,Cluster,Transcripts,Area (µm^2)
moeaghod-1,Cluster 3,0,107.34
mobjaiom-1,Cluster 1,0,274.37
moeamimg-1,Cluster 3,0,134.84
modoekbi-1,Cluster 3,0,229.85
modnkdai-1,Cluster 3,0,112.94
modmklnh-1,Cluster 5,0,230.61
mobijhfp-1,Cluster 11,0,78.62
modnagkb-1,Cluster 3,0,250.44
modnannc-1,Cluster 10,0,173.54
modmlpgl-1,Cluster 3,0,223.84
modookdd-1,Cluster 3,0,273.78
mobimemf-1,Cluster 11,0,110.54
modmjkpn-1,Cluster 8,0,150.78
modkphog-1,Cluster 3,0,137.77
modkpkgh-1,Cluster 10,0,167.26
modlbpae-1,Cluster 3,0,184.15
modmacme-1,Cluster 8,0,269.22
modmaaei-1,Cluster 11,0,140.44
modlnoee-1,Cluster 8,0,116.86
mobjpgcl-1,Cluster 15,0,239.19
moibieka-1,Cluster 3,0,114.61
moicionp-1,Cluster 8,0,253.51
moddgpik-1,Cluster 5,0,204.06
moihldik-1,Cluster 18,0,91.31
moiiilbh-1,Cluster 8,0,190.38
moihbkhm-1,Cluster 14,0,146.80
moiplccg-1,Cluster 5,0,162.07
moieaejo-1,Cluster 18,0,163.10
moihbela-1,Cluster 14,0,140.12
moihmlpc-1,Cluster 14,0,91.94
moiiiiij-1,Cluster 14,0,117.99
moiiiinn-1,Cluster 24,0,122.78
moidjijp-1,Cluster 5,0,165.45
moihoaja-1,Cluster 14,0,56.99
moiifghe-1,Cluster 14,0,163.29
moieckio-1,Cluster 18,0,81.51
moijgoln-1,Cluster 14,0,132.58
moiindbi-1,Cluster 14,0,51.16
moiilmmn-1,Cluster 20,0,118.63
moijiahk-1,Cluster 14,0,172.41
moigopch-1,Cluster 5,0,141.56
moiedbgl-1,Cluster 1,0,248.81
moidomfp-1,Cluster 5,0,116.73
moiifnlo-1,Cluster 14,0,129.28
moidlcdm-1,Cluster 5,0,121.97
moiicfke-1,Cluster 14,0,109.77
moiinjca-1,Cluster 20,0,121.02
mojacepi-1,Cluster 11,0,74.15
moikaehj-1,Cluster 20,0,90.72
moijngji-1,Cluster 11,0,74.28
moijjlbc-1,Cluster 15,0,229.26
mojcahoc-1,Cluster 5,0,217.56
mojaodaj-1,Cluster 14,0,114.56
moigocch-1,Cluster 13,0,114.56
moigimaj-1,Cluster 20,0,83.67
moigcfkk-1,Cluster 14,0,126.62
moikaghe-1,Cluster 14,0,301.91
moifdclj-1,Cluster 14,0,114.34
mojbmekm-1,Cluster 20,0,195.21
mojbmjkk-1,Cluster 14,0,231.70
mocmjfij-1,Cluster 3,0,278.07
modicdck-1,Cluster 11,0,136.01
modhkeph-1,Cluster 5,0,160.44
mojpjlij-1,Cluster 3,0,89.86
mokbaeib-1,Cluster 3,0,66.61
mojplhlm-1,Cluster 3,0,55.86
modiddpb-1,Cluster 3,0,191.73
mokbedjh-1,Cluster 3,0,112.39
mokalncf-1,Cluster 3,0,152.72
mojplile-1,Cluster 3,0,75.32
moibdpem-1,Cluster 3,0,120.75
mocmdapl-1,Cluster 3,0,203.70
moibnngb-1,Cluster 3,0,175.61
modfolgg-1,Cluster 5,0,87.83
moiaciph-1,Cluster 3,0,151.41
moiadggi-1,Cluster 12,0,104.04
moiadccn-1,Cluster 3,0,78.71
modgglon-1,Cluster 11,0,106.03
mocmcbfk-1,Cluster 3,0,75.05
modfampg-1,Cluster 11,0,81.69
mocnaeap-1,Cluster 3,0,230.75
modbkpie-1,Cluster 5,0,168.79
modflppm-1,Cluster 15,0,96.63
moibacho-1,Cluster 3,0,61.95
modfineo-1,Cluster 5,0,101.78
moicicee-1,Cluster 5,0,151.27
modefjab-1,Cluster 4,0,211.47
mocmflld-1,Cluster 8,0,220.59
modegndb-1,Cluster 12,0,194.40
modenfhf-1,Cluster 5,0,155.74
moiaofol-1,Cluster 11,0,115.96
modemlgl-1,Cluster 8,0,309.59
modeinfn-1,Cluster 8,0,193.54
modepdbp-1,Cluster 8,0,275.68
moicdapa-1,Cluster 3,0,196.84
modcnbbm-1,Cluster 12,0,191.51
mojeeong-1,Cluster 5,0,82.27
mojeelbe-1,Cluster 8,0,220.32
mojenmhe-1,Cluster 5,0,174.30
mojefhkn-1,Cluster 8,0,169.88
moiooidf-1,Cluster 12,0,197.69
moioojci-1,Cluster 11,0,118.04
moioolkh-1,Cluster 11,0,79.11
mojcbjfh-1,Cluster 8,0,188.80
mojchlab-1,Cluster 5,0,232.78
mojebdpi-1,Cluster 15,0,139.44
moiplana-1,Cluster 15,0,211.29
mojehobj-1,Cluster 8,0,168.16
mojehgfg-1,Cluster 8,0,189.43
mojadinj-1,Cluster 5,0,177.24
mojdlfgk-1,Cluster 8,0,252.65
moiopecl-1,Cluster 5,0,126.57
mojcmbdg-1,Cluster 12,0,238.97
moikdkpg-1,Cluster 8,0,272.61
moikipkh-1,Cluster 8,0,259.29
moikkjnj-1,Cluster 14,0,120.16
moilppmo-1,Cluster 14,0,209.75
moioncgp-1,Cluster 20,0,104.81
moilbgoo-1,Cluster 20,0,115.69
moikollj-1,Cluster 15,0,103.59
moiniflo-1,Cluster 20,0,155.83
moimcjba-1,Cluster 18,0,173.26
moinfbfn-1,Cluster 24,0,139.71
moinffbh-1,Cluster 24,0,122.46
moinhjei-1,Cluster 24,0,96.00
moiohfcf-1,Cluster 14,0,202.98
moioagjn-1,Cluster 5,0,208.53
moildagl-1,Cluster 14,0,123.86
moillmek-1,Cluster 20,0,94.69
mojbelmd-1,Cluster 15,0,213.18
mojcjpcj-1,Cluster 8,0,252.06
moiocemf-1,Cluster 5,0,195.98
moinpoao-1,Cluster 20,0,86.07
mojccjpk-1,Cluster 5,0,149.24
moicaghe-1,Cluster 3,0,102.19
moiapeol-1,Cluster 3,0,73.24
mojiflhl-1,Cluster 3,0,172.41
mojhjhjh-1,Cluster 10,0,255.13
mojifddi-1,Cluster 1,0,73.56
moicckio-1,Cluster 3,0,216.25
mojiplng-1,Cluster 3,0,157.91
mojhfend-1,Cluster 3,0,102.87
moidbejc-1,Cluster 17,0,99.21
mohpojbm-1,Cluster 3,0,106.79
mojhmhjg-1,Cluster 3,0,234.36
moiacben-1,Cluster 3,0,126.84
mohpnobm-1,Cluster 3,0,148.25
mojiajge-1,Cluster 3,0,147.75
moidggfm-1,Cluster 3,0,139.44
mojhaihm-1,Cluster 3,0,100.61
moidjiif-1,Cluster 17,0,39.56
mojgomeh-1,Cluster 3,0,98.17
mojiaamm-1,Cluster 3,0,217.25
mojgcmna-1,Cluster 3,0,186.27
mojhcgbd-1,Cluster 10,0,45.25
mojgdpac-1,Cluster 3,0,212.32
mojhfkce-1,Cluster 3,0,171.64
mojgphad-1,Cluster 2,0,185.41
moickgbd-1,Cluster 10,0,82.41
mojigdnl-1,Cluster 3,0,113.48
mojcmgcn-1,Cluster 3,0,118.40
mojfdhjk-1,Cluster 5,0,58.39
mojdcdgi-1,Cluster 8,0,209.80
moidflop-1,Cluster 3,0,169.47
moidglbi-1,Cluster 3,0,119.84
mojgaebh-1,Cluster 12,0,132.44
mojfecme-1,Cluster 3,0,219.37
mojdbmfe-1,Cluster 3,0,145.45
mojfekmd-1,Cluster 5,0,228.54
mojdkbcl-1,Cluster 8,0,150.69
mokafboo-1,Cluster 18,0,102.10
mokjacce-1,Cluster 2,0,63.04
mokjmbno-1,Cluster 8,0,186.00
mokgpleo-1,Cluster 3,0,87.06
mokieope-1,Cluster 3,0,120.84
mokmpegb-1,Cluster 3,0,78.93
mokdpolc-1,Cluster 3,0,83.22
mokijile-1,Cluster 3,0,199.14
mokjgdbk-1,Cluster 8,0,228.31
mokjbcfm-1,Cluster 15,0,86.02
modhicag-1,Cluster 17,0,70.85
mokenbil-1,Cluster 3,0,173.72
modljmfm-1,Cluster 8,0,106.75
modhjjbl-1,Cluster 8,0,173.76
modgiejb-1,Cluster 2,0,165.90
modllidh-1,Cluster 8,0,132.53
mokeddbb-1,Cluster 5,0,145.67
mocmdocf-1,Cluster 18,0,57.80
mokehijp-1,Cluster 3,0,103.32
mokmjahk-1,Cluster 3,0,161.48
mocndoij-1,Cluster 3,0,67.33
mocoacek-1,Cluster 3,0,71.12
mokineec-1,Cluster 3,0,94.47
modiopkl-1,Cluster 3,0,177.60
mocmnlbk-1,Cluster 3,0,219.10
mokmjafo-1,Cluster 3,0,144.14
mocmehlf-1,Cluster 3,0,211.92
modhnink-1,Cluster 8,0,75.59
modidckp-1,Cluster 12,0,207.90
modhibag-1,Cluster 3,0,164.23
modhgoko-1,Cluster 3,0,107.97
mokbphgo-1,Cluster 3,0,224.43
modhcmgf-1,Cluster 3,0,171.50
mokmdhjp-1,Cluster 3,0,49.94
mocoanka-1,Cluster 3,0,62.18
mocnigph-1,Cluster 14,0,104.49
mokecpla-1,Cluster 3,0,95.73
mocngjpg-1,Cluster 18,0,40.41
mokjaldj-1,Cluster 8,0,74.87
mokkjonh-1,Cluster 3,0,170.51
mokggdkd-1,Cluster 10,0,126.08
moklhlgi-1,Cluster 3,0,93.88
moklhfpf-1,Cluster 3,0,266.15
mokldclm-1,Cluster 2,0,81.73
mokflhji-1,Cluster 3,0,155.16
mokfkjff-1,Cluster 3,0,120.03
mokknobk-1,Cluster 3,0,198.55
mokkeaje-1,Cluster 3,0,192.82
mokfjpfo-1,Cluster 1,0,231.38
mokcpnol-1,Cluster 3,0,155.43
mokkiijj-1,Cluster 3,0,222.30
mokkkfgf-1,Cluster 3,0,124.63
modlconf-1,Cluster 3,0,193.90
mokfdfna-1,Cluster 3,0,207.76
moklfcek-1,Cluster 3,0,43.80
mokbkgbk-1,Cluster 3,0,144.95
mokbknfe-1,Cluster 3,0,159.99
mokghmkb-1,Cluster 17,0,49.99
mokbolma-1,Cluster 5,0,148.11
mokenpog-1,Cluster 3,0,156.33
mokgmcni-1,Cluster 3,0,101.01
mokfdfjm-1,Cluster 3,0,192.50
mokfjkeb-1,Cluster 12,0,196.52
moklhkml-1,Cluster 3,0,85.98
moklpdnh-1,Cluster 3,0,78.84
mokgkjig-1,Cluster 3,0,81.78
mokhiggn-1,Cluster 3,0,95.01
mokbiple-1,Cluster 3,0,26.15
mokhkjme-1,Cluster 17,0,33.33
mokfgcnf-1,Cluster 3,0,118.94
mokgkpnc-1,Cluster 8,0,98.40
mokmeglj-1,Cluster 3,0,117.77
mokcdono-1,Cluster 3,0,109.23
mokhgdke-1,Cluster 3,0,108.78
mokmmdmi-1,Cluster 3,0,96.91
mojpblpi-1,Cluster 3,0,102.87
mojmkecg-1,Cluster 3,0,115.92
mojlbafc-1,Cluster 3,0,114.06
mohlicaj-1,Cluster 3,0,253.82
mojpcafb-1,Cluster 12,0,127.16
mojpmaen-1,Cluster 18,0,46.56
mojkmbmb-1,Cluster 19,0,91.04
mojnhbhg-1,Cluster 3,0,105.08
mojmmpho-1,Cluster 3,0,109.28
mojobpmh-1,Cluster 3,0,175.97
mohpnjbp-1,Cluster 3,0,58.39
mojnjnhj-1,Cluster 3,0,29.17
mojoefag-1,Cluster 18,0,190.51
mojnocoe-1,Cluster 3,0,160.67
mojnognc-1,Cluster 3,0,180.26
mojmjlfd-1,Cluster 3,0,92.80
mokagknb-1,Cluster 3,0,174.21
mojobngo-1,Cluster 3,0,111.54
mojoaaeb-1,Cluster 3,0,133.30
mojmllan-1,Cluster 3,0,138.95
mojpedcc-1,Cluster 3,0,124.63
mohljnoa-1,Cluster 3,0,221.22
mojnkljo-1,Cluster 3,0,115.19
mojnpkke-1,Cluster 3,0,62.36
mojpnlop-1,Cluster 3,0,139.44
mojmjicc-1,Cluster 3,0,154.52
mohlopec-1,Cluster 3,0,131.31
mojohmjo-1,Cluster 5,0,61.10
mojoeocd-1,Cluster 3,0,165.14
mojjdmfi-1,Cluster 3,0,193.77
mokbahln-1,Cluster 3,0,246.78
mojnadge-1,Cluster 3,0,208.49
mojonjci-1,Cluster 3,0,197.60
mojohiph-1,Cluster 3,0,122.37
mojpmife-1,Cluster 24,0,75.32
mojndldg-1,Cluster 12,0,105.80
mokabfah-1,Cluster 24,0,36.85
mohpccgm-1,Cluster 3,0,184.60
mohmlapc-1,Cluster 3,0,120.75
mohnmgng-1,Cluster 3,0,221.63
moklaaln-1,Cluster 3,0,188.26
mohpcdbe-1,Cluster 5,0,92.43
mohlepmf-1,Cluster 3,0,79.57
mojljbmj-1,Cluster 8,0,118.76
mohnpcjc-1,Cluster 1,0,191.82
mohoflkb-1,Cluster 12,0,114.79
mohoadpc-1,Cluster 3,0,267.82
mohldkok-1,Cluster 3,0,139.44
mohnbebf-1,Cluster 3,0,110.36
mohkonhd-1,Cluster 3,0,159.49
mohjjgeo-1,Cluster 3,0,197.33
mojjcaao-1,Cluster 3,0,148.43
mojkcifc-1,Cluster 3,0,111.27
mohmnfcn-1,Cluster 3,0,291.75
mohnagip-1,Cluster 1,0,206.41
mojkbhjc-1,Cluster 3,0,110.27
mojjbedb-1,Cluster 3,0,185.77
mojmeghi-1,Cluster 3,0,195.44
mohmaagd-1,Cluster 3,0,236.80
mohlemdl-1,Cluster 3,0,221.72
mojllepm-1,Cluster 5,0,102.19
mojlnnii-1,Cluster 17,0,77.40
mojkojfp-1,Cluster 3,0,137.86
mokabjjm-1,Cluster 19,0,69.31
mojkgddb-1,Cluster 3,0,141.07
mojmdeig-1,Cluster 17,0,99.80
mohjmcgo-1,Cluster 3,0,161.75
mokackhm-1,Cluster 3,0,122.24
mohldlgj-1,Cluster 8,0,217.52
mojmepbi-1,Cluster 3,0,263.44
mojpcbpg-1,Cluster 3,0,92.16
mojjanbl-1,Cluster 3,0,241.27
mojlbfke-1,Cluster 3,0,222.44
lcmefiic-1,Cluster 1,0,92.98
lcncbgef-1,Cluster 8,0,148.93
lcneable-1,Cluster 8,0,200.81
kpmdaeog-1,Cluster 5,0,134.43
kopifopn-1,Cluster 18,0,124.50
kopeklnn-1,Cluster 20,0,87.92
kopfajei-1,Cluster 20,0,118.40
kopigpoa-1,Cluster 5,0,104.76
kopdlgfj-1,Cluster 18,0,134.43
kopefbmh-1,Cluster 24,0,98.08
kopebjak-1,Cluster 18,0,35.99
kopgagbn-1,Cluster 18,0,126.80
koolhodg-1,Cluster 8,0,170.78
kopgfjno-1,Cluster 14,0,89.18
kopfplca-1,Cluster 14,0,100.34
kopggcop-1,Cluster 5,0,78.57
kopgicmo-1,Cluster 24,0,21.00
kopgikgd-1,Cluster 14,0,279.79
koogleim-1,Cluster 14,0,191.87
kophfnlg-1,Cluster 5,0,145.31
kopginga-1,Cluster 24,0,200.27
kopghcbg-1,Cluster 14,0,181.21
lcpkpeap-1,Cluster 12,0,169.56
lcncpmkn-1,Cluster 8,0,230.39
koolekdf-1,Cluster 1,0,174.85
koolbogf-1,Cluster 20,0,85.26
kookplmg-1,Cluster 13,0,171.55
kookphmc-1,Cluster 18,0,89.91
kookpbfm-1,Cluster 14,0,226.73
koogkffm-1,Cluster 20,0,120.30
kookhpdg-1,Cluster 20,0,166.18
koogjlia-1,Cluster 20,0,198.19
lcpklnda-1,Cluster 8,0,157.32
koolobkm-1,Cluster 8,0,87.47
koomadkc-1,Cluster 11,0,138.13
kopgabfp-1,Cluster 14,0,233.19
kopfkbkb-1,Cluster 20,0,57.39
lcplacni-1,Cluster 5,0,114.88
lcplcgde-1,Cluster 25,0,137.50
kopglhfo-1,Cluster 24,0,89.91
kophnpdc-1,Cluster 15,0,219.46
kopcjhhl-1,Cluster 11,0,97.99
kopdefli-1,Cluster 11,0,99.43
kopcakgg-1,Cluster 15,0,205.14
kopbnlap-1,Cluster 8,0,317.99
lcncamnl-1,Cluster 8,0,235.22
kopcgabp-1,Cluster 5,0,243.21
kpmdaook-1,Cluster 15,0,179.99
kopamfnb-1,Cluster 13,0,185.10
lcncapmo-1,Cluster 24,0,116.14
kopbaoea-1,Cluster 13,0,172.72
koolhafh-1,Cluster 8,0,216.39
koooobol-1,Cluster 8,0,233.23
lcncmmbk-1,Cluster 15,0,92.39
kophligk-1,Cluster 8,0,223.48
kophgpgl-1,Cluster 8,0,247.68
kophmfjm-1,Cluster 5,0,99.03
lcncmbdg-1,Cluster 8,0,177.87
kopaphai-1,Cluster 11,0,84.71
kopiapag-1,Cluster 5,0,258.70
kopapajm-1,Cluster 8,0,175.93
kopilpbo-1,Cluster 11,0,74.91
koolnopo-1,Cluster 18,0,119.48
kophmilm-1,Cluster 12,0,168.03
kopfikom-1,Cluster 14,0,173.63
kopfchmp-1,Cluster 18,0,186.41
koomebih-1,Cluster 11,0,129.51
lcnehcmo-1,Cluster 8,0,133.80
koolmocp-1,Cluster 18,0,115.83
koomjphn-1,Cluster 11,0,101.10
kopfgipp-1,Cluster 14,0,77.58
kopdpcga-1,Cluster 8,0,157.28
kooljpid-1,Cluster 15,0,150.73
kopiepde-1,Cluster 20,0,163.51
kopdikbi-1,Cluster 15,0,258.11
kopeodef-1,Cluster 1,0,160.03
lcmbemki-1,Cluster 15,0,211.87
lcpkfglh-1,Cluster 20,0,129.55
lcpmpjli-1,Cluster 20,0,148.02
lcpmpgin-1,Cluster 20,0,138.72
lcplbofd-1,Cluster 8,0,200.49
lcpjojep-1,Cluster 11,0,117.45
lcpkenkk-1,Cluster 14,0,267.37
lcpndjgm-1,Cluster 20,0,185.91
lcpmpflb-1,Cluster 8,0,173.22
lcpkinad-1,Cluster 20,0,101.15
lcplbkpe-1,Cluster 8,0,297.76
lcpmpbnb-1,Cluster 8,0,209.21
lcplcgkp-1,Cluster 14,0,304.94
lcmbfefg-1,Cluster 15,0,208.35
lcpkcmde-1,Cluster 8,0,255.81
lcpknnbj-1,Cluster 9,0,204.74
lcpkonio-1,Cluster 8,0,177.87
lcnbcoml-1,Cluster 8,0,117.86
lcncohgn-1,Cluster 5,0,147.44
lcnhegep-1,Cluster 18,0,213.95
lcngfdgj-1,Cluster 8,0,320.97
lcnbgdlm-1,Cluster 18,0,110.45
lcnbckhm-1,Cluster 18,0,137.23
lcnbknfh-1,Cluster 4,0,173.04
lcnhabpl-1,Cluster 15,0,159.58
lcngioeb-1,Cluster 11,0,106.84
lcpminfm-1,Cluster 5,0,105.62
lcnfpbnc-1,Cluster 5,0,218.83
lcnnljma-1,Cluster 8,0,155.02
lcnnilln-1,Cluster 2,0,231.56
lcnndnod-1,Cluster 2,0,110.45
lcnhjnbc-1,Cluster 11,0,142.02
lcnfdddb-1,Cluster 15,0,224.34
lcnnobdi-1,Cluster 2,0,225.78
lcmbkinj-1,Cluster 8,0,167.03
lcmbinpn-1,Cluster 8,0,243.80
lcnmlbel-1,Cluster 2,0,267.37
lcnfgdpi-1,Cluster 4,0,202.25
lcngdnlm-1,Cluster 1,0,216.66
lcpmpbpb-1,Cluster 5,0,204.96
lcngmghk-1,Cluster 11,0,125.17
lcmbaclg-1,Cluster 18,0,80.97
lcnojaja-1,Cluster 5,0,234.95
lcmbalfo-1,Cluster 5,0,189.43
lcnfkokd-1,Cluster 5,0,136.69
lcnhnpia-1,Cluster 8,0,254.55
lcpljpcn-1,Cluster 8,0,243.35
lcplohen-1,Cluster 1,0,237.48
lcnffdal-1,Cluster 8,0,252.06
lcnemgma-1,Cluster 5,0,127.07
lcnohdde-1,Cluster 8,0,136.10
lcmaonjh-1,Cluster 1,0,227.99
lcmbdcmb-1,Cluster 5,0,160.62
ldaeheoe-1,Cluster 8,0,346.08
ldaeekke-1,Cluster 8,0,224.52
ldafeodi-1,Cluster 5,0,150.46
ldafedko-1,Cluster 24,0,87.96
ldaejojp-1,Cluster 20,0,137.95
ldafkain-1,Cluster 14,0,242.31
ldaejnpj-1,Cluster 14,0,208.85
ldagbceo-1,Cluster 20,0,262.09
ldafbael-1,Cluster 14,0,50.21
ldafkphg-1,Cluster 14,0,293.56
ldagahja-1,Cluster 12,0,144.09
ldafnbhf-1,Cluster 14,0,182.25
ldafjknb-1,Cluster 20,0,116.05
lcobbnck-1,Cluster 10,0,186.04
lcnidhen-1,Cluster 15,0,152.00
lcnhpbnd-1,Cluster 11,0,145.22
lcnhnghl-1,Cluster 15,0,88.82
lcnahdcl-1,Cluster 11,0,75.68
lcnmfbim-1,Cluster 13,0,195.80
lcnaklji-1,Cluster 15,0,197.83
lcnmjjod-1,Cluster 2,0,163.92
lcnlbpfh-1,Cluster 13,0,167.98
lcoahioh-1,Cluster 5,0,191.60
lcnainpn-1,Cluster 2,0,153.62
lcnkojko-1,Cluster 13,0,148.29
lcobijno-1,Cluster 8,0,212.91
lcoamahf-1,Cluster 8,0,95.82
lcmolmco-1,Cluster 12,0,124.09
lcmoomip-1,Cluster 24,0,142.51
lcnadlph-1,Cluster 20,0,91.58
lcnaflnn-1,Cluster 11,0,31.65
lcnaeaid-1,Cluster 20,0,84.49
lcmpcepk-1,Cluster 14,0,140.71
lcneicjg-1,Cluster 14,0,104.40
lcmpchmm-1,Cluster 8,0,206.73
lcmanoai-1,Cluster 1,0,294.01
lcnfepgn-1,Cluster 14,0,247.91
lcmolmeb-1,Cluster 8,0,125.26
lcmpicle-1,Cluster 8,0,235.94
lcmboehe-1,Cluster 8,0,184.69
ldaeamna-1,Cluster 5,0,173.99
lcmcambi-1,Cluster 12,0,248.90
ldaeegch-1,Cluster 12,0,126.26
ldadphkg-1,Cluster 8,0,136.60
lcmbpbnk-1,Cluster 18,0,195.89
lcmbmfdg-1,Cluster 8,0,222.35
lcmbnefm-1,Cluster 5,0,195.93
ldafghoj-1,Cluster 12,0,232.01
ldaffoal-1,Cluster 8,0,130.55
lcpjkgod-1,Cluster 14,0,85.35
lcphdfff-1,Cluster 14,0,126.44
lcpjnfli-1,Cluster 14,0,170.51
ldabfica-1,Cluster 14,0,169.74
ldacpagm-1,Cluster 14,0,91.22
lcpijmha-1,Cluster 14,0,64.84
lcpgifpp-1,Cluster 8,0,326.30
lcmnacfg-1,Cluster 8,0,215.35
lcmaoekm-1,Cluster 5,0,146.94
lcmmhobg-1,Cluster 4,0,204.15
ldacgcak-1,Cluster 8,0,182.07
lcmncihl-1,Cluster 2,0,177.92
ldabdpop-1,Cluster 18,0,152.94
lcmmgidd-1,Cluster 8,0,178.91
lcmjpdin-1,Cluster 12,0,164.82
lcmadeam-1,Cluster 12,0,207.04
lcmmflaa-1,Cluster 8,0,110.05
lcmclboa-1,Cluster 18,0,187.40
lcmdanoi-1,Cluster 18,0,87.42
lcpifecc-1,Cluster 11,0,100.74
lcmcljlg-1,Cluster 2,0,294.33
lcmkfhad-1,Cluster 12,0,240.95
lcmaepnk-1,Cluster 3,0,226.87
lcphlign-1,Cluster 14,0,101.38
lcmmpaic-1,Cluster 8,0,140.98
lcphplam-1,Cluster 14,0,135.92
lcmnhche-1,Cluster 2,0,221.63
lccmeinf-1,Cluster 8,0,188.53
lcpibgaa-1,Cluster 14,0,106.66
lcmmpjpm-1,Cluster 8,0,340.84
lcmmfpkj-1,Cluster 1,0,256.17
lcphjpjf-1,Cluster 12,0,141.11
lcpijhcm-1,Cluster 14,0,195.71
lcpjjnnj-1,Cluster 20,0,60.96
ldabmlha-1,Cluster 14,0,111.94
lcpgjmae-1,Cluster 14,0,160.35
lcpjkmjh-1,Cluster 14,0,130.82
ldabbobl-1,Cluster 18,0,116.86
lcpjelip-1,Cluster 14,0,35.13
lcpjggaa-1,Cluster 8,0,228.36
lcpgpkhm-1,Cluster 18,0,34.05
lcphgdhj-1,Cluster 10,0,109.32
lcohobol-1,Cluster 3,0,216.89
kpclgokd-1,Cluster 3,0,242.17
