#Selection name: 4s2M_F3
#Area (µm^2): 34210131.15
Cell ID,Cluster,Transcripts,Area (µm^2)
momhkjbn-1,Cluster 2,0,315.15
momhecfa-1,Cluster 8,0,158.95
mongpceg-1,Cluster 9,0,180.63
momhmopc-1,Cluster 5,0,216.61
momhiejh-1,Cluster 1,0,150.64
mongpecd-1,Cluster 4,0,210.25
momhnhgl-1,Cluster 16,0,151.77
monecpnf-1,Cluster 2,0,212.01
momciand-1,Cluster 7,0,166.72
momclcgp-1,Cluster 1,0,115.28
momcpooe-1,Cluster 10,0,215.62
momgflmo-1,Cluster 5,0,172.50
momhccme-1,Cluster 23,0,138.13
nghdknfg-1,Cluster 10,0,205.37
nkookncn-1,Cluster 16,0,148.65
nghdjpok-1,Cluster 5,0,173.90
mongkdfi-1,Cluster 9,0,246.60
nghaafoh-1,Cluster 6,0,162.20
momgoinh-1,Cluster 6,0,94.47
momdbild-1,Cluster 10,0,176.11
nggppddm-1,Cluster 10,0,202.93
nkoommoj-1,Cluster 5,0,91.22
nkpbminc-1,Cluster 7,0,220.68
momgccja-1,Cluster 4,0,154.71
momchokl-1,Cluster 1,0,222.98
nggpnipo-1,Cluster 9,0,242.53
momcfcgp-1,Cluster 9,0,254.82
mombnjli-1,Cluster 9,0,195.62
momgflml-1,Cluster 18,0,293.79
nkmgpjdi-1,Cluster 3,0,240.59
momfjdaf-1,Cluster 9,0,174.89
monbbgkn-1,Cluster 2,0,129.60
nggpkibn-1,Cluster 6,0,231.06
momfjidi-1,Cluster 7,0,125.31
ngicpedm-1,Cluster 10,0,249.17
momigndf-1,Cluster 9,0,177.28
hkiolhof-1,Cluster 9,0,254.64
momnconc-1,Cluster 2,0,403.88
momnafck-1,Cluster 7,0,316.05
momoegfc-1,Cluster 11,0,161.16
nkmgffag-1,Cluster 7,0,125.76
ngiakcpk-1,Cluster 1,0,81.78
nggpeocg-1,Cluster 4,0,245.02
ngiaikpk-1,Cluster 1,0,187.76
momfeagb-1,Cluster 7,0,179.27
momfeflb-1,Cluster 2,0,224.65
momeoban-1,Cluster 9,0,236.21
monbchdl-1,Cluster 7,0,115.92
nkmgoogc-1,Cluster 7,0,129.96
momfcjjf-1,Cluster 5,0,171.32
momilmfm-1,Cluster 2,0,251.25
momideec-1,Cluster 10,0,200.40
nkmgpcam-1,Cluster 19,0,419.10
momiahmf-1,Cluster 1,0,138.13
momhpaef-1,Cluster 4,0,158.27
momogdnm-1,Cluster 7,0,102.41
mommomea-1,Cluster 9,0,229.98
momnafim-1,Cluster 2,0,193.13
momnnamf-1,Cluster 4,0,225.87
monaehho-1,Cluster 10,0,264.21
monafeif-1,Cluster 5,0,122.10
nkmgjckd-1,Cluster 5,0,222.76
nkmgnhbl-1,Cluster 4,0,159.94
momoifjk-1,Cluster 7,0,135.02
momfdbme-1,Cluster 16,0,100.34
monagknp-1,Cluster 2,0,408.03
momejcid-1,Cluster 4,0,135.33
monaolhf-1,Cluster 4,0,233.46
momnffak-1,Cluster 7,0,101.83
momnnhln-1,Cluster 9,0,193.99
momfgmlj-1,Cluster 5,0,246.51
momgaggo-1,Cluster 2,0,289.77
nggpfjbe-1,Cluster 10,0,237.25
momphigi-1,Cluster 5,0,257.57
momppfio-1,Cluster 2,0,362.92
mompdnfa-1,Cluster 9,0,223.98
nkmfoecl-1,Cluster 5,0,187.08
nghbeeng-1,Cluster 5,0,205.33
mpddcjie-1,Cluster 18,0,85.44
mpdlokpn-1,Cluster 9,0,174.48
mpdljjef-1,Cluster 5,0,167.12
mpdlondb-1,Cluster 1,0,142.74
mpbcncah-1,Cluster 9,0,181.62
mpbcjahf-1,Cluster 9,0,81.06
mpbhegkp-1,Cluster 5,0,152.13
mpblenmb-1,Cluster 1,0,189.97
mpdhmnjb-1,Cluster 16,0,172.45
mpbeogac-1,Cluster 9,0,200.99
mpbkmcpe-1,Cluster 16,0,285.39
mpbkmfmm-1,Cluster 8,0,194.62
mpdicobl-1,Cluster 1,0,84.71
mpbkjgci-1,Cluster 3,0,235.04
mpbgojma-1,Cluster 16,0,140.39
mpbckkag-1,Cluster 3,0,299.02
mpdibklj-1,Cluster 10,0,139.98
mpbklaic-1,Cluster 9,0,237.07
mpdicaed-1,Cluster 1,0,24.75
mpdmilef-1,Cluster 5,0,348.06
mpdhonpa-1,Cluster 2,0,239.06
mpbdkmih-1,Cluster 9,0,209.30
mpbhjmji-1,Cluster 9,0,201.31
mpdmiode-1,Cluster 3,0,250.35
mpdibnkf-1,Cluster 4,0,142.11
mpblchef-1,Cluster 23,0,222.30
mpdjhjob-1,Cluster 10,0,193.58
mpbldbcn-1,Cluster 10,0,307.47
mpbhhihp-1,Cluster 3,0,255.95
mpdkmkfe-1,Cluster 18,0,108.65
mpdkkpfm-1,Cluster 10,0,203.61
mpdkclep-1,Cluster 16,0,309.00
mpdjbioj-1,Cluster 3,0,234.27
mpdkmpfi-1,Cluster 16,0,218.92
mpdiecme-1,Cluster 6,0,114.25
mpdkpdfe-1,Cluster 9,0,214.58
mpdinclc-1,Cluster 6,0,155.16
mpbelemf-1,Cluster 18,0,194.53
mpbhfidi-1,Cluster 16,0,82.27
mpdgpphd-1,Cluster 4,0,224.34
mpdjcgeo-1,Cluster 4,0,177.96
mpdgneig-1,Cluster 3,0,168.79
mpdjacbl-1,Cluster 10,0,244.02
mpdiigpi-1,Cluster 5,0,210.79
mpbhfcoh-1,Cluster 6,0,146.17
mpdgkofc-1,Cluster 12,0,218.87
mookgpkf-1,Cluster 1,0,228.49
mpdjofhh-1,Cluster 9,0,229.57
mpdgmabh-1,Cluster 1,0,159.72
mpdjbmle-1,Cluster 11,0,320.38
mooenlag-1,Cluster 9,0,123.68
mookekll-1,Cluster 18,0,144.36
mpbgikao-1,Cluster 9,0,213.14
mpbdmpgo-1,Cluster 18,0,81.55
mpbeajnn-1,Cluster 18,0,157.41
mpddchcj-1,Cluster 23,0,206.54
mpbmklld-1,Cluster 10,0,219.19
mpbjalod-1,Cluster 9,0,204.29
mpbippie-1,Cluster 8,0,111.54
mpbifbpm-1,Cluster 14,0,84.08
mpbjaibn-1,Cluster 2,0,319.48
mpbmjnfn-1,Cluster 9,0,334.83
mpbjfcan-1,Cluster 8,0,75.91
mpbjahmb-1,Cluster 11,0,235.13
mpdmclne-1,Cluster 9,0,226.77
mpbgmdag-1,Cluster 9,0,169.16
mpbfjiad-1,Cluster 9,0,278.34
mpbkmajj-1,Cluster 5,0,243.75
mpdcpecj-1,Cluster 17,0,332.44
mpbkheob-1,Cluster 1,0,199.27
mpbigaec-1,Cluster 8,0,109.05
mpdnfnae-1,Cluster 3,0,272.83
mpbhkefo-1,Cluster 11,0,100.92
mpdldlom-1,Cluster 3,0,230.07
mpbfhlgk-1,Cluster 9,0,309.32
mpbfkcoh-1,Cluster 6,0,238.70
mpbmihhh-1,Cluster 5,0,255.04
mpdnbncj-1,Cluster 4,0,142.69
mpdncodd-1,Cluster 3,0,357.91
mpbjciii-1,Cluster 8,0,126.57
mpdmmdok-1,Cluster 6,0,223.93
mpdcopaa-1,Cluster 17,0,161.25
mpdcokkn-1,Cluster 12,0,148.56
mpdcpjmg-1,Cluster 6,0,183.79
mpdlalle-1,Cluster 10,0,90.54
mpbmifbb-1,Cluster 9,0,184.46
mpdmhjil-1,Cluster 8,0,79.25
mpdlaoma-1,Cluster 6,0,182.66
mpdmaeip-1,Cluster 9,0,282.86
mpdneabe-1,Cluster 16,0,256.31
mpdmifec-1,Cluster 8,0,144.27
mpbelnbc-1,Cluster 9,0,145.76
mpdlnmfo-1,Cluster 4,0,141.16
mpbkliea-1,Cluster 1,0,209.89
mpdneipj-1,Cluster 18,0,196.84
mpbhenho-1,Cluster 11,0,183.11
mpbkldee-1,Cluster 7,0,101.38
mpdlngbk-1,Cluster 1,0,151.63
mpbhkdke-1,Cluster 9,0,191.46
mpbeocmk-1,Cluster 9,0,43.85
mpbddnom-1,Cluster 9,0,183.61
momjbida-1,Cluster 2,0,248.00
hkghpccf-1,Cluster 16,0,146.17
molnkfmd-1,Cluster 16,0,318.98
mpdflpko-1,Cluster 9,0,292.70
hkioieek-1,Cluster 9,0,176.79
mpdfflmm-1,Cluster 8,0,166.99
mpdfeicp-1,Cluster 10,0,148.20
momdoeic-1,Cluster 4,0,181.93
mollbaip-1,Cluster 2,0,178.68
momfjefm-1,Cluster 9,0,232.19
hkinmbcc-1,Cluster 2,0,445.65
mpdemfle-1,Cluster 4,0,135.51
molkcnil-1,Cluster 11,0,312.26
mpdhmlje-1,Cluster 9,0,105.85
molljjjf-1,Cluster 2,0,236.66
mollnaea-1,Cluster 2,0,297.76
moljokmp-1,Cluster 9,0,264.75
mollohkc-1,Cluster 5,0,137.05
hkinpfnf-1,Cluster 5,0,241.50
hkioaoff-1,Cluster 4,0,216.61
mollajek-1,Cluster 7,0,120.03
mpdhicpj-1,Cluster 1,0,243.53
mpdfdheb-1,Cluster 18,0,152.90
hkioabne-1,Cluster 6,0,218.74
momjgcil-1,Cluster 2,0,212.19
momedbbf-1,Cluster 4,0,306.84
momjefib-1,Cluster 7,0,174.08
mollolkd-1,Cluster 3,0,208.26
momdnifj-1,Cluster 2,0,232.46
mpdlapam-1,Cluster 9,0,230.97
mollffca-1,Cluster 6,0,181.30
molkdbcl-1,Cluster 6,0,229.21
momjebjg-1,Cluster 7,0,147.03
momeepco-1,Cluster 4,0,169.11
hkinpiob-1,Cluster 9,0,194.53
momdopip-1,Cluster 7,0,197.51
mpdhkhpi-1,Cluster 18,0,214.18
momfjoej-1,Cluster 9,0,232.60
monbafdk-1,Cluster 5,0,230.66
molmhicb-1,Cluster 10,0,129.55
momfiggp-1,Cluster 9,0,209.93
momefmjh-1,Cluster 6,0,199.14
mpdfbojl-1,Cluster 17,0,496.67
mollakhi-1,Cluster 16,0,313.34
hkiolgdf-1,Cluster 9,0,214.63
momeibmh-1,Cluster 2,0,225.28
momnmppi-1,Cluster 5,0,142.38
momehofm-1,Cluster 9,0,195.12
mpdgghkl-1,Cluster 1,0,213.91
mompbbpm-1,Cluster 2,0,367.30
mpdgibij-1,Cluster 4,0,96.09
mpddancg-1,Cluster 10,0,61.91
mpdbmhca-1,Cluster 10,0,100.88
hkfldlll-1,Cluster 7,0,130.46
hkghjigh-1,Cluster 10,0,157.14
hkfljlgg-1,Cluster 2,0,245.02
mpdbojpf-1,Cluster 9,0,240.19
mpdbjchd-1,Cluster 10,0,190.02
mpdcikcg-1,Cluster 23,0,202.57
mpdegebk-1,Cluster 10,0,165.72
molkghjd-1,Cluster 6,0,183.20
moljibdh-1,Cluster 7,0,190.38
hkghjkjm-1,Cluster 9,0,292.97
hkghofpm-1,Cluster 16,0,237.34
mpdcdnka-1,Cluster 9,0,191.51
mpdcjlla-1,Cluster 10,0,82.23
hkfklhgf-1,Cluster 8,0,170.51
molimjnk-1,Cluster 5,0,225.01
mpdeeljh-1,Cluster 16,0,209.30
hkfkkbeo-1,Cluster 18,0,203.38
hkfkcmdf-1,Cluster 16,0,202.80
mpdcghpb-1,Cluster 10,0,93.43
mpdchaoo-1,Cluster 10,0,181.08
hkghkegp-1,Cluster 5,0,161.89
momiobkb-1,Cluster 9,0,240.82
molmmdee-1,Cluster 9,0,222.85
molnenba-1,Cluster 2,0,250.53
moljijim-1,Cluster 7,0,45.47
molkogpj-1,Cluster 2,0,274.10
moljjmak-1,Cluster 9,0,229.57
moljfiik-1,Cluster 2,0,192.68
mollaafa-1,Cluster 9,0,204.74
molkjblb-1,Cluster 2,0,208.85
mpdcgbnk-1,Cluster 1,0,99.21
molmmkme-1,Cluster 3,0,268.45
momjgjhf-1,Cluster 9,0,182.93
hkghphdo-1,Cluster 1,0,154.07
mpdehfla-1,Cluster 23,0,306.39
momjjdha-1,Cluster 18,0,259.92
mpdgaben-1,Cluster 7,0,147.12
hkgifcke-1,Cluster 8,0,198.37
molnkdnb-1,Cluster 4,0,210.56
hkgibkjd-1,Cluster 1,0,144.41
moljofnk-1,Cluster 2,0,369.87
mpdgehjo-1,Cluster 7,0,151.14
molnnall-1,Cluster 4,0,234.54
mpdkpelm-1,Cluster 23,0,270.53
molnnhcl-1,Cluster 5,0,298.98
momjiefa-1,Cluster 4,0,214.36
mpdelmbg-1,Cluster 4,0,221.67
nkpdglim-1,Cluster 5,0,317.95
nkjdboea-1,Cluster 11,0,271.25
nkliclme-1,Cluster 1,0,177.19
nklhkjge-1,Cluster 8,0,49.90
nlabigkj-1,Cluster 10,0,242.58
nlabbefb-1,Cluster 4,0,207.31
nlackmmj-1,Cluster 18,0,204.24
nknhifno-1,Cluster 6,0,162.97
nknecock-1,Cluster 3,0,113.34
nknhgmii-1,Cluster 4,0,170.96
nknhejcm-1,Cluster 6,0,133.12
nklhabio-1,Cluster 11,0,157.37
nknadphc-1,Cluster 18,0,235.81
nkogngme-1,Cluster 4,0,221.67
nkohaanh-1,Cluster 8,0,190.24
nlabeifg-1,Cluster 16,0,114.47
nkkmdbkb-1,Cluster 4,0,148.61
nkohbagc-1,Cluster 10,0,190.79
nkocdejj-1,Cluster 5,0,87.02
nkocegha-1,Cluster 5,0,69.68
nkocbbno-1,Cluster 4,0,191.01
nlacpcoh-1,Cluster 11,0,321.02
nlabcahn-1,Cluster 8,0,154.43
nkoccjja-1,Cluster 4,0,70.04
nlacjpbh-1,Cluster 9,0,215.31
nkodglhj-1,Cluster 11,0,443.66
nkodalle-1,Cluster 9,0,112.26
nkobiifn-1,Cluster 7,0,73.06
nkocahkc-1,Cluster 11,0,293.47
nlabahoj-1,Cluster 13,0,323.45
nknnlepi-1,Cluster 9,0,274.46
nlacoapb-1,Cluster 18,0,150.78
nknfpdei-1,Cluster 3,0,325.31
nkobipdk-1,Cluster 16,0,306.93
nlacgacm-1,Cluster 8,0,149.11
nlaciijb-1,Cluster 18,0,82.95
nknghonf-1,Cluster 9,0,266.06
nkobppfi-1,Cluster 5,0,238.56
nkocoeia-1,Cluster 9,0,182.43
nkngdfjo-1,Cluster 9,0,107.25
nkklnjnb-1,Cluster 4,0,142.24
nkkmfdig-1,Cluster 11,0,417.33
nkkljhbp-1,Cluster 9,0,232.92
nknphngg-1,Cluster 18,0,250.26
nkodgdhi-1,Cluster 11,0,316.59
nknohjkp-1,Cluster 4,0,191.64
nkocnoka-1,Cluster 4,0,149.51
nlacocfj-1,Cluster 5,0,264.44
nkodhiha-1,Cluster 11,0,379.36
nkocgncb-1,Cluster 9,0,150.73
nkocknbd-1,Cluster 11,0,223.61
nkobobpk-1,Cluster 2,0,223.84
nkocgmbd-1,Cluster 18,0,161.57
nkoeljbd-1,Cluster 16,0,128.79
nkoeogia-1,Cluster 9,0,287.33
nknidcel-1,Cluster 16,0,109.87
nlagagmh-1,Cluster 9,0,57.30
nknajjjg-1,Cluster 13,0,477.75
nlagbpho-1,Cluster 13,0,228.17
nknajhoo-1,Cluster 11,0,309.09
nknadfog-1,Cluster 11,0,162.43
nknilgfg-1,Cluster 13,0,362.70
nkneiceo-1,Cluster 2,0,275.50
nknekfae-1,Cluster 6,0,208.26
nkndpgdi-1,Cluster 5,0,90.27
nklhbmnl-1,Cluster 4,0,203.61
nlahgbed-1,Cluster 18,0,138.49
nkmpppag-1,Cluster 5,0,223.07
nkmpjeoi-1,Cluster 11,0,472.29
nknakiog-1,Cluster 13,0,376.42
nlafpfcd-1,Cluster 11,0,611.96
nknindfn-1,Cluster 3,0,261.32
nknagndi-1,Cluster 3,0,270.08
nlahbbkd-1,Cluster 9,0,299.30
nknihdni-1,Cluster 4,0,169.16
nknebbkb-1,Cluster 11,0,310.77
nknihdag-1,Cluster 8,0,91.62
nkndkmkp-1,Cluster 5,0,210.74
nklhfhlf-1,Cluster 18,0,102.23
nkogjoei-1,Cluster 13,0,223.25
nknehfcg-1,Cluster 14,0,269.22
nkofdeli-1,Cluster 8,0,148.52
nlagfigf-1,Cluster 9,0,326.84
nkofhnfg-1,Cluster 6,0,122.64
nkogjddo-1,Cluster 11,0,337.23
nkoggnpk-1,Cluster 5,0,134.25
nlagkkbh-1,Cluster 5,0,115.01
nknahblh-1,Cluster 5,0,209.71
nkogkghp-1,Cluster 13,0,73.47
nkngocge-1,Cluster 4,0,218.65
nkoepbki-1,Cluster 5,0,224.47
nknakimj-1,Cluster 5,0,205.82
nklgolhp-1,Cluster 11,0,418.60
nlagnkpj-1,Cluster 11,0,207.45
nkohimfb-1,Cluster 18,0,214.76
nkohjdpi-1,Cluster 4,0,72.75
nkofihmd-1,Cluster 3,0,232.15
nkohbjpd-1,Cluster 18,0,285.34
nlahehnb-1,Cluster 9,0,216.43
nlahdple-1,Cluster 11,0,308.24
nlagdcmp-1,Cluster 10,0,120.75
nknhaapj-1,Cluster 8,0,142.02
nknajlfj-1,Cluster 11,0,287.24
nknaehja-1,Cluster 3,0,279.79
nkngnjkl-1,Cluster 13,0,121.29
nkkdbnik-1,Cluster 7,0,138.40
nklgoojj-1,Cluster 14,0,63.26
nklgpjed-1,Cluster 14,0,94.38
nklgfkmj-1,Cluster 9,0,289.77
nkkcpgkp-1,Cluster 11,0,327.25
nkkgccpc-1,Cluster 9,0,141.16
nkkgengg-1,Cluster 8,0,173.63
nkkggjfl-1,Cluster 4,0,114.70
nkkklfjd-1,Cluster 11,0,332.85
nkkhbnop-1,Cluster 12,0,131.54
nkkghaaf-1,Cluster 9,0,77.98
nkkgpoae-1,Cluster 5,0,184.28
nkkgohdm-1,Cluster 18,0,169.74
nkkkcefd-1,Cluster 8,0,181.26
nkjdpbdn-1,Cluster 7,0,75.91
nkkgjifa-1,Cluster 3,0,274.05
nkjeghcl-1,Cluster 11,0,210.79
nkjdjmpd-1,Cluster 5,0,79.88
nkkhcfkh-1,Cluster 9,0,183.74
nkkgjkdd-1,Cluster 9,0,231.38
nkkjhdmp-1,Cluster 7,0,134.66
nkkcmnde-1,Cluster 2,0,295.59
nkjecjjh-1,Cluster 23,0,192.73
nkkkppdn-1,Cluster 5,0,54.86
nkjdnfdb-1,Cluster 16,0,159.58
nkkkfgap-1,Cluster 9,0,225.24
nkkmgefb-1,Cluster 16,0,117.41
nkkmhjkf-1,Cluster 9,0,90.67
nkjdiamb-1,Cluster 11,0,212.46
nkkgmlci-1,Cluster 6,0,187.62
nkkknmoc-1,Cluster 9,0,250.57
nkknhbla-1,Cluster 9,0,96.54
nkkgnapn-1,Cluster 5,0,265.56
nkkgocin-1,Cluster 9,0,169.11
nkknanfi-1,Cluster 9,0,160.98
nkjdapnp-1,Cluster 13,0,93.61
nkjdnnao-1,Cluster 11,0,243.03
nkjdjkan-1,Cluster 5,0,116.86
nkkknhdc-1,Cluster 5,0,84.49
nkklfhma-1,Cluster 5,0,232.06
nkkmgddk-1,Cluster 6,0,54.23
nkkmijje-1,Cluster 10,0,136.37
nkkmmicc-1,Cluster 9,0,163.19
nkknehch-1,Cluster 4,0,162.70
nkjahlme-1,Cluster 11,0,116.77
nkjecpaa-1,Cluster 3,0,185.59
nkkjcgml-1,Cluster 5,0,246.69
nkkkaknk-1,Cluster 7,0,116.59
nkkipibc-1,Cluster 10,0,190.65
nkknjmbn-1,Cluster 9,0,44.93
nkjdjfeh-1,Cluster 5,0,66.65
nkkdjlpa-1,Cluster 5,0,279.29
nlagojil-1,Cluster 4,0,195.12
nklgmpbh-1,Cluster 4,0,142.06
nkllckme-1,Cluster 18,0,202.16
nklmogll-1,Cluster 6,0,172.90
nklnbmid-1,Cluster 9,0,211.74
nklhfcjj-1,Cluster 18,0,91.80
nklbakkh-1,Cluster 9,0,228.45
nkkcljje-1,Cluster 5,0,184.87
nklnbkhp-1,Cluster 18,0,138.22
nklbamhc-1,Cluster 18,0,172.72
nklkdold-1,Cluster 11,0,274.19
nklmpfhb-1,Cluster 18,0,55.81
nklkencp-1,Cluster 4,0,176.29
nklmbijk-1,Cluster 4,0,214.72
nklceiik-1,Cluster 8,0,197.15
nkllkpif-1,Cluster 9,0,198.60
nlahadmk-1,Cluster 8,0,165.45
nkllkabp-1,Cluster 9,0,131.59
nklmkfad-1,Cluster 6,0,233.68
nklkibib-1,Cluster 5,0,119.57
nklmemdl-1,Cluster 8,0,113.34
nklmofei-1,Cluster 4,0,34.68
nklmdddk-1,Cluster 8,0,135.69
nlagpoho-1,Cluster 8,0,74.91
nklmclib-1,Cluster 4,0,23.44
nklhibff-1,Cluster 4,0,152.67
nkkdkcoo-1,Cluster 5,0,74.55
nklkkhak-1,Cluster 18,0,237.52
nklibmgb-1,Cluster 4,0,61.95
nklbppoi-1,Cluster 9,0,238.79
nklhkmnm-1,Cluster 8,0,125.13
nklhfbkb-1,Cluster 4,0,331.49
nkkdjhhn-1,Cluster 5,0,108.92
nkkddlim-1,Cluster 4,0,124.86
nkljieon-1,Cluster 4,0,200.63
nklggobl-1,Cluster 9,0,237.12
nklmnfig-1,Cluster 4,0,120.70
nkljkbla-1,Cluster 3,0,183.56
nklgfkjf-1,Cluster 9,0,182.43
nkllddkn-1,Cluster 9,0,141.66
nklmamnd-1,Cluster 4,0,113.07
nkkcmbko-1,Cluster 11,0,403.83
nlahbnle-1,Cluster 5,0,395.79
nkkdiecn-1,Cluster 11,0,326.39
nlahajno-1,Cluster 8,0,187.67
nlagnpjh-1,Cluster 5,0,256.85
nklgmhhe-1,Cluster 9,0,235.99
nklglhof-1,Cluster 11,0,223.61
nkphbfag-1,Cluster 4,0,149.51
nlafibcn-1,Cluster 13,0,187.76
nkokgfff-1,Cluster 13,0,135.83
nkomekdj-1,Cluster 4,0,57.66
nlaeggce-1,Cluster 13,0,67.82
nlafaenb-1,Cluster 2,0,195.98
nkmpcekg-1,Cluster 9,0,172.59
nkolciah-1,Cluster 9,0,147.12
nkmmnmbn-1,Cluster 5,0,245.38
nlafgbcf-1,Cluster 7,0,40.73
nlaenhbo-1,Cluster 5,0,237.70
nlaekheb-1,Cluster 6,0,149.69
nkokdjbf-1,Cluster 5,0,217.65
nlaeghnl-1,Cluster 5,0,124.22
nkomhhpd-1,Cluster 4,0,120.97
nlaalmge-1,Cluster 9,0,191.96
nkpoocej-1,Cluster 3,0,311.31
nlaadhon-1,Cluster 3,0,198.15
nkpopcip-1,Cluster 5,0,100.02
nkoleifj-1,Cluster 4,0,99.84
nkpofpog-1,Cluster 9,0,216.07
nkpojmpj-1,Cluster 7,0,123.10
nkmpanpf-1,Cluster 13,0,162.52
nkpojblk-1,Cluster 4,0,153.85
nkppfbfe-1,Cluster 13,0,430.66
nlaapidj-1,Cluster 13,0,497.49
nkmnafob-1,Cluster 9,0,220.59
nknbgjjj-1,Cluster 5,0,210.02
nknblnko-1,Cluster 4,0,111.40
nkppcala-1,Cluster 3,0,329.60
nkmpdpjb-1,Cluster 9,0,331.67
nkmogcni-1,Cluster 9,0,223.25
nkppcenj-1,Cluster 9,0,154.16
nkmmonko-1,Cluster 1,0,164.28
nknbnpcd-1,Cluster 4,0,96.05
nkppgfpo-1,Cluster 18,0,197.06
nkmojmpk-1,Cluster 3,0,244.70
nkppghik-1,Cluster 1,0,204.29
nkmodomp-1,Cluster 4,0,123.68
nknbilje-1,Cluster 13,0,237.21
nkmopboi-1,Cluster 4,0,131.90
nlaaonlf-1,Cluster 11,0,284.89
nlaalfmi-1,Cluster 9,0,194.67
nkpplpef-1,Cluster 5,0,152.54
nkncfhmm-1,Cluster 4,0,190.42
nlafpebl-1,Cluster 7,0,86.93
nkpohbcg-1,Cluster 8,0,201.13
nkncbpen-1,Cluster 13,0,351.00
nlafndem-1,Cluster 13,0,264.98
nkmpgpjm-1,Cluster 11,0,336.64
nkndjhjh-1,Cluster 4,0,150.46
nkncpoib-1,Cluster 4,0,99.07
nkojghja-1,Cluster 9,0,249.76
nkphgobg-1,Cluster 8,0,131.27
nkphbedp-1,Cluster 8,0,109.55
nkphmonj-1,Cluster 4,0,67.42
nkpfbcoh-1,Cluster 4,0,200.40
nkpaamdp-1,Cluster 9,0,139.49
nkokafom-1,Cluster 4,0,238.74
nkojnjcb-1,Cluster 3,0,196.43
nkpbkahf-1,Cluster 13,0,324.13
nkpaobie-1,Cluster 9,0,71.26
nkomhdfe-1,Cluster 8,0,103.45
nkpaoepe-1,Cluster 8,0,97.40
nkpbdgic-1,Cluster 9,0,150.42
nkomgeag-1,Cluster 4,0,227.77
nkpbjkpa-1,Cluster 13,0,254.68
nkoofffh-1,Cluster 2,0,305.98
nkokggha-1,Cluster 13,0,308.82
nkomncbi-1,Cluster 13,0,247.37
nladfdgp-1,Cluster 10,0,110.05
nkomamhp-1,Cluster 4,0,202.80
nkolmiip-1,Cluster 7,0,182.21
nkomkipj-1,Cluster 13,0,270.89
nkpbehnp-1,Cluster 4,0,112.44
nkpbfbop-1,Cluster 9,0,98.94
nlafjpeo-1,Cluster 9,0,235.85
nkopnmbp-1,Cluster 13,0,232.51
nkpbgiki-1,Cluster 9,0,170.15
nkojgmje-1,Cluster 3,0,143.55
nkojkhgn-1,Cluster 9,0,189.97
nkpadlcc-1,Cluster 9,0,117.86
nkpacekb-1,Cluster 9,0,121.02
nkpabjjk-1,Cluster 9,0,156.20
nlaecfff-1,Cluster 11,0,345.08
nlaebmhm-1,Cluster 5,0,168.39
nkpbmjal-1,Cluster 13,0,297.44
nkpallej-1,Cluster 6,0,144.05
nkokgnhg-1,Cluster 13,0,246.96
nkpckdeb-1,Cluster 4,0,218.92
nkpbilbo-1,Cluster 9,0,217.29
nkojnahg-1,Cluster 9,0,88.87
nkojlfbm-1,Cluster 8,0,161.48
nkpblcbg-1,Cluster 5,0,149.78
nkokpgmo-1,Cluster 3,0,235.35
nkojmlpj-1,Cluster 9,0,135.33
nkpcekho-1,Cluster 6,0,137.64
nladonjc-1,Cluster 5,0,85.44
nlaeomik-1,Cluster 16,0,209.71
nkolpibe-1,Cluster 4,0,155.97
nlaepimj-1,Cluster 6,0,205.60
nlaeopek-1,Cluster 7,0,126.26
nkkfghhi-1,Cluster 4,0,170.69
nkljlfge-1,Cluster 11,0,262.04
nkljpadf-1,Cluster 5,0,149.38
nklbpiid-1,Cluster 13,0,159.31
nkkfbdmp-1,Cluster 6,0,98.21
nkkpopkk-1,Cluster 5,0,244.97
nklbmjjn-1,Cluster 7,0,117.77
nklaaong-1,Cluster 9,0,192.64
nkkffnlb-1,Cluster 7,0,228.08
nkkppbcp-1,Cluster 3,0,259.83
nklbpada-1,Cluster 7,0,220.27
nkkfbbjo-1,Cluster 18,0,184.28
nklaipmi-1,Cluster 11,0,214.99
nklajlco-1,Cluster 4,0,147.66
nklbkooc-1,Cluster 7,0,72.88
nklaille-1,Cluster 10,0,112.94
nklblpnb-1,Cluster 11,0,300.33
nklaaldd-1,Cluster 9,0,190.02
nklehbci-1,Cluster 2,0,317.09
nkkepdee-1,Cluster 5,0,72.75
nklihldn-1,Cluster 5,0,149.02
nklgfcgm-1,Cluster 9,0,230.70
nkldpaej-1,Cluster 9,0,231.43
nkliioih-1,Cluster 4,0,206.95
nklippbo-1,Cluster 8,0,146.94
nklaikoa-1,Cluster 2,0,169.29
nkljlopb-1,Cluster 5,0,91.08
nkkemglp-1,Cluster 5,0,91.22
nklihphn-1,Cluster 4,0,189.97
nklgbcka-1,Cluster 11,0,291.03
nlaailol-1,Cluster 5,0,107.92
nlaafafe-1,Cluster 11,0,287.42
nkligmgi-1,Cluster 11,0,251.02
nklgadbk-1,Cluster 1,0,178.59
nklgejkn-1,Cluster 4,0,192.41
nklecffh-1,Cluster 9,0,99.39
nkldpdbg-1,Cluster 4,0,132.22
nkkppbnf-1,Cluster 4,0,247.14
nkkcgdkh-1,Cluster 11,0,324.85
nklickma-1,Cluster 9,0,153.62
nklihifl-1,Cluster 3,0,137.82
nklcpecp-1,Cluster 11,0,167.35
nkkclmjl-1,Cluster 8,0,189.70
nklfjocd-1,Cluster 9,0,227.09
